"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"21476",26,6,"spillover1","fp",83,"High","spillover1 fp",1,0,254,254,"Ambiguous","Match",254
"21478",26,15,"spillover1","fp",83,"High","spillover1 fp",2,0,364,364,"Ambiguous","Mismatch",364
"21480",26,23,"spillover1","fp",83,"High","spillover1 fp",2,0,596,596,"Ambiguous","Mismatch",596
"21482",26,16,"spillover1","fp",83,"High","spillover1 fp",3,0,356,356,"Unambiguous","Match",356
"21484",26,21,"spillover1","fp",83,"High","spillover1 fp",4,0,464,464,"Unambiguous","Mismatch",464
"21486",26,24,"spillover1","fp",83,"High","spillover1 fp",3,0,310,310,"Unambiguous","Match",310
"21488",26,12,"spillover1","fp",83,"High","spillover1 fp",3,0,302,302,"Unambiguous","Match",302
"21490",26,4,"spillover1","fp",83,"High","spillover1 fp",3,0,362,362,"Unambiguous","Match",362
"21492",26,18,"spillover1","fp",83,"High","spillover1 fp",1,0,518,518,"Ambiguous","Match",518
"21494",26,11,"spillover1","fp",83,"High","spillover1 fp",2,0,580,580,"Ambiguous","Mismatch",580
"21496",26,7,"spillover1","fp",83,"High","spillover1 fp",2,0,480,480,"Ambiguous","Mismatch",480
"21498",26,1,"spillover1","fp",83,"High","spillover1 fp",4,0,292,292,"Unambiguous","Mismatch",292
"21500",26,9,"spillover1","fp",83,"High","spillover1 fp",4,0,334,334,"Unambiguous","Mismatch",334
"21502",26,3,"spillover1","fp",83,"High","spillover1 fp",2,0,366,366,"Ambiguous","Mismatch",366
"21504",26,19,"spillover1","fp",83,"High","spillover1 fp",2,0,398,398,"Ambiguous","Mismatch",398
"21506",26,2,"spillover1","fp",83,"High","spillover1 fp",1,0,708,708,"Ambiguous","Match",708
"21508",26,8,"spillover1","fp",83,"High","spillover1 fp",3,0,480,480,"Unambiguous","Match",480
"21510",26,5,"spillover1","fp",83,"High","spillover1 fp",4,0,374,374,"Unambiguous","Mismatch",374
"21512",26,22,"spillover1","fp",83,"High","spillover1 fp",1,0,752,752,"Ambiguous","Match",752
"21514",26,10,"spillover1","fp",83,"High","spillover1 fp",1,0,446,446,"Ambiguous","Match",446
"21516",26,13,"spillover1","fp",83,"High","spillover1 fp",4,0,556,556,"Unambiguous","Mismatch",556
"22334",27,1,"spillover1","fp",85,"High","spillover1 fp",1,0,356,356,"Ambiguous","Match",356
"22336",27,22,"spillover1","fp",85,"High","spillover1 fp",2,0,366,366,"Ambiguous","Mismatch",366
"22338",27,6,"spillover1","fp",85,"High","spillover1 fp",2,0,324,324,"Ambiguous","Mismatch",324
"22340",27,2,"spillover1","fp",85,"High","spillover1 fp",2,0,192,192,"Ambiguous","Mismatch",192
"22342",27,7,"spillover1","fp",85,"High","spillover1 fp",3,0,382,382,"Unambiguous","Match",382
"22344",27,19,"spillover1","fp",85,"High","spillover1 fp",3,0,216,216,"Unambiguous","Match",216
"22346",27,10,"spillover1","fp",85,"High","spillover1 fp",2,0,562,562,"Ambiguous","Mismatch",562
"22348",27,24,"spillover1","fp",85,"High","spillover1 fp",4,0,416,416,"Unambiguous","Mismatch",416
"22350",27,17,"spillover1","fp",85,"High","spillover1 fp",1,0,378,378,"Ambiguous","Match",378
"22352",27,3,"spillover1","fp",85,"High","spillover1 fp",3,0,1114,1114,"Unambiguous","Match",NA
"22354",27,13,"spillover1","fp",85,"High","spillover1 fp",1,0,474,474,"Ambiguous","Match",474
"22356",27,8,"spillover1","fp",85,"High","spillover1 fp",4,0,486,486,"Unambiguous","Mismatch",486
"22358",27,21,"spillover1","fp",85,"High","spillover1 fp",1,0,646,646,"Ambiguous","Match",646
"22360",27,4,"spillover1","fp",85,"High","spillover1 fp",4,0,94,94,"Unambiguous","Mismatch",94
"22362",27,9,"spillover1","fp",85,"High","spillover1 fp",1,0,536,536,"Ambiguous","Match",536
"22364",27,12,"spillover1","fp",85,"High","spillover1 fp",4,0,344,344,"Unambiguous","Mismatch",344
"22366",27,16,"spillover1","fp",85,"High","spillover1 fp",4,0,360,360,"Unambiguous","Mismatch",360
"22368",27,20,"spillover1","fp",85,"High","spillover1 fp",4,0,200,200,"Unambiguous","Mismatch",200
"22370",27,15,"spillover1","fp",85,"High","spillover1 fp",3,0,208,208,"Unambiguous","Match",208
"22372",27,23,"spillover1","fp",85,"High","spillover1 fp",3,0,372,372,"Unambiguous","Match",372
"22374",27,14,"spillover1","fp",85,"High","spillover1 fp",2,0,398,398,"Ambiguous","Mismatch",398
"22376",27,11,"spillover1","fp",85,"High","spillover1 fp",3,0,284,284,"Unambiguous","Match",284
"22378",27,5,"spillover1","fp",85,"High","spillover1 fp",1,0,472,472,"Ambiguous","Match",472
"22380",27,18,"spillover1","fp",85,"High","spillover1 fp",2,0,332,332,"Ambiguous","Mismatch",332
"23198",28,4,"spillover1","fp",63,"Low","spillover1 fp",1,0,226,226,"Ambiguous","Match",226
"23200",28,8,"spillover1","fp",63,"Low","spillover1 fp",1,0,166,166,"Ambiguous","Match",166
"23202",28,24,"spillover1","fp",63,"Low","spillover1 fp",1,0,220,220,"Ambiguous","Match",220
"23204",28,3,"spillover1","fp",63,"Low","spillover1 fp",4,0,366,366,"Unambiguous","Mismatch",366
"23206",28,7,"spillover1","fp",63,"Low","spillover1 fp",4,0,322,322,"Unambiguous","Mismatch",322
"23208",28,5,"spillover1","fp",63,"Low","spillover1 fp",2,0,312,312,"Ambiguous","Mismatch",312
"23210",28,21,"spillover1","fp",63,"Low","spillover1 fp",2,0,292,292,"Ambiguous","Mismatch",292
"23212",28,12,"spillover1","fp",63,"Low","spillover1 fp",1,0,262,262,"Ambiguous","Match",262
"23214",28,22,"spillover1","fp",63,"Low","spillover1 fp",3,0,310,310,"Unambiguous","Match",310
"23216",28,14,"spillover1","fp",63,"Low","spillover1 fp",3,0,498,498,"Unambiguous","Match",498
"23218",28,10,"spillover1","fp",63,"Low","spillover1 fp",3,0,296,296,"Unambiguous","Match",296
"23220",28,11,"spillover1","fp",63,"Low","spillover1 fp",4,0,316,316,"Unambiguous","Mismatch",316
"23222",28,20,"spillover1","fp",63,"Low","spillover1 fp",1,0,302,302,"Ambiguous","Match",302
"23224",28,1,"spillover1","fp",63,"Low","spillover1 fp",2,0,300,300,"Ambiguous","Mismatch",300
"23226",28,23,"spillover1","fp",63,"Low","spillover1 fp",4,0,568,568,"Unambiguous","Mismatch",568
"23228",28,18,"spillover1","fp",63,"Low","spillover1 fp",3,0,306,306,"Unambiguous","Match",306
"23230",28,17,"spillover1","fp",63,"Low","spillover1 fp",2,0,330,330,"Ambiguous","Mismatch",330
"23232",28,13,"spillover1","fp",63,"Low","spillover1 fp",2,0,324,324,"Ambiguous","Mismatch",324
"23234",28,19,"spillover1","fp",63,"Low","spillover1 fp",4,0,480,480,"Unambiguous","Mismatch",480
"23236",28,2,"spillover1","fp",63,"Low","spillover1 fp",3,0,222,222,"Unambiguous","Match",222
"23238",28,9,"spillover1","fp",63,"Low","spillover1 fp",2,0,978,978,"Ambiguous","Mismatch",978
"23240",28,15,"spillover1","fp",63,"Low","spillover1 fp",4,0,326,326,"Unambiguous","Mismatch",326
"23242",28,6,"spillover1","fp",63,"Low","spillover1 fp",3,0,1036,1036,"Unambiguous","Match",1036
"23244",28,16,"spillover1","fp",63,"Low","spillover1 fp",1,0,330,330,"Ambiguous","Match",330
"24060",29,18,"spillover1","fp",65,"Low","spillover1 fp",4,0,364,364,"Unambiguous","Mismatch",364
"24062",29,3,"spillover1","fp",65,"Low","spillover1 fp",1,0,190,190,"Ambiguous","Match",190
"24064",29,12,"spillover1","fp",65,"Low","spillover1 fp",2,0,300,300,"Ambiguous","Mismatch",300
"24066",29,20,"spillover1","fp",65,"Low","spillover1 fp",2,0,784,784,"Ambiguous","Mismatch",784
"24068",29,9,"spillover1","fp",65,"Low","spillover1 fp",3,0,338,338,"Unambiguous","Match",338
"24070",29,1,"spillover1","fp",65,"Low","spillover1 fp",3,0,628,628,"Unambiguous","Match",628
"24072",29,14,"spillover1","fp",65,"Low","spillover1 fp",4,0,452,452,"Unambiguous","Mismatch",452
"24074",29,16,"spillover1","fp",65,"Low","spillover1 fp",2,0,312,312,"Ambiguous","Mismatch",312
"24076",29,17,"spillover1","fp",65,"Low","spillover1 fp",3,0,556,556,"Unambiguous","Match",556
"24078",29,24,"spillover1","fp",65,"Low","spillover1 fp",2,0,476,476,"Ambiguous","Mismatch",476
"24080",29,5,"spillover1","fp",65,"Low","spillover1 fp",3,0,238,238,"Unambiguous","Match",238
"24082",29,6,"spillover1","fp",65,"Low","spillover1 fp",4,0,406,406,"Unambiguous","Mismatch",406
"24084",29,19,"spillover1","fp",65,"Low","spillover1 fp",1,0,354,354,"Ambiguous","Match",354
"24086",29,15,"spillover1","fp",65,"Low","spillover1 fp",1,0,396,396,"Ambiguous","Match",396
"24088",29,11,"spillover1","fp",65,"Low","spillover1 fp",1,0,442,442,"Ambiguous","Match",442
"24090",29,22,"spillover1","fp",65,"Low","spillover1 fp",4,0,324,324,"Unambiguous","Mismatch",324
"24093",29,4,"spillover1","fp",65,"Low","spillover1 fp",2,0,458,458,"Ambiguous","Mismatch",458
"24095",29,23,"spillover1","fp",65,"Low","spillover1 fp",1,0,142,142,"Ambiguous","Match",142
"24097",29,21,"spillover1","fp",65,"Low","spillover1 fp",3,0,302,302,"Unambiguous","Match",302
"24099",29,7,"spillover1","fp",65,"Low","spillover1 fp",1,0,216,216,"Ambiguous","Match",216
"24101",29,13,"spillover1","fp",65,"Low","spillover1 fp",3,0,470,470,"Unambiguous","Match",470
"24103",29,8,"spillover1","fp",65,"Low","spillover1 fp",2,0,340,340,"Ambiguous","Mismatch",340
"24105",29,2,"spillover1","fp",65,"Low","spillover1 fp",4,0,334,334,"Unambiguous","Mismatch",334
"24907",30,23,"spillover1","fp",60,"Low","spillover1 fp",2,0,586,586,"Ambiguous","Mismatch",586
"24909",30,24,"spillover1","fp",60,"Low","spillover1 fp",3,0,792,792,"Unambiguous","Match",792
"24911",30,2,"spillover1","fp",60,"Low","spillover1 fp",1,1,0,NA,"Ambiguous","Match",NA
"24913",30,8,"spillover1","fp",60,"Low","spillover1 fp",3,0,250,250,"Unambiguous","Match",250
"24915",30,9,"spillover1","fp",60,"Low","spillover1 fp",4,1,0,NA,"Unambiguous","Mismatch",NA
"24917",30,14,"spillover1","fp",60,"Low","spillover1 fp",1,0,382,382,"Ambiguous","Match",382
"24919",30,20,"spillover1","fp",60,"Low","spillover1 fp",3,0,408,408,"Unambiguous","Match",408
"24921",30,3,"spillover1","fp",60,"Low","spillover1 fp",2,0,196,196,"Ambiguous","Mismatch",196
"24923",30,13,"spillover1","fp",60,"Low","spillover1 fp",4,0,278,278,"Unambiguous","Mismatch",278
"24925",30,16,"spillover1","fp",60,"Low","spillover1 fp",3,1,0,NA,"Unambiguous","Match",NA
"24927",30,15,"spillover1","fp",60,"Low","spillover1 fp",2,0,270,270,"Ambiguous","Mismatch",270
"24929",30,12,"spillover1","fp",60,"Low","spillover1 fp",3,0,518,518,"Unambiguous","Match",518
"24931",30,21,"spillover1","fp",60,"Low","spillover1 fp",4,0,306,306,"Unambiguous","Mismatch",306
"24933",30,19,"spillover1","fp",60,"Low","spillover1 fp",2,0,360,360,"Ambiguous","Mismatch",360
"24935",30,5,"spillover1","fp",60,"Low","spillover1 fp",4,0,206,206,"Unambiguous","Mismatch",206
"24937",30,7,"spillover1","fp",60,"Low","spillover1 fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"24939",30,1,"spillover1","fp",60,"Low","spillover1 fp",4,0,332,332,"Unambiguous","Mismatch",332
"24941",30,17,"spillover1","fp",60,"Low","spillover1 fp",4,0,206,206,"Unambiguous","Mismatch",206
"24943",30,4,"spillover1","fp",60,"Low","spillover1 fp",3,0,430,430,"Unambiguous","Match",430
"24945",30,18,"spillover1","fp",60,"Low","spillover1 fp",1,0,220,220,"Ambiguous","Match",220
"24947",30,22,"spillover1","fp",60,"Low","spillover1 fp",1,0,196,196,"Ambiguous","Match",196
"24949",30,10,"spillover1","fp",60,"Low","spillover1 fp",1,0,182,182,"Ambiguous","Match",182
"24951",30,6,"spillover1","fp",60,"Low","spillover1 fp",1,0,494,494,"Ambiguous","Match",494
"24953",30,11,"spillover1","fp",60,"Low","spillover1 fp",2,0,532,532,"Ambiguous","Mismatch",532
"25771",31,18,"spillover1","fp",85,"High","spillover1 fp",2,0,222,222,"Ambiguous","Mismatch",222
"25773",31,7,"spillover1","fp",85,"High","spillover1 fp",3,0,262,262,"Unambiguous","Match",262
"25775",31,19,"spillover1","fp",85,"High","spillover1 fp",3,0,564,564,"Unambiguous","Match",564
"25777",31,15,"spillover1","fp",85,"High","spillover1 fp",3,0,358,358,"Unambiguous","Match",358
"25779",31,16,"spillover1","fp",85,"High","spillover1 fp",4,0,666,666,"Unambiguous","Mismatch",666
"25781",31,8,"spillover1","fp",85,"High","spillover1 fp",4,0,434,434,"Unambiguous","Mismatch",434
"25783",31,13,"spillover1","fp",85,"High","spillover1 fp",1,0,568,568,"Ambiguous","Match",568
"25785",31,17,"spillover1","fp",85,"High","spillover1 fp",1,0,986,986,"Ambiguous","Match",986
"25787",31,23,"spillover1","fp",85,"High","spillover1 fp",3,0,402,402,"Unambiguous","Match",402
"25789",31,21,"spillover1","fp",85,"High","spillover1 fp",1,0,678,678,"Ambiguous","Match",678
"25791",31,14,"spillover1","fp",85,"High","spillover1 fp",2,0,186,186,"Ambiguous","Mismatch",186
"25793",31,10,"spillover1","fp",85,"High","spillover1 fp",2,0,716,716,"Ambiguous","Mismatch",716
"25795",31,3,"spillover1","fp",85,"High","spillover1 fp",3,0,420,420,"Unambiguous","Match",420
"25797",31,22,"spillover1","fp",85,"High","spillover1 fp",2,0,372,372,"Ambiguous","Mismatch",372
"25799",31,4,"spillover1","fp",85,"High","spillover1 fp",4,0,460,460,"Unambiguous","Mismatch",460
"25801",31,24,"spillover1","fp",85,"High","spillover1 fp",4,0,416,416,"Unambiguous","Mismatch",416
"25803",31,6,"spillover1","fp",85,"High","spillover1 fp",2,0,206,206,"Ambiguous","Mismatch",206
"25805",31,20,"spillover1","fp",85,"High","spillover1 fp",4,0,442,442,"Unambiguous","Mismatch",442
"25807",31,2,"spillover1","fp",85,"High","spillover1 fp",2,0,342,342,"Ambiguous","Mismatch",342
"25809",31,9,"spillover1","fp",85,"High","spillover1 fp",1,0,190,190,"Ambiguous","Match",190
"25811",31,1,"spillover1","fp",85,"High","spillover1 fp",1,0,256,256,"Ambiguous","Match",256
"25813",31,12,"spillover1","fp",85,"High","spillover1 fp",4,0,426,426,"Unambiguous","Mismatch",426
"25815",31,5,"spillover1","fp",85,"High","spillover1 fp",1,0,212,212,"Ambiguous","Match",212
"25817",31,11,"spillover1","fp",85,"High","spillover1 fp",3,0,930,930,"Unambiguous","Match",930
"26636",32,19,"spillover1","fp",59,"Low","spillover1 fp",4,0,568,568,"Unambiguous","Mismatch",568
"26638",32,6,"spillover1","fp",59,"Low","spillover1 fp",3,0,640,640,"Unambiguous","Match",640
"26640",32,3,"spillover1","fp",59,"Low","spillover1 fp",4,0,382,382,"Unambiguous","Mismatch",382
"26642",32,13,"spillover1","fp",59,"Low","spillover1 fp",2,0,626,626,"Ambiguous","Mismatch",626
"26644",32,17,"spillover1","fp",59,"Low","spillover1 fp",2,0,498,498,"Ambiguous","Mismatch",498
"26646",32,8,"spillover1","fp",59,"Low","spillover1 fp",1,0,396,396,"Ambiguous","Match",396
"26648",32,9,"spillover1","fp",59,"Low","spillover1 fp",2,0,350,350,"Ambiguous","Mismatch",350
"26650",32,12,"spillover1","fp",59,"Low","spillover1 fp",1,0,680,680,"Ambiguous","Match",680
"26652",32,24,"spillover1","fp",59,"Low","spillover1 fp",1,0,434,434,"Ambiguous","Match",434
"26654",32,7,"spillover1","fp",59,"Low","spillover1 fp",4,0,384,384,"Unambiguous","Mismatch",384
"26656",32,16,"spillover1","fp",59,"Low","spillover1 fp",1,0,460,460,"Ambiguous","Match",460
"26658",32,23,"spillover1","fp",59,"Low","spillover1 fp",4,0,518,518,"Unambiguous","Mismatch",518
"26660",32,21,"spillover1","fp",59,"Low","spillover1 fp",2,0,588,588,"Ambiguous","Mismatch",588
"26662",32,15,"spillover1","fp",59,"Low","spillover1 fp",4,0,372,372,"Unambiguous","Mismatch",372
"26664",32,22,"spillover1","fp",59,"Low","spillover1 fp",3,0,414,414,"Unambiguous","Match",414
"26666",32,4,"spillover1","fp",59,"Low","spillover1 fp",1,0,372,372,"Ambiguous","Match",372
"26668",32,11,"spillover1","fp",59,"Low","spillover1 fp",4,0,186,186,"Unambiguous","Mismatch",186
"26670",32,1,"spillover1","fp",59,"Low","spillover1 fp",2,0,444,444,"Ambiguous","Mismatch",444
"26672",32,18,"spillover1","fp",59,"Low","spillover1 fp",3,0,432,432,"Unambiguous","Match",432
"26674",32,20,"spillover1","fp",59,"Low","spillover1 fp",1,0,372,372,"Ambiguous","Match",372
"26676",32,10,"spillover1","fp",59,"Low","spillover1 fp",3,0,402,402,"Unambiguous","Match",402
"26678",32,2,"spillover1","fp",59,"Low","spillover1 fp",3,0,458,458,"Unambiguous","Match",458
"26680",32,14,"spillover1","fp",59,"Low","spillover1 fp",3,0,432,432,"Unambiguous","Match",432
"26682",32,5,"spillover1","fp",59,"Low","spillover1 fp",2,0,414,414,"Ambiguous","Mismatch",414
"27499",33,5,"spillover1","fp",71,"Low","spillover1 fp",3,0,322,322,"Unambiguous","Match",322
"27501",33,24,"spillover1","fp",71,"Low","spillover1 fp",2,0,268,268,"Ambiguous","Mismatch",268
"27503",33,1,"spillover1","fp",71,"Low","spillover1 fp",3,0,322,322,"Unambiguous","Match",322
"27505",33,2,"spillover1","fp",71,"Low","spillover1 fp",4,0,314,314,"Unambiguous","Mismatch",314
"27507",33,12,"spillover1","fp",71,"Low","spillover1 fp",2,0,412,412,"Ambiguous","Mismatch",412
"27509",33,15,"spillover1","fp",71,"Low","spillover1 fp",1,0,514,514,"Ambiguous","Match",514
"27511",33,8,"spillover1","fp",71,"Low","spillover1 fp",2,0,244,244,"Ambiguous","Mismatch",244
"27513",33,22,"spillover1","fp",71,"Low","spillover1 fp",4,0,478,478,"Unambiguous","Mismatch",478
"27515",33,6,"spillover1","fp",71,"Low","spillover1 fp",4,0,274,274,"Unambiguous","Mismatch",274
"27517",33,23,"spillover1","fp",71,"Low","spillover1 fp",1,0,332,332,"Ambiguous","Match",332
"27519",33,9,"spillover1","fp",71,"Low","spillover1 fp",3,0,240,240,"Unambiguous","Match",240
"27521",33,21,"spillover1","fp",71,"Low","spillover1 fp",3,0,470,470,"Unambiguous","Match",470
"27523",33,4,"spillover1","fp",71,"Low","spillover1 fp",2,0,638,638,"Ambiguous","Mismatch",638
"27525",33,16,"spillover1","fp",71,"Low","spillover1 fp",2,0,580,580,"Ambiguous","Mismatch",580
"27527",33,18,"spillover1","fp",71,"Low","spillover1 fp",4,0,230,230,"Unambiguous","Mismatch",230
"27529",33,19,"spillover1","fp",71,"Low","spillover1 fp",1,0,236,236,"Ambiguous","Match",236
"27531",33,17,"spillover1","fp",71,"Low","spillover1 fp",3,0,494,494,"Unambiguous","Match",494
"27533",33,14,"spillover1","fp",71,"Low","spillover1 fp",4,0,308,308,"Unambiguous","Mismatch",308
"27535",33,10,"spillover1","fp",71,"Low","spillover1 fp",4,0,216,216,"Unambiguous","Mismatch",216
"27537",33,11,"spillover1","fp",71,"Low","spillover1 fp",1,0,526,526,"Ambiguous","Match",526
"27539",33,13,"spillover1","fp",71,"Low","spillover1 fp",3,1,0,NA,"Unambiguous","Match",NA
"27541",33,20,"spillover1","fp",71,"Low","spillover1 fp",2,0,454,454,"Ambiguous","Mismatch",454
"27543",33,7,"spillover1","fp",71,"Low","spillover1 fp",1,0,468,468,"Ambiguous","Match",468
"27545",33,3,"spillover1","fp",71,"Low","spillover1 fp",1,0,174,174,"Ambiguous","Match",174
"28364",34,11,"spillover1","fp",74,"High","spillover1 fp",2,0,461,461,"Ambiguous","Mismatch",461
"28366",34,8,"spillover1","fp",74,"High","spillover1 fp",3,0,357,357,"Unambiguous","Match",357
"28368",34,15,"spillover1","fp",74,"High","spillover1 fp",2,1,0,NA,"Ambiguous","Mismatch",NA
"28370",34,20,"spillover1","fp",74,"High","spillover1 fp",3,0,336,336,"Unambiguous","Match",336
"28372",34,12,"spillover1","fp",74,"High","spillover1 fp",3,0,466,466,"Unambiguous","Match",466
"28374",34,24,"spillover1","fp",74,"High","spillover1 fp",3,0,429,429,"Unambiguous","Match",429
"28376",34,2,"spillover1","fp",74,"High","spillover1 fp",1,0,204,204,"Ambiguous","Match",204
"28378",34,10,"spillover1","fp",74,"High","spillover1 fp",1,0,153,153,"Ambiguous","Match",153
"28380",34,4,"spillover1","fp",74,"High","spillover1 fp",3,0,196,196,"Unambiguous","Match",196
"28382",34,6,"spillover1","fp",74,"High","spillover1 fp",1,0,195,195,"Ambiguous","Match",195
"28384",34,22,"spillover1","fp",74,"High","spillover1 fp",1,0,125,125,"Ambiguous","Match",125
"28386",34,17,"spillover1","fp",74,"High","spillover1 fp",4,0,176,176,"Unambiguous","Mismatch",176
"28388",34,16,"spillover1","fp",74,"High","spillover1 fp",3,0,176,176,"Unambiguous","Match",176
"28390",34,14,"spillover1","fp",74,"High","spillover1 fp",1,0,199,199,"Ambiguous","Match",199
"28392",34,1,"spillover1","fp",74,"High","spillover1 fp",4,0,325,325,"Unambiguous","Mismatch",325
"28394",34,21,"spillover1","fp",74,"High","spillover1 fp",4,0,249,249,"Unambiguous","Mismatch",249
"28396",34,19,"spillover1","fp",74,"High","spillover1 fp",2,0,333,333,"Ambiguous","Mismatch",333
"28398",34,23,"spillover1","fp",74,"High","spillover1 fp",2,0,183,183,"Ambiguous","Mismatch",183
"28400",34,3,"spillover1","fp",74,"High","spillover1 fp",2,0,532,532,"Ambiguous","Mismatch",532
"28402",34,18,"spillover1","fp",74,"High","spillover1 fp",1,0,153,153,"Ambiguous","Match",153
"28404",34,9,"spillover1","fp",74,"High","spillover1 fp",4,0,355,355,"Unambiguous","Mismatch",355
"28406",34,13,"spillover1","fp",74,"High","spillover1 fp",4,0,471,471,"Unambiguous","Mismatch",471
"28408",34,7,"spillover1","fp",74,"High","spillover1 fp",2,0,180,180,"Ambiguous","Mismatch",180
"28410",34,5,"spillover1","fp",74,"High","spillover1 fp",4,0,166,166,"Unambiguous","Mismatch",166
"29228",35,16,"spillover1","fp",60,"Low","spillover1 fp",3,0,344,344,"Unambiguous","Match",344
"29230",35,9,"spillover1","fp",60,"Low","spillover1 fp",4,0,212,212,"Unambiguous","Mismatch",212
"29232",35,11,"spillover1","fp",60,"Low","spillover1 fp",2,0,260,260,"Ambiguous","Mismatch",260
"29234",35,17,"spillover1","fp",60,"Low","spillover1 fp",4,0,430,430,"Unambiguous","Mismatch",430
"29236",35,3,"spillover1","fp",60,"Low","spillover1 fp",2,0,218,218,"Ambiguous","Mismatch",218
"29238",35,13,"spillover1","fp",60,"Low","spillover1 fp",4,0,236,236,"Unambiguous","Mismatch",236
"29240",35,10,"spillover1","fp",60,"Low","spillover1 fp",1,0,796,796,"Ambiguous","Match",796
"29242",35,4,"spillover1","fp",60,"Low","spillover1 fp",3,0,418,418,"Unambiguous","Match",418
"29244",35,20,"spillover1","fp",60,"Low","spillover1 fp",3,0,222,222,"Unambiguous","Match",222
"29246",35,18,"spillover1","fp",60,"Low","spillover1 fp",1,0,318,318,"Ambiguous","Match",318
"29248",35,2,"spillover1","fp",60,"Low","spillover1 fp",1,0,174,174,"Ambiguous","Match",174
"29250",35,24,"spillover1","fp",60,"Low","spillover1 fp",3,0,366,366,"Unambiguous","Match",366
"29252",35,21,"spillover1","fp",60,"Low","spillover1 fp",4,0,478,478,"Unambiguous","Mismatch",478
"29254",35,1,"spillover1","fp",60,"Low","spillover1 fp",4,0,294,294,"Unambiguous","Mismatch",294
"29256",35,7,"spillover1","fp",60,"Low","spillover1 fp",2,0,200,200,"Ambiguous","Mismatch",200
"29258",35,5,"spillover1","fp",60,"Low","spillover1 fp",4,0,480,480,"Unambiguous","Mismatch",480
"29260",35,19,"spillover1","fp",60,"Low","spillover1 fp",2,0,240,240,"Ambiguous","Mismatch",240
"29262",35,15,"spillover1","fp",60,"Low","spillover1 fp",2,0,356,356,"Ambiguous","Mismatch",356
"29264",35,22,"spillover1","fp",60,"Low","spillover1 fp",1,0,176,176,"Ambiguous","Match",176
"29266",35,14,"spillover1","fp",60,"Low","spillover1 fp",1,0,356,356,"Ambiguous","Match",356
"29268",35,23,"spillover1","fp",60,"Low","spillover1 fp",2,0,198,198,"Ambiguous","Mismatch",198
"29270",35,12,"spillover1","fp",60,"Low","spillover1 fp",3,0,836,836,"Unambiguous","Match",836
"29272",35,6,"spillover1","fp",60,"Low","spillover1 fp",1,0,418,418,"Ambiguous","Match",418
"29274",35,8,"spillover1","fp",60,"Low","spillover1 fp",3,0,266,266,"Unambiguous","Match",266
"30091",36,6,"spillover1","fp",57,"Low","spillover1 fp",2,0,81,81,"Ambiguous","Mismatch",81
"30093",36,18,"spillover1","fp",57,"Low","spillover1 fp",2,0,114,114,"Ambiguous","Mismatch",114
"30095",36,10,"spillover1","fp",57,"Low","spillover1 fp",2,0,311,311,"Ambiguous","Mismatch",311
"30097",36,17,"spillover1","fp",57,"Low","spillover1 fp",1,0,338,338,"Ambiguous","Match",338
"30099",36,12,"spillover1","fp",57,"Low","spillover1 fp",4,0,517,517,"Unambiguous","Mismatch",517
"30101",36,23,"spillover1","fp",57,"Low","spillover1 fp",3,0,299,299,"Unambiguous","Match",299
"30103",36,2,"spillover1","fp",57,"Low","spillover1 fp",2,0,449,449,"Ambiguous","Mismatch",449
"30105",36,11,"spillover1","fp",57,"Low","spillover1 fp",3,0,333,333,"Unambiguous","Match",333
"30107",36,5,"spillover1","fp",57,"Low","spillover1 fp",1,0,267,267,"Ambiguous","Match",267
"30109",36,22,"spillover1","fp",57,"Low","spillover1 fp",2,0,472,472,"Ambiguous","Mismatch",472
"30111",36,24,"spillover1","fp",57,"Low","spillover1 fp",4,0,379,379,"Unambiguous","Mismatch",379
"30113",36,1,"spillover1","fp",57,"Low","spillover1 fp",1,0,417,417,"Ambiguous","Match",417
"30115",36,19,"spillover1","fp",57,"Low","spillover1 fp",3,0,461,461,"Unambiguous","Match",461
"30117",36,16,"spillover1","fp",57,"Low","spillover1 fp",4,0,214,214,"Unambiguous","Mismatch",214
"30119",36,9,"spillover1","fp",57,"Low","spillover1 fp",1,0,199,199,"Ambiguous","Match",199
"30121",36,21,"spillover1","fp",57,"Low","spillover1 fp",1,0,471,471,"Ambiguous","Match",471
"30123",36,8,"spillover1","fp",57,"Low","spillover1 fp",4,0,263,263,"Unambiguous","Mismatch",263
"30125",36,7,"spillover1","fp",57,"Low","spillover1 fp",3,0,276,276,"Unambiguous","Match",276
"30127",36,3,"spillover1","fp",57,"Low","spillover1 fp",3,0,576,576,"Unambiguous","Match",576
"30129",36,20,"spillover1","fp",57,"Low","spillover1 fp",4,0,266,266,"Unambiguous","Mismatch",266
"30131",36,13,"spillover1","fp",57,"Low","spillover1 fp",1,0,419,419,"Ambiguous","Match",419
"30133",36,14,"spillover1","fp",57,"Low","spillover1 fp",2,0,193,193,"Ambiguous","Mismatch",193
"30135",36,4,"spillover1","fp",57,"Low","spillover1 fp",4,0,455,455,"Unambiguous","Mismatch",455
"30137",36,15,"spillover1","fp",57,"Low","spillover1 fp",3,0,236,236,"Unambiguous","Match",236
"30956",37,21,"spillover1","fp",80,"High","spillover1 fp",2,0,475,475,"Ambiguous","Mismatch",475
