"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"31605",23,37,"spillover2","tt","spillover2 tt",7,0,210,210,80,"Ambiguous","Inconsistent",210
"31607",23,29,"spillover2","tt","spillover2 tt",7,0,494,494,80,"Ambiguous","Inconsistent",494
"31609",23,38,"spillover2","tt","spillover2 tt",8,0,422,422,80,"Unambiguous","Inconsistent",422
"31611",23,32,"spillover2","tt","spillover2 tt",6,0,574,574,80,"Unambiguous","Consistent",574
"31613",23,30,"spillover2","tt","spillover2 tt",8,0,690,690,80,"Unambiguous","Inconsistent",690
"31615",23,44,"spillover2","tt","spillover2 tt",6,1,0,NA,80,"Unambiguous","Consistent",NA
"31617",23,31,"spillover2","tt","spillover2 tt",5,0,360,360,80,"Ambiguous","Consistent",360
"31619",23,41,"spillover2","tt","spillover2 tt",7,0,529,529,80,"Ambiguous","Inconsistent",529
"31621",23,26,"spillover2","tt","spillover2 tt",8,0,532,532,80,"Unambiguous","Inconsistent",532
"31623",23,36,"spillover2","tt","spillover2 tt",6,0,423,423,80,"Unambiguous","Consistent",423
"31625",23,47,"spillover2","tt","spillover2 tt",5,0,222,222,80,"Ambiguous","Consistent",222
"31627",23,40,"spillover2","tt","spillover2 tt",6,1,0,NA,80,"Unambiguous","Consistent",NA
"31629",23,39,"spillover2","tt","spillover2 tt",5,0,1134,1134,80,"Ambiguous","Consistent",1134
"31631",23,46,"spillover2","tt","spillover2 tt",8,0,2168,2168,80,"Unambiguous","Inconsistent",2168
"31633",23,42,"spillover2","tt","spillover2 tt",8,0,582,582,80,"Unambiguous","Inconsistent",582
"31635",23,25,"spillover2","tt","spillover2 tt",7,0,1069,1069,80,"Ambiguous","Inconsistent",1069
"31637",23,48,"spillover2","tt","spillover2 tt",6,0,483,483,80,"Unambiguous","Consistent",483
"31639",23,27,"spillover2","tt","spillover2 tt",5,0,287,287,80,"Ambiguous","Consistent",287
"31641",24,34,"spillover2","tt","spillover2 tt",7,0,858,858,80,"Ambiguous","Inconsistent",858
"31642",24,39,"spillover2","tt","spillover2 tt",8,0,578,578,80,"Unambiguous","Inconsistent",578
"31644",24,46,"spillover2","tt","spillover2 tt",7,0,1074,1074,80,"Ambiguous","Inconsistent",1074
"31646",24,44,"spillover2","tt","spillover2 tt",5,0,266,266,80,"Ambiguous","Consistent",266
"31648",24,30,"spillover2","tt","spillover2 tt",7,0,720,720,80,"Ambiguous","Inconsistent",720
"31650",24,40,"spillover2","tt","spillover2 tt",5,0,198,198,80,"Ambiguous","Consistent",198
"31652",24,37,"spillover2","tt","spillover2 tt",6,0,672,672,80,"Unambiguous","Consistent",672
"31654",24,31,"spillover2","tt","spillover2 tt",8,0,276,276,80,"Unambiguous","Inconsistent",276
"31656",24,26,"spillover2","tt","spillover2 tt",7,0,408,408,80,"Ambiguous","Inconsistent",408
"31658",24,42,"spillover2","tt","spillover2 tt",7,0,504,504,80,"Ambiguous","Inconsistent",504
"31660",24,27,"spillover2","tt","spillover2 tt",8,0,394,394,80,"Unambiguous","Inconsistent",394
"31662",24,35,"spillover2","tt","spillover2 tt",8,0,1070,1070,80,"Unambiguous","Inconsistent",1070
"31664",24,48,"spillover2","tt","spillover2 tt",5,0,450,450,80,"Ambiguous","Consistent",450
"31666",24,32,"spillover2","tt","spillover2 tt",5,0,554,554,80,"Ambiguous","Consistent",554
"31668",24,36,"spillover2","tt","spillover2 tt",5,0,320,320,80,"Ambiguous","Consistent",320
"31670",24,38,"spillover2","tt","spillover2 tt",7,0,634,634,80,"Ambiguous","Inconsistent",634
"31672",24,45,"spillover2","tt","spillover2 tt",6,0,440,440,80,"Unambiguous","Consistent",440
"31674",24,33,"spillover2","tt","spillover2 tt",6,0,474,474,80,"Unambiguous","Consistent",474
"31676",24,28,"spillover2","tt","spillover2 tt",5,0,496,496,80,"Ambiguous","Consistent",496
"31678",24,41,"spillover2","tt","spillover2 tt",6,0,288,288,80,"Unambiguous","Consistent",288
"31680",24,43,"spillover2","tt","spillover2 tt",8,0,288,288,80,"Unambiguous","Inconsistent",288
"31682",24,25,"spillover2","tt","spillover2 tt",6,0,534,534,80,"Unambiguous","Consistent",534
"31684",24,29,"spillover2","tt","spillover2 tt",6,0,604,604,80,"Unambiguous","Consistent",604
"31686",24,47,"spillover2","tt","spillover2 tt",8,0,216,216,80,"Unambiguous","Inconsistent",216
"31687",25,29,"spillover2","tt","spillover2 tt",7,0,172,172,80,"Ambiguous","Inconsistent",172
"31689",25,43,"spillover2","tt","spillover2 tt",5,0,240,240,80,"Ambiguous","Consistent",240
"31691",25,34,"spillover2","tt","spillover2 tt",8,0,178,178,80,"Unambiguous","Inconsistent",178
"31693",25,46,"spillover2","tt","spillover2 tt",8,0,804,804,80,"Unambiguous","Inconsistent",NA
"31695",25,26,"spillover2","tt","spillover2 tt",8,0,156,156,80,"Unambiguous","Inconsistent",156
"31697",25,37,"spillover2","tt","spillover2 tt",7,0,144,144,80,"Ambiguous","Inconsistent",144
"31699",25,45,"spillover2","tt","spillover2 tt",7,0,172,172,80,"Ambiguous","Inconsistent",172
"31701",25,44,"spillover2","tt","spillover2 tt",6,0,178,178,80,"Unambiguous","Consistent",178
"31703",25,35,"spillover2","tt","spillover2 tt",5,0,360,360,80,"Ambiguous","Consistent",360
"31705",25,47,"spillover2","tt","spillover2 tt",5,0,282,282,80,"Ambiguous","Consistent",282
"31707",25,27,"spillover2","tt","spillover2 tt",5,0,206,206,80,"Ambiguous","Consistent",206
"31709",25,32,"spillover2","tt","spillover2 tt",6,0,338,338,80,"Unambiguous","Consistent",338
"31711",25,25,"spillover2","tt","spillover2 tt",7,0,358,358,80,"Ambiguous","Inconsistent",358
"31713",25,31,"spillover2","tt","spillover2 tt",5,0,156,156,80,"Ambiguous","Consistent",156
"31715",25,38,"spillover2","tt","spillover2 tt",8,0,140,140,80,"Unambiguous","Inconsistent",140
"31717",25,36,"spillover2","tt","spillover2 tt",6,0,164,164,80,"Unambiguous","Consistent",164
"31719",25,48,"spillover2","tt","spillover2 tt",6,0,226,226,80,"Unambiguous","Consistent",226
"31721",25,40,"spillover2","tt","spillover2 tt",6,0,162,162,80,"Unambiguous","Consistent",162
"31723",25,42,"spillover2","tt","spillover2 tt",8,0,396,396,80,"Unambiguous","Inconsistent",396
"31725",25,28,"spillover2","tt","spillover2 tt",6,0,156,156,80,"Unambiguous","Consistent",156
"31727",25,33,"spillover2","tt","spillover2 tt",7,0,296,296,80,"Ambiguous","Inconsistent",296
"31729",25,41,"spillover2","tt","spillover2 tt",7,0,306,306,80,"Ambiguous","Inconsistent",306
"31731",25,30,"spillover2","tt","spillover2 tt",8,0,288,288,80,"Unambiguous","Inconsistent",288
"31733",25,39,"spillover2","tt","spillover2 tt",5,0,188,188,80,"Ambiguous","Consistent",188
"31735",26,42,"spillover2","tt","spillover2 tt",5,0,872,872,80,"Ambiguous","Consistent",872
"31737",26,37,"spillover2","tt","spillover2 tt",8,0,562,562,80,"Unambiguous","Inconsistent",562
"31739",26,26,"spillover2","tt","spillover2 tt",5,0,940,940,80,"Ambiguous","Consistent",940
"31741",26,33,"spillover2","tt","spillover2 tt",8,0,1350,1350,80,"Unambiguous","Inconsistent",1350
"31743",26,31,"spillover2","tt","spillover2 tt",6,0,1034,1034,80,"Unambiguous","Consistent",1034
"31745",26,47,"spillover2","tt","spillover2 tt",6,0,1062,1062,80,"Unambiguous","Consistent",1062
"31747",26,43,"spillover2","tt","spillover2 tt",6,0,524,524,80,"Unambiguous","Consistent",524
"31749",26,27,"spillover2","tt","spillover2 tt",6,0,240,240,80,"Unambiguous","Consistent",240
"31751",26,38,"spillover2","tt","spillover2 tt",5,0,562,562,80,"Ambiguous","Consistent",562
"31753",26,46,"spillover2","tt","spillover2 tt",5,0,1034,1034,80,"Ambiguous","Consistent",1034
"31755",26,34,"spillover2","tt","spillover2 tt",5,0,542,542,80,"Ambiguous","Consistent",542
"31757",26,45,"spillover2","tt","spillover2 tt",8,0,430,430,80,"Unambiguous","Inconsistent",430
"31759",26,44,"spillover2","tt","spillover2 tt",7,0,450,450,80,"Ambiguous","Inconsistent",450
"31761",26,39,"spillover2","tt","spillover2 tt",6,0,956,956,80,"Unambiguous","Consistent",956
"31763",26,25,"spillover2","tt","spillover2 tt",8,0,568,568,80,"Unambiguous","Inconsistent",568
"31765",26,28,"spillover2","tt","spillover2 tt",7,0,308,308,80,"Ambiguous","Inconsistent",308
"31767",26,35,"spillover2","tt","spillover2 tt",6,0,574,574,80,"Unambiguous","Consistent",574
"31769",26,48,"spillover2","tt","spillover2 tt",7,0,554,554,80,"Ambiguous","Inconsistent",554
"31771",26,41,"spillover2","tt","spillover2 tt",8,0,1006,1006,64,"Unambiguous","Inconsistent",1006
"31773",26,32,"spillover2","tt","spillover2 tt",7,0,536,536,64,"Ambiguous","Inconsistent",536
"31775",26,40,"spillover2","tt","spillover2 tt",7,0,726,726,64,"Ambiguous","Inconsistent",726
"31777",26,29,"spillover2","tt","spillover2 tt",8,0,672,672,64,"Unambiguous","Inconsistent",672
"31779",26,30,"spillover2","tt","spillover2 tt",5,0,1230,1230,64,"Ambiguous","Consistent",1230
"31781",26,36,"spillover2","tt","spillover2 tt",7,0,302,302,64,"Ambiguous","Inconsistent",302
"31783",27,46,"spillover2","tt","spillover2 tt",6,0,780,780,64,"Unambiguous","Consistent",780
"31785",27,42,"spillover2","tt","spillover2 tt",6,0,294,294,64,"Unambiguous","Consistent",294
"31787",27,36,"spillover2","tt","spillover2 tt",8,0,764,764,64,"Unambiguous","Inconsistent",764
"31789",27,35,"spillover2","tt","spillover2 tt",7,0,542,542,64,"Ambiguous","Inconsistent",542
"31791",27,39,"spillover2","tt","spillover2 tt",7,0,180,180,64,"Ambiguous","Inconsistent",180
"31793",27,37,"spillover2","tt","spillover2 tt",5,0,338,338,64,"Ambiguous","Consistent",338
"31795",27,45,"spillover2","tt","spillover2 tt",5,0,156,156,64,"Ambiguous","Consistent",156
"31797",27,25,"spillover2","tt","spillover2 tt",5,0,706,706,64,"Ambiguous","Consistent",706
"31799",27,28,"spillover2","tt","spillover2 tt",8,0,452,452,64,"Unambiguous","Inconsistent",452
"31801",27,30,"spillover2","tt","spillover2 tt",6,0,252,252,64,"Unambiguous","Consistent",252
"31803",27,31,"spillover2","tt","spillover2 tt",7,0,202,202,64,"Ambiguous","Inconsistent",202
"31805",27,33,"spillover2","tt","spillover2 tt",5,0,380,380,64,"Ambiguous","Consistent",380
"31807",27,27,"spillover2","tt","spillover2 tt",7,0,266,266,64,"Ambiguous","Inconsistent",266
"31809",27,47,"spillover2","tt","spillover2 tt",7,0,532,532,64,"Ambiguous","Inconsistent",532
"31811",27,38,"spillover2","tt","spillover2 tt",6,0,664,664,64,"Unambiguous","Consistent",664
"31813",27,41,"spillover2","tt","spillover2 tt",5,0,436,436,64,"Ambiguous","Consistent",436
"31815",27,29,"spillover2","tt","spillover2 tt",5,0,290,290,64,"Ambiguous","Consistent",290
"31817",27,48,"spillover2","tt","spillover2 tt",8,0,90,90,64,"Unambiguous","Inconsistent",90
"31819",27,26,"spillover2","tt","spillover2 tt",6,0,220,220,64,"Unambiguous","Consistent",220
"31821",27,32,"spillover2","tt","spillover2 tt",8,0,232,232,64,"Unambiguous","Inconsistent",232
"31823",27,44,"spillover2","tt","spillover2 tt",8,0,310,310,64,"Unambiguous","Inconsistent",310
"31825",27,43,"spillover2","tt","spillover2 tt",7,0,236,236,64,"Ambiguous","Inconsistent",236
"31827",27,34,"spillover2","tt","spillover2 tt",6,0,378,378,64,"Unambiguous","Consistent",378
"31829",27,40,"spillover2","tt","spillover2 tt",8,0,122,122,64,"Unambiguous","Inconsistent",122
"31831",28,27,"spillover2","tt","spillover2 tt",8,0,486,486,64,"Unambiguous","Inconsistent",486
"31833",28,26,"spillover2","tt","spillover2 tt",7,0,432,432,64,"Ambiguous","Inconsistent",432
"31835",28,28,"spillover2","tt","spillover2 tt",5,0,350,350,64,"Ambiguous","Consistent",350
"31837",28,29,"spillover2","tt","spillover2 tt",6,0,576,576,64,"Unambiguous","Consistent",576
"31839",28,33,"spillover2","tt","spillover2 tt",6,0,480,480,64,"Unambiguous","Consistent",480
"31841",28,44,"spillover2","tt","spillover2 tt",5,0,444,444,64,"Ambiguous","Consistent",444
"31843",28,45,"spillover2","tt","spillover2 tt",6,0,644,644,64,"Unambiguous","Consistent",644
"31845",28,47,"spillover2","tt","spillover2 tt",8,0,382,382,64,"Unambiguous","Inconsistent",382
"31847",28,48,"spillover2","tt","spillover2 tt",5,0,304,304,64,"Ambiguous","Consistent",304
"31849",28,37,"spillover2","tt","spillover2 tt",6,0,456,456,64,"Unambiguous","Consistent",456
"31851",28,38,"spillover2","tt","spillover2 tt",7,0,662,662,64,"Ambiguous","Inconsistent",662
"31853",28,30,"spillover2","tt","spillover2 tt",7,0,530,530,64,"Ambiguous","Inconsistent",530
"31855",28,40,"spillover2","tt","spillover2 tt",5,0,164,164,64,"Ambiguous","Consistent",164
"31857",28,35,"spillover2","tt","spillover2 tt",8,0,698,698,64,"Unambiguous","Inconsistent",698
"31859",28,25,"spillover2","tt","spillover2 tt",6,0,470,470,64,"Unambiguous","Consistent",470
"31861",28,31,"spillover2","tt","spillover2 tt",8,0,950,950,64,"Unambiguous","Inconsistent",950
"31863",28,32,"spillover2","tt","spillover2 tt",5,0,884,884,64,"Ambiguous","Consistent",884
"31865",28,39,"spillover2","tt","spillover2 tt",8,0,494,494,64,"Unambiguous","Inconsistent",494
"31867",28,46,"spillover2","tt","spillover2 tt",7,0,970,970,64,"Ambiguous","Inconsistent",970
"31869",28,34,"spillover2","tt","spillover2 tt",7,0,472,472,64,"Ambiguous","Inconsistent",472
"31871",28,41,"spillover2","tt","spillover2 tt",6,0,258,258,64,"Unambiguous","Consistent",258
"31873",28,43,"spillover2","tt","spillover2 tt",8,0,618,618,64,"Unambiguous","Inconsistent",618
"31875",28,36,"spillover2","tt","spillover2 tt",5,0,216,216,64,"Ambiguous","Consistent",216
"31877",28,42,"spillover2","tt","spillover2 tt",7,0,662,662,64,"Ambiguous","Inconsistent",662
"31880",29,42,"spillover2","tt","spillover2 tt",8,0,684,684,64,"Unambiguous","Inconsistent",684
"31882",29,39,"spillover2","tt","spillover2 tt",5,0,1758,1758,64,"Ambiguous","Consistent",1758
"31884",29,43,"spillover2","tt","spillover2 tt",5,0,740,740,64,"Ambiguous","Consistent",740
"31886",29,46,"spillover2","tt","spillover2 tt",8,0,1406,1406,64,"Unambiguous","Inconsistent",1406
"31888",29,45,"spillover2","tt","spillover2 tt",7,0,414,414,64,"Ambiguous","Inconsistent",414
"31890",29,29,"spillover2","tt","spillover2 tt",7,0,238,238,64,"Ambiguous","Inconsistent",238
"31892",29,31,"spillover2","tt","spillover2 tt",5,0,244,244,64,"Ambiguous","Consistent",244
"31894",29,38,"spillover2","tt","spillover2 tt",8,0,346,346,64,"Unambiguous","Inconsistent",346
"31896",29,41,"spillover2","tt","spillover2 tt",7,0,352,352,64,"Ambiguous","Inconsistent",352
"31898",29,28,"spillover2","tt","spillover2 tt",6,0,190,190,64,"Unambiguous","Consistent",190
"31900",29,26,"spillover2","tt","spillover2 tt",8,0,896,896,64,"Unambiguous","Inconsistent",896
"31902",29,32,"spillover2","tt","spillover2 tt",6,0,922,922,64,"Unambiguous","Consistent",922
"31904",29,27,"spillover2","tt","spillover2 tt",5,0,540,540,64,"Ambiguous","Consistent",540
"31906",29,36,"spillover2","tt","spillover2 tt",6,0,430,430,64,"Unambiguous","Consistent",430
"31908",29,34,"spillover2","tt","spillover2 tt",8,0,246,246,64,"Unambiguous","Inconsistent",246
"31910",29,35,"spillover2","tt","spillover2 tt",5,0,886,886,64,"Ambiguous","Consistent",886
"31911",29,40,"spillover2","tt","spillover2 tt",6,0,204,204,64,"Unambiguous","Consistent",204
"31913",29,44,"spillover2","tt","spillover2 tt",6,1,0,NA,64,"Unambiguous","Consistent",NA
"31915",29,30,"spillover2","tt","spillover2 tt",8,0,276,276,64,"Unambiguous","Inconsistent",276
"31917",29,25,"spillover2","tt","spillover2 tt",7,0,484,484,64,"Ambiguous","Inconsistent",484
"31919",29,33,"spillover2","tt","spillover2 tt",7,0,668,668,64,"Ambiguous","Inconsistent",668
"31921",29,37,"spillover2","tt","spillover2 tt",7,0,240,240,64,"Ambiguous","Inconsistent",240
"31923",29,47,"spillover2","tt","spillover2 tt",5,0,994,994,64,"Ambiguous","Consistent",994
"31925",29,48,"spillover2","tt","spillover2 tt",6,0,296,296,64,"Unambiguous","Consistent",296
"31927",30,36,"spillover2","tt","spillover2 tt",7,0,1310,1310,64,"Ambiguous","Inconsistent",1310
"31929",30,44,"spillover2","tt","spillover2 tt",7,0,304,304,64,"Ambiguous","Inconsistent",304
"31931",30,32,"spillover2","tt","spillover2 tt",7,0,1054,1054,64,"Ambiguous","Inconsistent",1054
"31933",30,25,"spillover2","tt","spillover2 tt",8,0,2062,2062,64,"Unambiguous","Inconsistent",2062
"31935",30,27,"spillover2","tt","spillover2 tt",6,0,228,228,64,"Unambiguous","Consistent",228
"31937",30,37,"spillover2","tt","spillover2 tt",8,0,1124,1124,64,"Unambiguous","Inconsistent",1124
"31939",30,38,"spillover2","tt","spillover2 tt",5,0,686,686,64,"Ambiguous","Consistent",686
"31941",30,47,"spillover2","tt","spillover2 tt",6,0,1572,1572,64,"Unambiguous","Consistent",1572
"31943",30,33,"spillover2","tt","spillover2 tt",8,0,294,294,64,"Unambiguous","Inconsistent",294
"31945",30,30,"spillover2","tt","spillover2 tt",5,0,1114,1114,64,"Ambiguous","Consistent",1114
"31947",30,48,"spillover2","tt","spillover2 tt",7,0,1856,1856,64,"Ambiguous","Inconsistent",1856
"31949",30,40,"spillover2","tt","spillover2 tt",7,1,0,NA,64,"Ambiguous","Inconsistent",NA
"31951",30,46,"spillover2","tt","spillover2 tt",5,0,796,796,64,"Ambiguous","Consistent",796
"31953",30,35,"spillover2","tt","spillover2 tt",6,0,950,950,64,"Unambiguous","Consistent",950
"31955",30,43,"spillover2","tt","spillover2 tt",6,0,546,546,64,"Unambiguous","Consistent",546
"31957",30,41,"spillover2","tt","spillover2 tt",8,0,782,782,64,"Unambiguous","Inconsistent",782
"31959",30,39,"spillover2","tt","spillover2 tt",6,0,538,538,64,"Unambiguous","Consistent",538
"31961",30,42,"spillover2","tt","spillover2 tt",5,0,1886,1886,64,"Ambiguous","Consistent",1886
"31963",30,31,"spillover2","tt","spillover2 tt",6,0,490,490,64,"Unambiguous","Consistent",490
"31965",30,26,"spillover2","tt","spillover2 tt",5,0,878,878,64,"Ambiguous","Consistent",878
"31967",30,34,"spillover2","tt","spillover2 tt",5,0,248,248,64,"Ambiguous","Consistent",248
"31969",30,45,"spillover2","tt","spillover2 tt",8,0,478,478,64,"Unambiguous","Inconsistent",478
"31971",30,29,"spillover2","tt","spillover2 tt",8,0,1060,1060,64,"Unambiguous","Inconsistent",1060
"31973",30,28,"spillover2","tt","spillover2 tt",7,0,208,208,64,"Ambiguous","Inconsistent",208
"31975",31,34,"spillover2","tt","spillover2 tt",6,0,958,958,64,"Unambiguous","Consistent",958
"31977",31,41,"spillover2","tt","spillover2 tt",5,0,1104,1104,64,"Ambiguous","Consistent",1104
"31979",31,40,"spillover2","tt","spillover2 tt",8,0,1262,1262,64,"Unambiguous","Inconsistent",1262
"31981",31,42,"spillover2","tt","spillover2 tt",6,0,504,504,64,"Unambiguous","Consistent",504
"31983",31,31,"spillover2","tt","spillover2 tt",7,0,1598,1598,64,"Ambiguous","Inconsistent",1598
"31985",31,35,"spillover2","tt","spillover2 tt",7,0,1354,1354,64,"Ambiguous","Inconsistent",1354
"31987",31,38,"spillover2","tt","spillover2 tt",6,0,672,672,64,"Unambiguous","Consistent",672
"31989",31,29,"spillover2","tt","spillover2 tt",5,0,1550,1550,64,"Ambiguous","Consistent",1550
"31991",31,37,"spillover2","tt","spillover2 tt",5,0,744,744,64,"Ambiguous","Consistent",744
"31993",31,46,"spillover2","tt","spillover2 tt",6,0,896,896,64,"Unambiguous","Consistent",896
"31995",31,44,"spillover2","tt","spillover2 tt",8,0,422,422,64,"Unambiguous","Inconsistent",422
"31997",31,28,"spillover2","tt","spillover2 tt",8,0,750,750,64,"Unambiguous","Inconsistent",750
"31999",31,30,"spillover2","tt","spillover2 tt",6,0,366,366,64,"Unambiguous","Consistent",366
"32001",31,32,"spillover2","tt","spillover2 tt",8,0,1134,1134,64,"Unambiguous","Inconsistent",1134
"32003",31,39,"spillover2","tt","spillover2 tt",7,0,428,428,64,"Ambiguous","Inconsistent",428
"32005",31,25,"spillover2","tt","spillover2 tt",5,0,970,970,64,"Ambiguous","Consistent",970
"32007",31,33,"spillover2","tt","spillover2 tt",5,0,344,344,64,"Ambiguous","Consistent",344
"32009",31,47,"spillover2","tt","spillover2 tt",7,0,534,534,64,"Ambiguous","Inconsistent",534
"32011",31,45,"spillover2","tt","spillover2 tt",5,0,226,226,64,"Ambiguous","Consistent",226
"32013",31,48,"spillover2","tt","spillover2 tt",8,0,202,202,64,"Unambiguous","Inconsistent",202
"32015",31,36,"spillover2","tt","spillover2 tt",8,0,1208,1208,64,"Unambiguous","Inconsistent",1208
"32017",31,43,"spillover2","tt","spillover2 tt",7,0,508,508,64,"Ambiguous","Inconsistent",508
"32019",31,26,"spillover2","tt","spillover2 tt",6,0,504,504,64,"Unambiguous","Consistent",504
"32021",31,27,"spillover2","tt","spillover2 tt",7,0,182,182,64,"Ambiguous","Inconsistent",182
"32022",32,44,"spillover2","tt","spillover2 tt",5,0,296,296,64,"Ambiguous","Consistent",296
"32024",32,43,"spillover2","tt","spillover2 tt",8,0,284,284,64,"Unambiguous","Inconsistent",284
"32026",32,40,"spillover2","tt","spillover2 tt",5,0,384,384,64,"Ambiguous","Consistent",384
"32028",32,42,"spillover2","tt","spillover2 tt",7,0,674,674,64,"Ambiguous","Inconsistent",674
"32030",32,39,"spillover2","tt","spillover2 tt",8,0,692,692,64,"Unambiguous","Inconsistent",692
"32032",32,46,"spillover2","tt","spillover2 tt",7,0,3830,3830,64,"Ambiguous","Inconsistent",NA
"32034",32,48,"spillover2","tt","spillover2 tt",5,0,380,380,64,"Ambiguous","Consistent",380
"32036",32,32,"spillover2","tt","spillover2 tt",5,0,458,458,64,"Ambiguous","Consistent",458
"32038",32,26,"spillover2","tt","spillover2 tt",7,0,358,358,64,"Ambiguous","Inconsistent",358
"32040",32,45,"spillover2","tt","spillover2 tt",6,0,370,370,64,"Unambiguous","Consistent",370
"32042",32,25,"spillover2","tt","spillover2 tt",6,0,546,546,64,"Unambiguous","Consistent",546
"32044",32,30,"spillover2","tt","spillover2 tt",7,0,206,206,64,"Ambiguous","Inconsistent",206
"32046",32,33,"spillover2","tt","spillover2 tt",6,0,486,486,64,"Unambiguous","Consistent",486
"32048",32,36,"spillover2","tt","spillover2 tt",5,0,218,218,64,"Ambiguous","Consistent",218
"32050",32,35,"spillover2","tt","spillover2 tt",8,0,648,648,64,"Unambiguous","Inconsistent",648
"32052",32,41,"spillover2","tt","spillover2 tt",6,0,282,282,64,"Unambiguous","Consistent",282
"32054",32,27,"spillover2","tt","spillover2 tt",8,0,414,414,64,"Unambiguous","Inconsistent",414
"32056",32,34,"spillover2","tt","spillover2 tt",7,0,532,532,64,"Ambiguous","Inconsistent",532
"32058",32,28,"spillover2","tt","spillover2 tt",5,0,436,436,64,"Ambiguous","Consistent",436
"32060",32,31,"spillover2","tt","spillover2 tt",8,0,576,576,64,"Unambiguous","Inconsistent",576
"32062",32,29,"spillover2","tt","spillover2 tt",6,0,410,410,64,"Unambiguous","Consistent",410
"32064",32,47,"spillover2","tt","spillover2 tt",8,0,314,314,64,"Unambiguous","Inconsistent",314
"32066",32,37,"spillover2","tt","spillover2 tt",6,0,372,372,64,"Unambiguous","Consistent",372
"32068",32,38,"spillover2","tt","spillover2 tt",7,0,502,502,64,"Ambiguous","Inconsistent",502
"32071",33,33,"spillover2","tt","spillover2 tt",7,0,1838,1838,64,"Ambiguous","Inconsistent",1838
"32073",33,43,"spillover2","tt","spillover2 tt",5,0,528,528,64,"Ambiguous","Consistent",528
"32075",33,31,"spillover2","tt","spillover2 tt",5,0,766,766,64,"Ambiguous","Consistent",766
"32077",33,34,"spillover2","tt","spillover2 tt",8,0,694,694,64,"Unambiguous","Inconsistent",694
"32079",33,42,"spillover2","tt","spillover2 tt",8,0,1438,1438,64,"Unambiguous","Inconsistent",1438
"32081",33,25,"spillover2","tt","spillover2 tt",7,0,1524,1524,64,"Ambiguous","Inconsistent",1524
"32083",33,26,"spillover2","tt","spillover2 tt",8,0,1206,1206,64,"Unambiguous","Inconsistent",1206
"32085",33,35,"spillover2","tt","spillover2 tt",5,0,1536,1536,64,"Ambiguous","Consistent",1536
"32087",33,47,"spillover2","tt","spillover2 tt",5,0,574,574,64,"Ambiguous","Consistent",574
"32089",33,32,"spillover2","tt","spillover2 tt",6,0,2418,2418,64,"Unambiguous","Consistent",2418
"32091",33,40,"spillover2","tt","spillover2 tt",6,0,714,714,64,"Unambiguous","Consistent",714
"32093",33,36,"spillover2","tt","spillover2 tt",6,0,818,818,64,"Unambiguous","Consistent",818
"32095",33,48,"spillover2","tt","spillover2 tt",6,0,302,302,64,"Unambiguous","Consistent",302
"32097",33,27,"spillover2","tt","spillover2 tt",5,0,880,880,64,"Ambiguous","Consistent",880
"32099",33,41,"spillover2","tt","spillover2 tt",7,0,808,808,64,"Ambiguous","Inconsistent",808
"32101",33,37,"spillover2","tt","spillover2 tt",7,0,928,928,64,"Ambiguous","Inconsistent",928
"32103",33,45,"spillover2","tt","spillover2 tt",7,0,958,958,64,"Ambiguous","Inconsistent",958
"32105",33,44,"spillover2","tt","spillover2 tt",6,0,640,640,64,"Unambiguous","Consistent",640
"32107",33,29,"spillover2","tt","spillover2 tt",7,0,1552,1552,64,"Ambiguous","Inconsistent",1552
"32109",33,28,"spillover2","tt","spillover2 tt",6,0,242,242,64,"Unambiguous","Consistent",242
"32111",33,30,"spillover2","tt","spillover2 tt",8,0,472,472,64,"Unambiguous","Inconsistent",472
"32113",33,39,"spillover2","tt","spillover2 tt",5,0,870,870,64,"Ambiguous","Consistent",870
"32115",33,38,"spillover2","tt","spillover2 tt",8,0,910,910,64,"Unambiguous","Inconsistent",910
"32117",33,46,"spillover2","tt","spillover2 tt",8,0,3718,3718,64,"Unambiguous","Inconsistent",3718
"32118",34,37,"spillover2","tt","spillover2 tt",8,0,454,454,64,"Unambiguous","Inconsistent",454
"32120",34,32,"spillover2","tt","spillover2 tt",7,0,734,734,64,"Ambiguous","Inconsistent",734
"32122",34,30,"spillover2","tt","spillover2 tt",5,0,488,488,64,"Ambiguous","Consistent",488
"32124",34,27,"spillover2","tt","spillover2 tt",6,0,380,380,64,"Unambiguous","Consistent",380
"32126",34,34,"spillover2","tt","spillover2 tt",5,0,263,263,64,"Ambiguous","Consistent",263
"32128",34,46,"spillover2","tt","spillover2 tt",5,0,1965,1965,64,"Ambiguous","Consistent",1965
"32130",34,38,"spillover2","tt","spillover2 tt",5,0,609,609,64,"Ambiguous","Consistent",609
"32132",34,39,"spillover2","tt","spillover2 tt",6,0,573,573,64,"Unambiguous","Consistent",573
"32134",34,45,"spillover2","tt","spillover2 tt",8,0,285,285,64,"Unambiguous","Inconsistent",285
"32136",34,29,"spillover2","tt","spillover2 tt",8,0,403,403,64,"Unambiguous","Inconsistent",403
"32138",34,33,"spillover2","tt","spillover2 tt",8,0,702,702,64,"Unambiguous","Inconsistent",702
"32140",34,48,"spillover2","tt","spillover2 tt",7,0,510,510,64,"Ambiguous","Inconsistent",510
