"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","gender","trimmed_nozero"
"5729",1,18,"spillover2","fp","spillover2 fp",2,0,399,399,77,"Ambiguous","Mismatch",399
"5731",1,15,"spillover2","fp","spillover2 fp",3,0,346,346,77,"Unambiguous","Match",346
"5733",1,1,"spillover2","fp","spillover2 fp",1,0,447,447,77,"Ambiguous","Match",447
"5735",1,6,"spillover2","fp","spillover2 fp",2,0,389,389,77,"Ambiguous","Mismatch",389
"5737",1,3,"spillover2","fp","spillover2 fp",3,0,461,461,77,"Unambiguous","Match",461
"5739",1,14,"spillover2","fp","spillover2 fp",2,0,436,436,77,"Ambiguous","Mismatch",436
"5741",1,4,"spillover2","fp","spillover2 fp",4,0,492,492,77,"Unambiguous","Mismatch",492
"5743",1,17,"spillover2","fp","spillover2 fp",1,0,458,458,77,"Ambiguous","Match",458
"5745",1,5,"spillover2","fp","spillover2 fp",1,0,372,372,77,"Ambiguous","Match",372
"5747",1,13,"spillover2","fp","spillover2 fp",1,0,289,289,77,"Ambiguous","Match",289
"5749",1,22,"spillover2","fp","spillover2 fp",2,0,198,198,77,"Ambiguous","Mismatch",198
"5751",1,8,"spillover2","fp","spillover2 fp",4,0,266,266,77,"Unambiguous","Mismatch",266
"5753",1,9,"spillover2","fp","spillover2 fp",1,0,402,402,77,"Ambiguous","Match",402
"5755",1,19,"spillover2","fp","spillover2 fp",3,0,407,407,77,"Unambiguous","Match",407
"5757",1,24,"spillover2","fp","spillover2 fp",4,0,452,452,77,"Unambiguous","Mismatch",452
"5759",1,12,"spillover2","fp","spillover2 fp",4,0,890,890,77,"Unambiguous","Mismatch",890
"5761",1,20,"spillover2","fp","spillover2 fp",4,0,189,189,77,"Unambiguous","Mismatch",189
"5763",1,10,"spillover2","fp","spillover2 fp",2,0,999,999,77,"Ambiguous","Mismatch",999
"5765",1,11,"spillover2","fp","spillover2 fp",3,0,1047,1047,77,"Unambiguous","Match",1047
"5767",1,16,"spillover2","fp","spillover2 fp",4,0,592,592,77,"Unambiguous","Mismatch",592
"5769",1,7,"spillover2","fp","spillover2 fp",3,0,422,422,77,"Unambiguous","Match",422
"5771",1,2,"spillover2","fp","spillover2 fp",2,0,582,582,77,"Ambiguous","Mismatch",582
"5773",1,21,"spillover2","fp","spillover2 fp",1,0,825,825,77,"Ambiguous","Match",825
"5775",1,23,"spillover2","fp","spillover2 fp",3,0,818,818,77,"Unambiguous","Match",818
"5777",2,16,"spillover2","fp","spillover2 fp",1,0,952,952,77,"Ambiguous","Match",952
"5779",2,4,"spillover2","fp","spillover2 fp",1,0,583,583,77,"Ambiguous","Match",583
"5781",2,2,"spillover2","fp","spillover2 fp",3,0,935,935,77,"Unambiguous","Match",935
"5783",2,13,"spillover2","fp","spillover2 fp",2,0,511,511,77,"Ambiguous","Mismatch",511
"5785",2,19,"spillover2","fp","spillover2 fp",4,0,756,756,77,"Unambiguous","Mismatch",756
"5787",2,12,"spillover2","fp","spillover2 fp",1,0,1307,1307,77,"Ambiguous","Match",1307
"5789",2,10,"spillover2","fp","spillover2 fp",3,0,293,293,77,"Unambiguous","Match",293
"5791",2,3,"spillover2","fp","spillover2 fp",4,0,925,925,77,"Unambiguous","Mismatch",925
"5793",2,9,"spillover2","fp","spillover2 fp",2,0,334,334,77,"Ambiguous","Mismatch",334
"5795",2,21,"spillover2","fp","spillover2 fp",2,0,545,545,77,"Ambiguous","Mismatch",545
"5797",2,15,"spillover2","fp","spillover2 fp",4,0,476,476,77,"Unambiguous","Mismatch",476
"5799",2,18,"spillover2","fp","spillover2 fp",3,0,163,163,77,"Unambiguous","Match",163
"5801",2,6,"spillover2","fp","spillover2 fp",3,0,143,143,77,"Unambiguous","Match",143
"5803",2,5,"spillover2","fp","spillover2 fp",2,0,195,195,77,"Ambiguous","Mismatch",195
"5805",2,14,"spillover2","fp","spillover2 fp",3,0,386,386,77,"Unambiguous","Match",386
"5807",2,1,"spillover2","fp","spillover2 fp",2,0,348,348,77,"Ambiguous","Mismatch",348
"5809",2,20,"spillover2","fp","spillover2 fp",1,0,369,369,77,"Ambiguous","Match",369
"5811",2,11,"spillover2","fp","spillover2 fp",4,0,433,433,77,"Unambiguous","Mismatch",433
"5813",2,7,"spillover2","fp","spillover2 fp",4,0,666,666,77,"Unambiguous","Mismatch",666
"5815",2,23,"spillover2","fp","spillover2 fp",4,0,662,662,77,"Unambiguous","Mismatch",662
"5817",2,8,"spillover2","fp","spillover2 fp",1,0,350,350,77,"Ambiguous","Match",350
"5819",2,17,"spillover2","fp","spillover2 fp",2,0,451,451,77,"Ambiguous","Mismatch",451
"5821",2,24,"spillover2","fp","spillover2 fp",1,0,262,262,77,"Ambiguous","Match",262
"5823",2,22,"spillover2","fp","spillover2 fp",3,0,304,304,77,"Unambiguous","Match",304
"5825",3,18,"spillover2","fp","spillover2 fp",4,0,660,660,77,"Unambiguous","Mismatch",660
"5827",3,7,"spillover2","fp","spillover2 fp",1,0,234,234,77,"Ambiguous","Match",234
"5829",3,16,"spillover2","fp","spillover2 fp",2,0,805,805,77,"Ambiguous","Mismatch",805
"5831",3,5,"spillover2","fp","spillover2 fp",3,0,537,537,77,"Unambiguous","Match",537
"5833",3,24,"spillover2","fp","spillover2 fp",2,0,491,491,77,"Ambiguous","Mismatch",491
"5835",3,4,"spillover2","fp","spillover2 fp",2,0,152,152,77,"Ambiguous","Mismatch",152
"5837",3,14,"spillover2","fp","spillover2 fp",4,0,792,792,77,"Unambiguous","Mismatch",792
"5839",3,1,"spillover2","fp","spillover2 fp",3,0,677,677,77,"Unambiguous","Match",677
"5841",3,9,"spillover2","fp","spillover2 fp",3,0,1242,1242,77,"Unambiguous","Match",1242
"5843",3,22,"spillover2","fp","spillover2 fp",4,0,187,187,77,"Unambiguous","Mismatch",187
"5845",3,10,"spillover2","fp","spillover2 fp",4,0,799,799,77,"Unambiguous","Mismatch",799
"5847",3,6,"spillover2","fp","spillover2 fp",4,0,169,169,77,"Unambiguous","Mismatch",169
"5849",3,23,"spillover2","fp","spillover2 fp",1,0,642,642,77,"Ambiguous","Match",642
"5851",3,17,"spillover2","fp","spillover2 fp",3,0,678,678,77,"Unambiguous","Match",678
"5853",3,19,"spillover2","fp","spillover2 fp",1,0,459,459,77,"Ambiguous","Match",459
"5855",3,13,"spillover2","fp","spillover2 fp",3,0,403,403,77,"Unambiguous","Match",403
"5857",3,20,"spillover2","fp","spillover2 fp",2,0,559,559,77,"Ambiguous","Mismatch",559
"5859",3,11,"spillover2","fp","spillover2 fp",1,0,588,588,77,"Ambiguous","Match",588
"5861",3,2,"spillover2","fp","spillover2 fp",4,0,935,935,77,"Unambiguous","Mismatch",935
"5863",3,12,"spillover2","fp","spillover2 fp",2,0,910,910,77,"Ambiguous","Mismatch",910
"5865",3,21,"spillover2","fp","spillover2 fp",3,0,508,508,77,"Unambiguous","Match",508
"5867",3,15,"spillover2","fp","spillover2 fp",1,0,188,188,77,"Ambiguous","Match",188
"5869",3,8,"spillover2","fp","spillover2 fp",2,0,379,379,77,"Ambiguous","Mismatch",379
"5871",3,3,"spillover2","fp","spillover2 fp",1,0,480,480,77,"Ambiguous","Match",480
"5873",4,7,"spillover2","fp","spillover2 fp",2,0,1497,1497,77,"Ambiguous","Mismatch",1497
"5875",4,8,"spillover2","fp","spillover2 fp",3,0,582,582,77,"Unambiguous","Match",582
"5877",4,11,"spillover2","fp","spillover2 fp",2,0,678,678,77,"Ambiguous","Mismatch",678
"5879",4,22,"spillover2","fp","spillover2 fp",1,1,0,NA,77,"Ambiguous","Match",NA
"5881",4,1,"spillover2","fp","spillover2 fp",4,0,930,930,77,"Unambiguous","Mismatch",930
"5883",4,20,"spillover2","fp","spillover2 fp",3,0,222,222,77,"Unambiguous","Match",222
"5885",4,23,"spillover2","fp","spillover2 fp",2,0,1302,1302,77,"Ambiguous","Mismatch",1302
"5887",4,3,"spillover2","fp","spillover2 fp",2,0,1337,1337,77,"Ambiguous","Mismatch",1337
"5890",4,19,"spillover2","fp","spillover2 fp",2,0,319,319,77,"Ambiguous","Mismatch",319
"5892",4,13,"spillover2","fp","spillover2 fp",4,0,1783,1783,77,"Unambiguous","Mismatch",1783
"5894",4,9,"spillover2","fp","spillover2 fp",4,0,734,734,77,"Unambiguous","Mismatch",734
"5896",4,2,"spillover2","fp","spillover2 fp",1,0,1531,1531,77,"Ambiguous","Match",1531
"5899",4,4,"spillover2","fp","spillover2 fp",3,0,1529,1529,77,"Unambiguous","Match",1529
"5901",4,12,"spillover2","fp","spillover2 fp",3,0,1068,1068,77,"Unambiguous","Match",1068
"5903",4,16,"spillover2","fp","spillover2 fp",3,0,586,586,77,"Unambiguous","Match",586
"5906",4,18,"spillover2","fp","spillover2 fp",1,0,442,442,77,"Ambiguous","Match",442
"5908",4,24,"spillover2","fp","spillover2 fp",3,0,602,602,77,"Unambiguous","Match",602
"5910",4,6,"spillover2","fp","spillover2 fp",1,0,354,354,77,"Ambiguous","Match",354
"5912",4,17,"spillover2","fp","spillover2 fp",4,0,2755,2755,77,"Unambiguous","Mismatch",2755
"5915",4,14,"spillover2","fp","spillover2 fp",1,0,1390,1390,77,"Ambiguous","Match",1390
"5916",5,13,"spillover2","fp","spillover2 fp",1,0,436,436,77,"Ambiguous","Match",436
"5918",5,4,"spillover2","fp","spillover2 fp",4,0,1364,1364,77,"Unambiguous","Mismatch",1364
"5920",5,9,"spillover2","fp","spillover2 fp",1,0,585,585,77,"Ambiguous","Match",585
"5922",5,8,"spillover2","fp","spillover2 fp",4,0,950,950,77,"Unambiguous","Mismatch",950
"5924",5,7,"spillover2","fp","spillover2 fp",3,0,1247,1247,77,"Unambiguous","Match",1247
"5926",5,16,"spillover2","fp","spillover2 fp",4,0,876,876,77,"Unambiguous","Mismatch",876
"5928",5,19,"spillover2","fp","spillover2 fp",3,0,750,750,77,"Unambiguous","Match",750
"5930",5,17,"spillover2","fp","spillover2 fp",1,0,429,429,77,"Ambiguous","Match",429
"5932",5,3,"spillover2","fp","spillover2 fp",3,0,1195,1195,77,"Unambiguous","Match",1195
"5934",5,14,"spillover2","fp","spillover2 fp",2,0,802,802,77,"Ambiguous","Mismatch",802
"5936",5,1,"spillover2","fp","spillover2 fp",1,0,664,664,77,"Ambiguous","Match",664
"5938",5,15,"spillover2","fp","spillover2 fp",3,0,728,728,77,"Unambiguous","Match",728
"5940",5,22,"spillover2","fp","spillover2 fp",2,0,858,858,77,"Ambiguous","Mismatch",858
"5942",5,18,"spillover2","fp","spillover2 fp",2,0,583,583,77,"Ambiguous","Mismatch",583
"5944",5,5,"spillover2","fp","spillover2 fp",1,0,715,715,77,"Ambiguous","Match",715
"5946",5,2,"spillover2","fp","spillover2 fp",2,0,927,927,77,"Ambiguous","Mismatch",927
"5948",5,23,"spillover2","fp","spillover2 fp",3,0,823,823,77,"Unambiguous","Match",823
"5950",5,21,"spillover2","fp","spillover2 fp",1,0,539,539,77,"Ambiguous","Match",539
"5952",5,20,"spillover2","fp","spillover2 fp",4,0,422,422,77,"Unambiguous","Mismatch",422
"5954",5,10,"spillover2","fp","spillover2 fp",2,0,999,999,77,"Ambiguous","Mismatch",999
"5956",5,12,"spillover2","fp","spillover2 fp",4,0,254,254,77,"Unambiguous","Mismatch",254
"5958",5,11,"spillover2","fp","spillover2 fp",3,0,778,778,77,"Unambiguous","Match",778
"5960",5,24,"spillover2","fp","spillover2 fp",4,0,565,565,70,"Unambiguous","Mismatch",565
"5962",5,6,"spillover2","fp","spillover2 fp",2,0,558,558,70,"Ambiguous","Mismatch",558
"5964",6,12,"spillover2","fp","spillover2 fp",1,0,512,512,70,"Ambiguous","Match",512
"5966",6,16,"spillover2","fp","spillover2 fp",1,0,226,226,70,"Ambiguous","Match",226
"5968",6,13,"spillover2","fp","spillover2 fp",2,0,364,364,70,"Ambiguous","Mismatch",364
"5970",6,7,"spillover2","fp","spillover2 fp",4,0,574,574,70,"Unambiguous","Mismatch",574
"5972",6,18,"spillover2","fp","spillover2 fp",3,0,420,420,70,"Unambiguous","Match",420
"5974",6,21,"spillover2","fp","spillover2 fp",2,0,362,362,70,"Ambiguous","Mismatch",362
"5976",6,14,"spillover2","fp","spillover2 fp",3,0,524,524,70,"Unambiguous","Match",524
"5978",6,4,"spillover2","fp","spillover2 fp",1,0,162,162,70,"Ambiguous","Match",162
"5980",6,5,"spillover2","fp","spillover2 fp",2,0,566,566,70,"Ambiguous","Mismatch",566
"5982",6,10,"spillover2","fp","spillover2 fp",3,0,528,528,70,"Unambiguous","Match",528
"5984",6,3,"spillover2","fp","spillover2 fp",4,0,410,410,70,"Unambiguous","Mismatch",410
"5986",6,11,"spillover2","fp","spillover2 fp",4,0,228,228,70,"Unambiguous","Mismatch",228
"5988",6,24,"spillover2","fp","spillover2 fp",1,0,386,386,70,"Ambiguous","Match",386
"5990",6,17,"spillover2","fp","spillover2 fp",2,0,826,826,70,"Ambiguous","Mismatch",826
"5992",6,2,"spillover2","fp","spillover2 fp",3,0,484,484,70,"Unambiguous","Match",484
"5994",6,9,"spillover2","fp","spillover2 fp",2,0,218,218,70,"Ambiguous","Mismatch",218
"5996",6,15,"spillover2","fp","spillover2 fp",4,0,716,716,70,"Unambiguous","Mismatch",716
"5998",6,19,"spillover2","fp","spillover2 fp",4,0,154,154,70,"Unambiguous","Mismatch",154
"6001",6,1,"spillover2","fp","spillover2 fp",2,0,254,254,70,"Ambiguous","Mismatch",254
"6003",6,8,"spillover2","fp","spillover2 fp",1,0,312,312,70,"Ambiguous","Match",312
"6005",6,20,"spillover2","fp","spillover2 fp",1,0,266,266,70,"Ambiguous","Match",266
"6007",6,23,"spillover2","fp","spillover2 fp",4,0,242,242,70,"Unambiguous","Mismatch",242
"6009",6,6,"spillover2","fp","spillover2 fp",3,0,478,478,70,"Unambiguous","Match",478
"6012",7,20,"spillover2","fp","spillover2 fp",2,0,334,334,70,"Ambiguous","Mismatch",334
"6014",7,4,"spillover2","fp","spillover2 fp",2,0,463,463,70,"Ambiguous","Mismatch",463
"6016",7,14,"spillover2","fp","spillover2 fp",4,0,405,405,70,"Unambiguous","Mismatch",405
"6018",7,24,"spillover2","fp","spillover2 fp",2,0,563,563,70,"Ambiguous","Mismatch",563
"6020",7,8,"spillover2","fp","spillover2 fp",2,0,194,194,70,"Ambiguous","Mismatch",194
"6022",7,21,"spillover2","fp","spillover2 fp",3,0,415,415,70,"Unambiguous","Match",415
"6024",7,18,"spillover2","fp","spillover2 fp",4,0,274,274,70,"Unambiguous","Mismatch",274
"6026",7,5,"spillover2","fp","spillover2 fp",3,0,242,242,70,"Unambiguous","Match",242
"6028",7,1,"spillover2","fp","spillover2 fp",3,0,192,192,70,"Unambiguous","Match",192
"6030",7,19,"spillover2","fp","spillover2 fp",1,0,173,173,70,"Ambiguous","Match",173
"6032",7,16,"spillover2","fp","spillover2 fp",2,0,355,355,70,"Ambiguous","Mismatch",355
"6034",7,15,"spillover2","fp","spillover2 fp",1,0,216,216,70,"Ambiguous","Match",216
"6036",7,23,"spillover2","fp","spillover2 fp",1,0,189,189,70,"Ambiguous","Match",189
"6038",7,10,"spillover2","fp","spillover2 fp",4,0,557,557,70,"Unambiguous","Mismatch",557
"6040",7,9,"spillover2","fp","spillover2 fp",3,0,285,285,70,"Unambiguous","Match",285
"6042",7,6,"spillover2","fp","spillover2 fp",4,0,202,202,70,"Unambiguous","Mismatch",202
"6044",7,2,"spillover2","fp","spillover2 fp",4,0,382,382,70,"Unambiguous","Mismatch",382
"6046",7,7,"spillover2","fp","spillover2 fp",1,0,254,254,70,"Ambiguous","Match",254
"6048",7,13,"spillover2","fp","spillover2 fp",3,0,127,127,70,"Unambiguous","Match",127
"6050",7,12,"spillover2","fp","spillover2 fp",2,0,783,783,70,"Ambiguous","Mismatch",783
"6052",7,11,"spillover2","fp","spillover2 fp",1,0,155,155,70,"Ambiguous","Match",155
"6054",7,3,"spillover2","fp","spillover2 fp",1,0,471,471,70,"Ambiguous","Match",471
"6056",7,17,"spillover2","fp","spillover2 fp",3,0,238,238,70,"Unambiguous","Match",238
"6058",7,22,"spillover2","fp","spillover2 fp",4,0,523,523,70,"Unambiguous","Mismatch",523
"6060",8,1,"spillover2","fp","spillover2 fp",4,0,534,534,70,"Unambiguous","Mismatch",534
"6062",8,10,"spillover2","fp","spillover2 fp",1,0,490,490,70,"Ambiguous","Match",490
"6064",8,21,"spillover2","fp","spillover2 fp",4,0,422,422,70,"Unambiguous","Mismatch",422
"6066",8,16,"spillover2","fp","spillover2 fp",3,0,466,466,70,"Unambiguous","Match",466
"6068",8,9,"spillover2","fp","spillover2 fp",4,0,170,170,70,"Unambiguous","Mismatch",170
"6070",8,13,"spillover2","fp","spillover2 fp",4,0,732,732,70,"Unambiguous","Mismatch",732
"6072",8,4,"spillover2","fp","spillover2 fp",3,0,720,720,70,"Unambiguous","Match",720
"6074",8,17,"spillover2","fp","spillover2 fp",4,0,532,532,70,"Unambiguous","Mismatch",532
"6076",8,14,"spillover2","fp","spillover2 fp",1,0,554,554,70,"Ambiguous","Match",554
"6078",8,12,"spillover2","fp","spillover2 fp",3,0,1078,1078,70,"Unambiguous","Match",1078
"6080",8,15,"spillover2","fp","spillover2 fp",2,0,256,256,70,"Ambiguous","Mismatch",256
"6082",8,8,"spillover2","fp","spillover2 fp",3,0,554,554,70,"Unambiguous","Match",554
"6084",8,6,"spillover2","fp","spillover2 fp",1,0,414,414,70,"Ambiguous","Match",414
"6086",8,20,"spillover2","fp","spillover2 fp",3,0,370,370,70,"Unambiguous","Match",370
"6088",8,2,"spillover2","fp","spillover2 fp",1,0,768,768,70,"Ambiguous","Match",768
"6090",8,11,"spillover2","fp","spillover2 fp",2,0,722,722,70,"Ambiguous","Mismatch",722
"6092",8,7,"spillover2","fp","spillover2 fp",2,0,168,168,70,"Ambiguous","Mismatch",168
"6094",8,24,"spillover2","fp","spillover2 fp",3,0,372,372,70,"Unambiguous","Match",372
"6096",8,5,"spillover2","fp","spillover2 fp",4,0,848,848,70,"Unambiguous","Mismatch",848
"6098",8,18,"spillover2","fp","spillover2 fp",1,0,678,678,70,"Ambiguous","Match",678
"6100",8,23,"spillover2","fp","spillover2 fp",2,0,778,778,70,"Ambiguous","Mismatch",778
"6102",8,19,"spillover2","fp","spillover2 fp",2,0,392,392,70,"Ambiguous","Mismatch",392
"6104",8,22,"spillover2","fp","spillover2 fp",1,0,898,898,70,"Ambiguous","Match",898
"6106",8,3,"spillover2","fp","spillover2 fp",2,0,736,736,70,"Ambiguous","Mismatch",736
"6108",9,16,"spillover2","fp","spillover2 fp",4,0,710,710,70,"Unambiguous","Mismatch",710
"6110",9,21,"spillover2","fp","spillover2 fp",1,0,1046,1046,70,"Ambiguous","Match",1046
"6112",9,5,"spillover2","fp","spillover2 fp",1,0,924,924,70,"Ambiguous","Match",924
"6114",9,11,"spillover2","fp","spillover2 fp",3,0,432,432,70,"Unambiguous","Match",432
"6116",9,14,"spillover2","fp","spillover2 fp",2,0,732,732,70,"Ambiguous","Mismatch",732
"6118",9,3,"spillover2","fp","spillover2 fp",3,0,710,710,70,"Unambiguous","Match",710
"6120",9,2,"spillover2","fp","spillover2 fp",2,0,266,266,70,"Ambiguous","Mismatch",266
"6122",9,10,"spillover2","fp","spillover2 fp",2,0,544,544,70,"Ambiguous","Mismatch",544
"6124",9,24,"spillover2","fp","spillover2 fp",4,0,1000,1000,70,"Unambiguous","Mismatch",1000
"6126",9,7,"spillover2","fp","spillover2 fp",3,0,148,148,70,"Unambiguous","Match",148
"6128",9,20,"spillover2","fp","spillover2 fp",4,0,564,564,70,"Unambiguous","Mismatch",564
"6130",9,19,"spillover2","fp","spillover2 fp",3,0,1734,1734,70,"Unambiguous","Match",1734
"6132",9,15,"spillover2","fp","spillover2 fp",3,0,152,152,70,"Unambiguous","Match",152
"6134",9,1,"spillover2","fp","spillover2 fp",1,0,382,382,70,"Ambiguous","Match",382
"6136",9,18,"spillover2","fp","spillover2 fp",2,0,624,624,70,"Ambiguous","Mismatch",624
"6138",9,17,"spillover2","fp","spillover2 fp",1,0,810,810,70,"Ambiguous","Match",810
"6140",9,23,"spillover2","fp","spillover2 fp",3,0,456,456,70,"Unambiguous","Match",456
"6142",9,9,"spillover2","fp","spillover2 fp",1,0,1070,1070,70,"Ambiguous","Match",1070
"6144",9,13,"spillover2","fp","spillover2 fp",1,0,442,442,70,"Ambiguous","Match",442
"6146",9,4,"spillover2","fp","spillover2 fp",4,0,744,744,70,"Unambiguous","Mismatch",744
"6148",9,22,"spillover2","fp","spillover2 fp",2,0,708,708,70,"Ambiguous","Mismatch",708
"6150",9,8,"spillover2","fp","spillover2 fp",4,0,400,400,70,"Unambiguous","Mismatch",400
"6152",9,12,"spillover2","fp","spillover2 fp",4,0,1468,1468,70,"Unambiguous","Mismatch",1468
"6154",9,6,"spillover2","fp","spillover2 fp",2,0,752,752,70,"Ambiguous","Mismatch",752
"6155",10,23,"spillover2","fp","spillover2 fp",4,0,640,640,70,"Unambiguous","Mismatch",640
"6157",10,18,"spillover2","fp","spillover2 fp",3,0,438,438,70,"Unambiguous","Match",438
"6159",10,19,"spillover2","fp","spillover2 fp",4,0,770,770,70,"Unambiguous","Mismatch",770
"6161",10,16,"spillover2","fp","spillover2 fp",1,0,492,492,70,"Ambiguous","Match",492
"6163",10,17,"spillover2","fp","spillover2 fp",2,0,120,120,70,"Ambiguous","Mismatch",120
"6165",10,1,"spillover2","fp","spillover2 fp",2,0,924,924,70,"Ambiguous","Mismatch",924
"6167",10,22,"spillover2","fp","spillover2 fp",3,0,792,792,70,"Unambiguous","Match",792
"6169",10,20,"spillover2","fp","spillover2 fp",1,0,366,366,70,"Ambiguous","Match",366
"6171",10,14,"spillover2","fp","spillover2 fp",3,0,468,468,70,"Unambiguous","Match",468
"6173",10,11,"spillover2","fp","spillover2 fp",4,0,340,340,70,"Unambiguous","Mismatch",340
"6175",10,15,"spillover2","fp","spillover2 fp",4,0,206,206,70,"Unambiguous","Mismatch",206
"6177",10,7,"spillover2","fp","spillover2 fp",4,0,268,268,70,"Unambiguous","Mismatch",268
"6179",10,13,"spillover2","fp","spillover2 fp",2,0,366,366,70,"Ambiguous","Mismatch",366
"6181",10,24,"spillover2","fp","spillover2 fp",1,0,342,342,70,"Ambiguous","Match",342
"6183",10,8,"spillover2","fp","spillover2 fp",1,0,346,346,70,"Ambiguous","Match",346
"6185",10,3,"spillover2","fp","spillover2 fp",4,0,638,638,70,"Unambiguous","Mismatch",638
"6187",10,6,"spillover2","fp","spillover2 fp",3,0,434,434,70,"Unambiguous","Match",434
"6189",10,4,"spillover2","fp","spillover2 fp",1,0,364,364,70,"Ambiguous","Match",364
"6191",10,5,"spillover2","fp","spillover2 fp",2,0,368,368,70,"Ambiguous","Mismatch",368
"6193",10,21,"spillover2","fp","spillover2 fp",2,0,450,450,70,"Ambiguous","Mismatch",450
"6195",10,9,"spillover2","fp","spillover2 fp",2,0,624,624,70,"Ambiguous","Mismatch",624
"6197",10,2,"spillover2","fp","spillover2 fp",3,0,1154,1154,70,"Unambiguous","Match",1154
"6199",10,12,"spillover2","fp","spillover2 fp",1,0,666,666,70,"Ambiguous","Match",666
"6201",10,10,"spillover2","fp","spillover2 fp",3,0,392,392,70,"Unambiguous","Match",392
"6203",11,3,"spillover2","fp","spillover2 fp",1,0,1182,1182,70,"Ambiguous","Match",1182
"6205",11,18,"spillover2","fp","spillover2 fp",4,0,986,986,70,"Unambiguous","Mismatch",986
"6207",11,24,"spillover2","fp","spillover2 fp",2,0,958,958,70,"Ambiguous","Mismatch",958
"6209",11,15,"spillover2","fp","spillover2 fp",1,0,742,742,70,"Ambiguous","Match",742
"6211",11,9,"spillover2","fp","spillover2 fp",3,0,904,904,70,"Unambiguous","Match",904
"6213",11,10,"spillover2","fp","spillover2 fp",4,0,672,672,70,"Unambiguous","Mismatch",672
"6215",11,2,"spillover2","fp","spillover2 fp",4,0,282,282,70,"Unambiguous","Mismatch",282
"6217",11,19,"spillover2","fp","spillover2 fp",1,0,892,892,70,"Ambiguous","Match",892
"6219",11,12,"spillover2","fp","spillover2 fp",2,0,1364,1364,70,"Ambiguous","Mismatch",1364
"6221",11,16,"spillover2","fp","spillover2 fp",2,0,2336,2336,70,"Ambiguous","Mismatch",2336
"6223",11,22,"spillover2","fp","spillover2 fp",4,0,1502,1502,70,"Unambiguous","Mismatch",1502
"6225",11,21,"spillover2","fp","spillover2 fp",3,0,1680,1680,70,"Unambiguous","Match",1680
"6227",11,1,"spillover2","fp","spillover2 fp",3,0,624,624,70,"Unambiguous","Match",624
"6229",11,20,"spillover2","fp","spillover2 fp",2,0,1286,1286,70,"Ambiguous","Mismatch",1286
"6231",11,14,"spillover2","fp","spillover2 fp",4,0,340,340,70,"Unambiguous","Mismatch",340
"6233",11,17,"spillover2","fp","spillover2 fp",3,0,1016,1016,70,"Unambiguous","Match",1016
"6235",11,4,"spillover2","fp","spillover2 fp",2,0,1772,1772,70,"Ambiguous","Mismatch",1772
"6237",11,11,"spillover2","fp","spillover2 fp",1,0,480,480,70,"Ambiguous","Match",480
"6239",11,6,"spillover2","fp","spillover2 fp",4,0,482,482,70,"Unambiguous","Mismatch",482
"6241",11,8,"spillover2","fp","spillover2 fp",2,0,684,684,70,"Ambiguous","Mismatch",684
"6243",11,23,"spillover2","fp","spillover2 fp",1,0,638,638,70,"Ambiguous","Match",638
"6245",11,5,"spillover2","fp","spillover2 fp",3,0,1110,1110,70,"Unambiguous","Match",1110
"6247",11,7,"spillover2","fp","spillover2 fp",1,0,1276,1276,70,"Ambiguous","Match",1276
"6249",11,13,"spillover2","fp","spillover2 fp",3,0,642,642,70,"Unambiguous","Match",642
"6251",12,14,"spillover2","fp","spillover2 fp",3,0,444,444,70,"Unambiguous","Match",444
"6253",12,7,"spillover2","fp","spillover2 fp",4,0,164,164,70,"Unambiguous","Mismatch",164
"6255",12,11,"spillover2","fp","spillover2 fp",4,0,416,416,70,"Unambiguous","Mismatch",416
"6257",12,19,"spillover2","fp","spillover2 fp",4,0,337,337,70,"Unambiguous","Mismatch",337
"6259",12,24,"spillover2","fp","spillover2 fp",1,0,177,177,70,"Ambiguous","Match",177
"6261",12,18,"spillover2","fp","spillover2 fp",3,0,147,147,70,"Unambiguous","Match",147
"6263",12,15,"spillover2","fp","spillover2 fp",4,0,206,206,70,"Unambiguous","Mismatch",206
"6265",12,20,"spillover2","fp","spillover2 fp",1,0,411,411,70,"Ambiguous","Match",411
"6267",12,22,"spillover2","fp","spillover2 fp",3,0,378,378,70,"Unambiguous","Match",378
"6269",12,23,"spillover2","fp","spillover2 fp",4,0,511,511,70,"Unambiguous","Mismatch",511
"6271",12,2,"spillover2","fp","spillover2 fp",3,0,324,324,70,"Unambiguous","Match",324
"6273",12,6,"spillover2","fp","spillover2 fp",3,0,316,316,70,"Unambiguous","Match",316
"6275",12,3,"spillover2","fp","spillover2 fp",4,0,417,417,70,"Unambiguous","Mismatch",417
"6277",12,4,"spillover2","fp","spillover2 fp",1,0,398,398,70,"Ambiguous","Match",398
"6279",12,9,"spillover2","fp","spillover2 fp",2,0,242,242,70,"Ambiguous","Mismatch",242
"6281",12,1,"spillover2","fp","spillover2 fp",2,0,222,222,70,"Ambiguous","Mismatch",222
"6283",12,13,"spillover2","fp","spillover2 fp",2,0,988,988,70,"Ambiguous","Mismatch",988
"6285",12,16,"spillover2","fp","spillover2 fp",1,0,141,141,70,"Ambiguous","Match",141
"6287",12,8,"spillover2","fp","spillover2 fp",1,0,333,333,70,"Ambiguous","Match",333
"6289",12,5,"spillover2","fp","spillover2 fp",2,0,528,528,70,"Ambiguous","Mismatch",528
