"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","gender","trimmed_nozero"
"12646",26,14,"disamb","rp","disamb rp",1,0,322,322,73,"Ambiguous","Match",322
"12648",26,17,"disamb","rp","disamb rp",4,0,854,854,73,"Unambiguous","Mismatch",854
"12650",26,20,"disamb","rp","disamb rp",3,0,274,274,73,"Unambiguous","Match",274
"12652",26,6,"disamb","rp","disamb rp",1,0,484,484,73,"Ambiguous","Match",484
"12654",26,15,"disamb","rp","disamb rp",2,0,378,378,73,"Ambiguous","Mismatch",378
"12656",26,23,"disamb","rp","disamb rp",2,0,276,276,73,"Ambiguous","Mismatch",276
"12658",26,16,"disamb","rp","disamb rp",3,0,272,272,73,"Unambiguous","Match",272
"12660",26,21,"disamb","rp","disamb rp",4,0,326,326,73,"Unambiguous","Mismatch",326
"12662",26,24,"disamb","rp","disamb rp",3,0,530,530,73,"Unambiguous","Match",530
"12664",26,12,"disamb","rp","disamb rp",3,0,232,232,73,"Unambiguous","Match",232
"12666",26,4,"disamb","rp","disamb rp",3,0,332,332,73,"Unambiguous","Match",332
"12668",26,18,"disamb","rp","disamb rp",1,0,300,300,73,"Ambiguous","Match",300
"12670",26,11,"disamb","rp","disamb rp",2,0,324,324,73,"Ambiguous","Mismatch",324
"12672",26,7,"disamb","rp","disamb rp",2,0,592,592,73,"Ambiguous","Mismatch",592
"12674",26,1,"disamb","rp","disamb rp",4,0,296,296,73,"Unambiguous","Mismatch",296
"12676",26,9,"disamb","rp","disamb rp",4,0,496,496,73,"Unambiguous","Mismatch",496
"12678",26,3,"disamb","rp","disamb rp",2,0,290,290,73,"Ambiguous","Mismatch",290
"12680",26,19,"disamb","rp","disamb rp",2,0,284,284,73,"Ambiguous","Mismatch",284
"12682",26,2,"disamb","rp","disamb rp",1,0,326,326,73,"Ambiguous","Match",326
"12684",26,8,"disamb","rp","disamb rp",3,0,282,282,73,"Unambiguous","Match",282
"12686",26,5,"disamb","rp","disamb rp",4,0,554,554,73,"Unambiguous","Mismatch",554
"12688",26,22,"disamb","rp","disamb rp",1,0,312,312,73,"Ambiguous","Match",312
"12690",26,10,"disamb","rp","disamb rp",1,0,424,424,73,"Ambiguous","Match",424
"12692",26,13,"disamb","rp","disamb rp",4,0,518,518,73,"Unambiguous","Mismatch",518
"12694",27,1,"disamb","rp","disamb rp",1,0,354,354,73,"Ambiguous","Match",354
"12696",27,22,"disamb","rp","disamb rp",2,0,452,452,73,"Ambiguous","Mismatch",452
"12698",27,6,"disamb","rp","disamb rp",2,0,392,392,73,"Ambiguous","Mismatch",392
"12700",27,2,"disamb","rp","disamb rp",2,0,700,700,73,"Ambiguous","Mismatch",700
"12702",27,7,"disamb","rp","disamb rp",3,0,264,264,73,"Unambiguous","Match",264
"12704",27,19,"disamb","rp","disamb rp",3,0,216,216,73,"Unambiguous","Match",216
"12706",27,10,"disamb","rp","disamb rp",2,0,580,580,73,"Ambiguous","Mismatch",580
"12708",27,24,"disamb","rp","disamb rp",4,0,214,214,73,"Unambiguous","Mismatch",214
"12710",27,17,"disamb","rp","disamb rp",1,0,174,174,73,"Ambiguous","Match",174
"12712",27,3,"disamb","rp","disamb rp",3,1,0,NA,73,"Unambiguous","Match",NA
"12714",27,13,"disamb","rp","disamb rp",1,0,256,256,73,"Ambiguous","Match",256
"12716",27,8,"disamb","rp","disamb rp",4,0,304,304,73,"Unambiguous","Mismatch",304
"12718",27,21,"disamb","rp","disamb rp",1,0,2538,2538,73,"Ambiguous","Match",NA
"12720",27,4,"disamb","rp","disamb rp",4,0,266,266,73,"Unambiguous","Mismatch",266
"12722",27,9,"disamb","rp","disamb rp",1,0,1676,1676,73,"Ambiguous","Match",1676
"12724",27,12,"disamb","rp","disamb rp",4,0,238,238,73,"Unambiguous","Mismatch",238
"12726",27,16,"disamb","rp","disamb rp",4,1,0,NA,73,"Unambiguous","Mismatch",NA
"12728",27,20,"disamb","rp","disamb rp",4,0,204,204,73,"Unambiguous","Mismatch",204
"12730",27,15,"disamb","rp","disamb rp",3,0,310,310,73,"Unambiguous","Match",310
"12732",27,23,"disamb","rp","disamb rp",3,0,322,322,73,"Unambiguous","Match",322
"12734",27,14,"disamb","rp","disamb rp",2,0,216,216,73,"Ambiguous","Mismatch",216
"12736",27,11,"disamb","rp","disamb rp",3,0,794,794,73,"Unambiguous","Match",794
"12738",27,5,"disamb","rp","disamb rp",1,0,508,508,73,"Ambiguous","Match",508
"12740",27,18,"disamb","rp","disamb rp",2,0,166,166,73,"Ambiguous","Mismatch",166
"12742",28,4,"disamb","rp","disamb rp",1,0,2746,2746,73,"Ambiguous","Match",2746
"12744",28,8,"disamb","rp","disamb rp",1,0,696,696,73,"Ambiguous","Match",696
"12746",28,24,"disamb","rp","disamb rp",1,0,408,408,73,"Ambiguous","Match",408
"12748",28,3,"disamb","rp","disamb rp",4,0,344,344,73,"Unambiguous","Mismatch",344
"12750",28,7,"disamb","rp","disamb rp",4,0,346,346,73,"Unambiguous","Mismatch",346
"12752",28,5,"disamb","rp","disamb rp",2,0,9852,9852,73,"Ambiguous","Mismatch",NA
"12754",28,21,"disamb","rp","disamb rp",2,0,434,434,73,"Ambiguous","Mismatch",434
"12756",28,12,"disamb","rp","disamb rp",1,0,236,236,73,"Ambiguous","Match",236
"12758",28,22,"disamb","rp","disamb rp",3,0,318,318,73,"Unambiguous","Match",318
"12760",28,14,"disamb","rp","disamb rp",3,0,308,308,73,"Unambiguous","Match",308
"12762",28,10,"disamb","rp","disamb rp",3,0,240,240,73,"Unambiguous","Match",240
"12764",28,11,"disamb","rp","disamb rp",4,0,394,394,73,"Unambiguous","Mismatch",394
"12766",28,20,"disamb","rp","disamb rp",1,0,296,296,73,"Ambiguous","Match",296
"12768",28,1,"disamb","rp","disamb rp",2,0,200,200,73,"Ambiguous","Mismatch",200
"12770",28,23,"disamb","rp","disamb rp",4,0,540,540,73,"Unambiguous","Mismatch",540
"12772",28,18,"disamb","rp","disamb rp",3,0,526,526,73,"Unambiguous","Match",526
"12774",28,17,"disamb","rp","disamb rp",2,0,1114,1114,73,"Ambiguous","Mismatch",1114
"12776",28,13,"disamb","rp","disamb rp",2,0,238,238,73,"Ambiguous","Mismatch",238
"12778",28,19,"disamb","rp","disamb rp",4,0,1072,1072,73,"Unambiguous","Mismatch",1072
"12780",28,2,"disamb","rp","disamb rp",3,0,510,510,73,"Unambiguous","Match",510
"12782",28,9,"disamb","rp","disamb rp",2,0,2434,2434,73,"Ambiguous","Mismatch",2434
"12784",28,15,"disamb","rp","disamb rp",4,0,178,178,73,"Unambiguous","Mismatch",178
"12786",28,6,"disamb","rp","disamb rp",3,0,402,402,73,"Unambiguous","Match",402
"12788",28,16,"disamb","rp","disamb rp",1,0,318,318,73,"Ambiguous","Match",318
"12789",29,18,"disamb","rp","disamb rp",4,0,292,292,73,"Unambiguous","Mismatch",292
"12791",29,3,"disamb","rp","disamb rp",1,0,412,412,73,"Ambiguous","Match",412
"12793",29,12,"disamb","rp","disamb rp",2,0,742,742,73,"Ambiguous","Mismatch",742
"12795",29,20,"disamb","rp","disamb rp",2,0,492,492,73,"Ambiguous","Mismatch",492
"12797",29,9,"disamb","rp","disamb rp",3,0,372,372,73,"Unambiguous","Match",372
"12799",29,1,"disamb","rp","disamb rp",3,0,344,344,69,"Unambiguous","Match",344
"12801",29,14,"disamb","rp","disamb rp",4,0,682,682,69,"Unambiguous","Mismatch",682
"12803",29,16,"disamb","rp","disamb rp",2,0,1726,1726,69,"Ambiguous","Mismatch",NA
"12805",29,17,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"12807",29,24,"disamb","rp","disamb rp",2,0,356,356,69,"Ambiguous","Mismatch",356
"12809",29,5,"disamb","rp","disamb rp",3,0,292,292,69,"Unambiguous","Match",292
"12811",29,6,"disamb","rp","disamb rp",4,0,196,196,69,"Unambiguous","Mismatch",196
"12813",29,19,"disamb","rp","disamb rp",1,0,386,386,69,"Ambiguous","Match",386
"12815",29,15,"disamb","rp","disamb rp",1,0,442,442,69,"Ambiguous","Match",442
"12817",29,11,"disamb","rp","disamb rp",1,0,314,314,69,"Ambiguous","Match",314
"12819",29,22,"disamb","rp","disamb rp",4,0,280,280,69,"Unambiguous","Mismatch",280
"12822",29,4,"disamb","rp","disamb rp",2,0,384,384,69,"Ambiguous","Mismatch",384
"12824",29,23,"disamb","rp","disamb rp",1,0,274,274,69,"Ambiguous","Match",274
"12826",29,21,"disamb","rp","disamb rp",3,0,764,764,69,"Unambiguous","Match",764
"12828",29,7,"disamb","rp","disamb rp",1,0,754,754,69,"Ambiguous","Match",754
"12830",29,13,"disamb","rp","disamb rp",3,0,256,256,69,"Unambiguous","Match",256
"12832",29,8,"disamb","rp","disamb rp",2,0,472,472,69,"Ambiguous","Mismatch",472
"12834",29,2,"disamb","rp","disamb rp",4,0,238,238,69,"Unambiguous","Mismatch",238
"12836",30,23,"disamb","rp","disamb rp",2,0,786,786,69,"Ambiguous","Mismatch",786
"12838",30,24,"disamb","rp","disamb rp",3,0,598,598,69,"Unambiguous","Match",598
"12840",30,2,"disamb","rp","disamb rp",1,0,416,416,69,"Ambiguous","Match",416
"12842",30,8,"disamb","rp","disamb rp",3,0,342,342,69,"Unambiguous","Match",342
"12844",30,9,"disamb","rp","disamb rp",4,0,220,220,69,"Unambiguous","Mismatch",220
"12846",30,14,"disamb","rp","disamb rp",1,0,394,394,69,"Ambiguous","Match",394
"12848",30,20,"disamb","rp","disamb rp",3,0,354,354,69,"Unambiguous","Match",354
"12850",30,3,"disamb","rp","disamb rp",2,0,390,390,69,"Ambiguous","Mismatch",390
"12852",30,13,"disamb","rp","disamb rp",4,0,242,242,69,"Unambiguous","Mismatch",242
"12854",30,16,"disamb","rp","disamb rp",3,0,934,934,69,"Unambiguous","Match",934
"12856",30,15,"disamb","rp","disamb rp",2,0,1876,1876,69,"Ambiguous","Mismatch",NA
"12858",30,12,"disamb","rp","disamb rp",3,0,260,260,69,"Unambiguous","Match",260
"12860",30,21,"disamb","rp","disamb rp",4,0,178,178,69,"Unambiguous","Mismatch",178
"12862",30,19,"disamb","rp","disamb rp",2,1,0,NA,69,"Ambiguous","Mismatch",NA
"12864",30,5,"disamb","rp","disamb rp",4,0,222,222,69,"Unambiguous","Mismatch",222
"12866",30,7,"disamb","rp","disamb rp",2,0,808,808,69,"Ambiguous","Mismatch",808
"12868",30,1,"disamb","rp","disamb rp",4,0,726,726,69,"Unambiguous","Mismatch",726
"12870",30,17,"disamb","rp","disamb rp",4,0,362,362,69,"Unambiguous","Mismatch",362
"12872",30,4,"disamb","rp","disamb rp",3,0,186,186,69,"Unambiguous","Match",186
"12874",30,18,"disamb","rp","disamb rp",1,1,0,NA,69,"Ambiguous","Match",NA
"12876",30,22,"disamb","rp","disamb rp",1,0,662,662,69,"Ambiguous","Match",662
"12878",30,10,"disamb","rp","disamb rp",1,1,0,NA,69,"Ambiguous","Match",NA
"12880",30,6,"disamb","rp","disamb rp",1,0,168,168,69,"Ambiguous","Match",168
"12882",30,11,"disamb","rp","disamb rp",2,0,478,478,69,"Ambiguous","Mismatch",478
"12884",31,18,"disamb","rp","disamb rp",2,0,378,378,69,"Ambiguous","Mismatch",378
"12886",31,7,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"12888",31,19,"disamb","rp","disamb rp",3,0,692,692,69,"Unambiguous","Match",692
"12890",31,15,"disamb","rp","disamb rp",3,0,218,218,69,"Unambiguous","Match",218
"12892",31,16,"disamb","rp","disamb rp",4,0,510,510,69,"Unambiguous","Mismatch",510
"12894",31,8,"disamb","rp","disamb rp",4,0,464,464,69,"Unambiguous","Mismatch",464
"12896",31,13,"disamb","rp","disamb rp",1,0,774,774,69,"Ambiguous","Match",774
"12898",31,17,"disamb","rp","disamb rp",1,0,274,274,69,"Ambiguous","Match",274
"12900",31,23,"disamb","rp","disamb rp",3,0,484,484,69,"Unambiguous","Match",484
"12902",31,21,"disamb","rp","disamb rp",1,0,384,384,69,"Ambiguous","Match",384
"12904",31,14,"disamb","rp","disamb rp",2,0,592,592,69,"Ambiguous","Mismatch",592
"12906",31,10,"disamb","rp","disamb rp",2,0,348,348,69,"Ambiguous","Mismatch",348
"12908",31,3,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"12910",31,22,"disamb","rp","disamb rp",2,0,660,660,69,"Ambiguous","Mismatch",660
"12912",31,4,"disamb","rp","disamb rp",4,0,290,290,69,"Unambiguous","Mismatch",290
"12914",31,24,"disamb","rp","disamb rp",4,0,222,222,69,"Unambiguous","Mismatch",222
"12916",31,6,"disamb","rp","disamb rp",2,0,464,464,69,"Ambiguous","Mismatch",464
"12918",31,20,"disamb","rp","disamb rp",4,0,596,596,69,"Unambiguous","Mismatch",596
"12920",31,2,"disamb","rp","disamb rp",2,0,302,302,69,"Ambiguous","Mismatch",302
"12922",31,9,"disamb","rp","disamb rp",1,0,258,258,69,"Ambiguous","Match",258
"12924",31,1,"disamb","rp","disamb rp",1,0,410,410,69,"Ambiguous","Match",410
"12926",31,12,"disamb","rp","disamb rp",4,0,234,234,69,"Unambiguous","Mismatch",234
"12928",31,5,"disamb","rp","disamb rp",1,0,386,386,69,"Ambiguous","Match",386
"12930",31,11,"disamb","rp","disamb rp",3,0,198,198,69,"Unambiguous","Match",198
"12933",32,19,"disamb","rp","disamb rp",4,0,384,384,69,"Unambiguous","Mismatch",384
"12935",32,6,"disamb","rp","disamb rp",3,0,368,368,69,"Unambiguous","Match",368
"12937",32,3,"disamb","rp","disamb rp",4,0,338,338,69,"Unambiguous","Mismatch",338
"12939",32,13,"disamb","rp","disamb rp",2,0,384,384,69,"Ambiguous","Mismatch",384
"12941",32,17,"disamb","rp","disamb rp",2,0,944,944,69,"Ambiguous","Mismatch",944
"12943",32,8,"disamb","rp","disamb rp",1,0,286,286,69,"Ambiguous","Match",286
"12945",32,9,"disamb","rp","disamb rp",2,0,1478,1478,69,"Ambiguous","Mismatch",1478
"12947",32,12,"disamb","rp","disamb rp",1,0,334,334,69,"Ambiguous","Match",334
"12949",32,24,"disamb","rp","disamb rp",1,0,692,692,69,"Ambiguous","Match",692
"12951",32,7,"disamb","rp","disamb rp",4,0,466,466,69,"Unambiguous","Mismatch",466
"12953",32,16,"disamb","rp","disamb rp",1,0,338,338,69,"Ambiguous","Match",338
"12955",32,23,"disamb","rp","disamb rp",4,0,418,418,69,"Unambiguous","Mismatch",418
"12957",32,21,"disamb","rp","disamb rp",2,0,522,522,69,"Ambiguous","Mismatch",522
"12959",32,15,"disamb","rp","disamb rp",4,0,278,278,69,"Unambiguous","Mismatch",278
"12961",32,22,"disamb","rp","disamb rp",3,0,1434,1434,69,"Unambiguous","Match",1434
"12963",32,4,"disamb","rp","disamb rp",1,0,476,476,69,"Ambiguous","Match",476
"12965",32,11,"disamb","rp","disamb rp",4,0,370,370,69,"Unambiguous","Mismatch",370
"12967",32,1,"disamb","rp","disamb rp",2,0,400,400,69,"Ambiguous","Mismatch",400
"12969",32,18,"disamb","rp","disamb rp",3,0,280,280,69,"Unambiguous","Match",280
"12971",32,20,"disamb","rp","disamb rp",1,0,460,460,69,"Ambiguous","Match",460
"12973",32,10,"disamb","rp","disamb rp",3,0,222,222,69,"Unambiguous","Match",222
"12975",32,2,"disamb","rp","disamb rp",3,0,230,230,69,"Unambiguous","Match",230
"12977",32,14,"disamb","rp","disamb rp",3,0,430,430,69,"Unambiguous","Match",430
"12979",32,5,"disamb","rp","disamb rp",2,0,432,432,69,"Ambiguous","Mismatch",432
"12980",33,5,"disamb","rp","disamb rp",3,0,356,356,69,"Unambiguous","Match",356
"12982",33,24,"disamb","rp","disamb rp",2,0,1338,1338,69,"Ambiguous","Mismatch",1338
"12984",33,1,"disamb","rp","disamb rp",3,0,714,714,69,"Unambiguous","Match",714
"12986",33,2,"disamb","rp","disamb rp",4,0,1158,1158,69,"Unambiguous","Mismatch",1158
"12988",33,12,"disamb","rp","disamb rp",2,0,4586,4586,69,"Ambiguous","Mismatch",4586
"12990",33,15,"disamb","rp","disamb rp",1,0,632,632,69,"Ambiguous","Match",632
"12992",33,8,"disamb","rp","disamb rp",2,0,374,374,69,"Ambiguous","Mismatch",374
"12994",33,22,"disamb","rp","disamb rp",4,0,1202,1202,69,"Unambiguous","Mismatch",1202
"12996",33,6,"disamb","rp","disamb rp",4,0,482,482,69,"Unambiguous","Mismatch",482
"12998",33,23,"disamb","rp","disamb rp",1,0,1508,1508,69,"Ambiguous","Match",1508
"13000",33,9,"disamb","rp","disamb rp",3,0,270,270,69,"Unambiguous","Match",270
"13002",33,21,"disamb","rp","disamb rp",3,0,350,350,69,"Unambiguous","Match",350
"13004",33,4,"disamb","rp","disamb rp",2,0,1556,1556,69,"Ambiguous","Mismatch",1556
"13006",33,16,"disamb","rp","disamb rp",2,0,744,744,69,"Ambiguous","Mismatch",744
"13008",33,18,"disamb","rp","disamb rp",4,0,214,214,69,"Unambiguous","Mismatch",214
"13010",33,19,"disamb","rp","disamb rp",1,0,436,436,69,"Ambiguous","Match",436
"13012",33,17,"disamb","rp","disamb rp",3,0,4836,4836,69,"Unambiguous","Match",4836
"13014",33,14,"disamb","rp","disamb rp",4,0,512,512,69,"Unambiguous","Mismatch",512
"13016",33,10,"disamb","rp","disamb rp",4,0,410,410,69,"Unambiguous","Mismatch",410
"13018",33,11,"disamb","rp","disamb rp",1,0,1634,1634,69,"Ambiguous","Match",1634
"13020",33,13,"disamb","rp","disamb rp",3,1,0,NA,69,"Unambiguous","Match",NA
"13022",33,20,"disamb","rp","disamb rp",2,0,180,180,69,"Ambiguous","Mismatch",180
"13024",33,7,"disamb","rp","disamb rp",1,0,432,432,69,"Ambiguous","Match",432
"13026",33,3,"disamb","rp","disamb rp",1,0,658,658,69,"Ambiguous","Match",658
"13029",34,11,"disamb","rp","disamb rp",2,0,266,266,69,"Ambiguous","Mismatch",266
"13031",34,8,"disamb","rp","disamb rp",3,0,368,368,69,"Unambiguous","Match",368
"13033",34,15,"disamb","rp","disamb rp",2,0,2443,2443,69,"Ambiguous","Mismatch",NA
"13035",34,20,"disamb","rp","disamb rp",3,0,205,205,69,"Unambiguous","Match",205
"13037",34,12,"disamb","rp","disamb rp",3,0,241,241,69,"Unambiguous","Match",241
"13039",34,24,"disamb","rp","disamb rp",3,0,387,387,69,"Unambiguous","Match",387
"13041",34,2,"disamb","rp","disamb rp",1,0,256,256,69,"Ambiguous","Match",256
"13043",34,10,"disamb","rp","disamb rp",1,0,255,255,69,"Ambiguous","Match",255
"13045",34,4,"disamb","rp","disamb rp",3,0,213,213,69,"Unambiguous","Match",213
"13047",34,6,"disamb","rp","disamb rp",1,0,331,331,69,"Ambiguous","Match",331
"13049",34,22,"disamb","rp","disamb rp",1,1,0,NA,69,"Ambiguous","Match",NA
"13051",34,17,"disamb","rp","disamb rp",4,1,0,NA,69,"Unambiguous","Mismatch",NA
"13053",34,16,"disamb","rp","disamb rp",3,0,299,299,69,"Unambiguous","Match",299
"13055",34,14,"disamb","rp","disamb rp",1,0,1442,1442,69,"Ambiguous","Match",1442
"13057",34,1,"disamb","rp","disamb rp",4,1,0,NA,69,"Unambiguous","Mismatch",NA
"13059",34,21,"disamb","rp","disamb rp",4,0,395,395,69,"Unambiguous","Mismatch",395
"13061",34,19,"disamb","rp","disamb rp",2,0,210,210,69,"Ambiguous","Mismatch",210
"13063",34,23,"disamb","rp","disamb rp",2,0,863,863,69,"Ambiguous","Mismatch",863
"13065",34,3,"disamb","rp","disamb rp",2,0,113,113,69,"Ambiguous","Mismatch",113
"13067",34,18,"disamb","rp","disamb rp",1,0,317,317,69,"Ambiguous","Match",317
"13069",34,9,"disamb","rp","disamb rp",4,0,196,196,69,"Unambiguous","Mismatch",196
"13071",34,13,"disamb","rp","disamb rp",4,0,214,214,69,"Unambiguous","Mismatch",214
"13073",34,7,"disamb","rp","disamb rp",2,0,214,214,69,"Ambiguous","Mismatch",214
"13075",34,5,"disamb","rp","disamb rp",4,0,204,204,69,"Unambiguous","Mismatch",204
"13077",35,16,"disamb","rp","disamb rp",3,0,362,362,69,"Unambiguous","Match",362
"13079",35,9,"disamb","rp","disamb rp",4,0,342,342,69,"Unambiguous","Mismatch",342
"13081",35,11,"disamb","rp","disamb rp",2,0,280,280,69,"Ambiguous","Mismatch",280
"13083",35,17,"disamb","rp","disamb rp",4,0,248,248,69,"Unambiguous","Mismatch",248
"13085",35,3,"disamb","rp","disamb rp",2,0,190,190,69,"Ambiguous","Mismatch",190
"13087",35,13,"disamb","rp","disamb rp",4,0,952,952,69,"Unambiguous","Mismatch",952
"13089",35,10,"disamb","rp","disamb rp",1,0,716,716,69,"Ambiguous","Match",716
"13091",35,4,"disamb","rp","disamb rp",3,0,706,706,69,"Unambiguous","Match",706
"13093",35,20,"disamb","rp","disamb rp",3,0,664,664,69,"Unambiguous","Match",664
"13095",35,18,"disamb","rp","disamb rp",1,0,280,280,69,"Ambiguous","Match",280
"13097",35,2,"disamb","rp","disamb rp",1,0,668,668,69,"Ambiguous","Match",668
"13099",35,24,"disamb","rp","disamb rp",3,0,294,294,69,"Unambiguous","Match",294
"13101",35,21,"disamb","rp","disamb rp",4,0,902,902,69,"Unambiguous","Mismatch",902
"13103",35,1,"disamb","rp","disamb rp",4,0,160,160,69,"Unambiguous","Mismatch",160
"13105",35,7,"disamb","rp","disamb rp",2,0,290,290,69,"Ambiguous","Mismatch",290
"13107",35,5,"disamb","rp","disamb rp",4,0,622,622,69,"Unambiguous","Mismatch",622
"13109",35,19,"disamb","rp","disamb rp",2,0,202,202,69,"Ambiguous","Mismatch",202
"13111",35,15,"disamb","rp","disamb rp",2,0,2250,2250,69,"Ambiguous","Mismatch",NA
"13113",35,22,"disamb","rp","disamb rp",1,0,762,762,69,"Ambiguous","Match",762
"13115",35,14,"disamb","rp","disamb rp",1,0,318,318,69,"Ambiguous","Match",318
"13117",35,23,"disamb","rp","disamb rp",2,0,782,782,69,"Ambiguous","Mismatch",782
"13119",35,12,"disamb","rp","disamb rp",3,0,250,250,69,"Unambiguous","Match",250
"13121",35,6,"disamb","rp","disamb rp",1,0,408,408,69,"Ambiguous","Match",408
"13123",35,8,"disamb","rp","disamb rp",3,0,730,730,69,"Unambiguous","Match",730
"13124",36,6,"disamb","rp","disamb rp",2,0,426,426,69,"Ambiguous","Mismatch",426
"13126",36,18,"disamb","rp","disamb rp",2,0,129,129,69,"Ambiguous","Mismatch",129
"13128",36,10,"disamb","rp","disamb rp",2,0,832,832,69,"Ambiguous","Mismatch",832
"13130",36,17,"disamb","rp","disamb rp",1,0,243,243,69,"Ambiguous","Match",243
"13132",36,12,"disamb","rp","disamb rp",4,0,300,300,69,"Unambiguous","Mismatch",300
"13134",36,23,"disamb","rp","disamb rp",3,0,404,404,69,"Unambiguous","Match",404
"13136",36,2,"disamb","rp","disamb rp",2,0,265,265,69,"Ambiguous","Mismatch",265
"13138",36,11,"disamb","rp","disamb rp",3,0,322,322,69,"Unambiguous","Match",322
"13140",36,5,"disamb","rp","disamb rp",1,0,114,114,69,"Ambiguous","Match",114
"13142",36,22,"disamb","rp","disamb rp",2,0,1956,1956,69,"Ambiguous","Mismatch",NA
"13144",36,24,"disamb","rp","disamb rp",4,0,208,208,69,"Unambiguous","Mismatch",208
"13146",36,1,"disamb","rp","disamb rp",1,0,537,537,69,"Ambiguous","Match",537
"13148",36,19,"disamb","rp","disamb rp",3,0,374,374,69,"Unambiguous","Match",374
"13150",36,16,"disamb","rp","disamb rp",4,0,189,189,69,"Unambiguous","Mismatch",189
"13152",36,9,"disamb","rp","disamb rp",1,0,339,339,69,"Ambiguous","Match",339
"13154",36,21,"disamb","rp","disamb rp",1,0,337,337,69,"Ambiguous","Match",337
"13156",36,8,"disamb","rp","disamb rp",4,0,216,216,69,"Unambiguous","Mismatch",216
"13158",36,7,"disamb","rp","disamb rp",3,0,562,562,69,"Unambiguous","Match",562
"13160",36,3,"disamb","rp","disamb rp",3,0,414,414,69,"Unambiguous","Match",414
"13162",36,20,"disamb","rp","disamb rp",4,0,181,181,69,"Unambiguous","Mismatch",181
"13164",36,13,"disamb","rp","disamb rp",1,0,231,231,69,"Ambiguous","Match",231
"13166",36,14,"disamb","rp","disamb rp",2,0,181,181,69,"Ambiguous","Mismatch",181
"13168",36,4,"disamb","rp","disamb rp",4,0,544,544,69,"Unambiguous","Mismatch",544
"13170",36,15,"disamb","rp","disamb rp",3,0,193,193,69,"Unambiguous","Match",193
"13173",37,21,"disamb","rp","disamb rp",2,0,963,963,69,"Ambiguous","Mismatch",963
"13175",37,3,"disamb","rp","disamb rp",4,0,455,455,69,"Unambiguous","Mismatch",455
"13177",37,23,"disamb","rp","disamb rp",4,0,259,259,69,"Unambiguous","Mismatch",259
"13179",37,1,"disamb","rp","disamb rp",2,0,944,944,69,"Ambiguous","Mismatch",944
"13181",37,8,"disamb","rp","disamb rp",1,0,728,728,69,"Ambiguous","Match",728
"13183",37,20,"disamb","rp","disamb rp",1,0,917,917,69,"Ambiguous","Match",917
"13185",37,16,"disamb","rp","disamb rp",1,0,4012,4012,69,"Ambiguous","Match",4012
"13187",37,14,"disamb","rp","disamb rp",3,0,294,294,69,"Unambiguous","Match",294
"13189",37,22,"disamb","rp","disamb rp",3,0,623,623,69,"Unambiguous","Match",623
"13191",37,11,"disamb","rp","disamb rp",4,0,472,472,69,"Unambiguous","Mismatch",472
"13193",37,2,"disamb","rp","disamb rp",3,0,312,312,69,"Unambiguous","Match",312
"13195",37,24,"disamb","rp","disamb rp",1,0,2694,2694,69,"Ambiguous","Match",2694
"13197",37,9,"disamb","rp","disamb rp",2,0,4949,4949,69,"Ambiguous","Mismatch",4949
"13199",37,17,"disamb","rp","disamb rp",2,0,2292,2292,69,"Ambiguous","Mismatch",2292
"13201",37,18,"disamb","rp","disamb rp",3,0,302,302,69,"Unambiguous","Match",302
"13203",37,5,"disamb","rp","disamb rp",2,0,930,930,69,"Ambiguous","Mismatch",930
"13205",37,6,"disamb","rp","disamb rp",3,0,230,230,69,"Unambiguous","Match",230
"13207",37,13,"disamb","rp","disamb rp",2,0,1917,1917,69,"Ambiguous","Mismatch",1917
"13209",37,12,"disamb","rp","disamb rp",1,0,570,570,69,"Ambiguous","Match",570
"13211",37,10,"disamb","rp","disamb rp",3,0,416,416,69,"Unambiguous","Match",416
"13213",37,7,"disamb","rp","disamb rp",4,0,415,415,69,"Unambiguous","Mismatch",415
"13215",37,19,"disamb","rp","disamb rp",4,0,451,451,69,"Unambiguous","Mismatch",451
"13217",37,4,"disamb","rp","disamb rp",1,0,339,339,69,"Ambiguous","Match",339
"13219",37,15,"disamb","rp","disamb rp",4,0,561,561,69,"Unambiguous","Mismatch",561
"13221",38,14,"disamb","rp","disamb rp",4,0,3385,3385,69,"Unambiguous","Mismatch",NA
"13223",38,12,"disamb","rp","disamb rp",2,0,655,655,69,"Ambiguous","Mismatch",655
"13225",38,10,"disamb","rp","disamb rp",4,0,230,230,69,"Unambiguous","Mismatch",230
"13227",38,20,"disamb","rp","disamb rp",2,0,676,676,69,"Ambiguous","Mismatch",676
"13229",38,4,"disamb","rp","disamb rp",2,0,489,489,69,"Ambiguous","Mismatch",489
"13231",38,5,"disamb","rp","disamb rp",3,0,260,260,69,"Unambiguous","Match",260
"13233",38,16,"disamb","rp","disamb rp",2,0,537,537,69,"Ambiguous","Mismatch",537
"13235",38,18,"disamb","rp","disamb rp",4,0,309,309,69,"Unambiguous","Mismatch",309
"13237",38,17,"disamb","rp","disamb rp",3,0,218,218,69,"Unambiguous","Match",218
"13239",38,15,"disamb","rp","disamb rp",1,1,0,NA,69,"Ambiguous","Match",NA
