"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"9317",11,13,"spillover2","tt",75,"High","spillover2 tt",3,0,642,642,"Unambiguous","Match",642
"10135",12,14,"spillover2","tt",63,"High","spillover2 tt",3,0,444,444,"Unambiguous","Match",444
"10137",12,7,"spillover2","tt",63,"High","spillover2 tt",4,0,1481,1481,"Unambiguous","Mismatch",1481
"10139",12,11,"spillover2","tt",63,"High","spillover2 tt",4,0,1062,1062,"Unambiguous","Mismatch",1062
"10141",12,19,"spillover2","tt",63,"High","spillover2 tt",4,0,951,951,"Unambiguous","Mismatch",951
"10143",12,24,"spillover2","tt",63,"High","spillover2 tt",1,0,454,454,"Ambiguous","Match",454
"10145",12,18,"spillover2","tt",63,"High","spillover2 tt",3,0,340,340,"Unambiguous","Match",340
"10147",12,15,"spillover2","tt",63,"High","spillover2 tt",4,0,206,206,"Unambiguous","Mismatch",206
"10149",12,20,"spillover2","tt",63,"High","spillover2 tt",1,0,838,838,"Ambiguous","Match",838
"10151",12,22,"spillover2","tt",63,"High","spillover2 tt",3,0,378,378,"Unambiguous","Match",378
"10153",12,23,"spillover2","tt",63,"High","spillover2 tt",4,0,666,666,"Unambiguous","Mismatch",666
"10155",12,2,"spillover2","tt",63,"High","spillover2 tt",3,0,1244,1244,"Unambiguous","Match",1244
"10157",12,6,"spillover2","tt",63,"High","spillover2 tt",3,0,316,316,"Unambiguous","Match",316
"10159",12,3,"spillover2","tt",63,"High","spillover2 tt",4,0,417,417,"Unambiguous","Mismatch",417
"10161",12,4,"spillover2","tt",63,"High","spillover2 tt",1,0,746,746,"Ambiguous","Match",746
"10163",12,9,"spillover2","tt",63,"High","spillover2 tt",2,0,242,242,"Ambiguous","Mismatch",242
"10165",12,1,"spillover2","tt",63,"High","spillover2 tt",2,0,592,592,"Ambiguous","Mismatch",592
"10167",12,13,"spillover2","tt",63,"High","spillover2 tt",2,0,2093,2093,"Ambiguous","Mismatch",2093
"10169",12,16,"spillover2","tt",63,"High","spillover2 tt",1,0,336,336,"Ambiguous","Match",336
"10171",12,8,"spillover2","tt",63,"High","spillover2 tt",1,0,333,333,"Ambiguous","Match",333
"10173",12,5,"spillover2","tt",63,"High","spillover2 tt",2,0,528,528,"Ambiguous","Mismatch",528
"10175",12,21,"spillover2","tt",63,"High","spillover2 tt",2,0,2741,2741,"Ambiguous","Mismatch",2741
"10177",12,10,"spillover2","tt",63,"High","spillover2 tt",3,0,465,465,"Unambiguous","Match",465
"10179",12,17,"spillover2","tt",63,"High","spillover2 tt",2,0,607,607,"Ambiguous","Mismatch",607
"10181",12,12,"spillover2","tt",63,"High","spillover2 tt",1,0,551,551,"Ambiguous","Match",551
"11000",13,7,"spillover2","tt",70,"High","spillover2 tt",2,0,1036,1036,"Ambiguous","Mismatch",1036
"11002",13,3,"spillover2","tt",70,"High","spillover2 tt",2,0,1172,1172,"Ambiguous","Mismatch",1172
"11004",13,20,"spillover2","tt",70,"High","spillover2 tt",3,0,722,722,"Unambiguous","Match",722
"11006",13,23,"spillover2","tt",70,"High","spillover2 tt",2,0,822,822,"Ambiguous","Mismatch",822
"11008",13,2,"spillover2","tt",70,"High","spillover2 tt",1,0,824,824,"Ambiguous","Match",824
"11010",13,13,"spillover2","tt",70,"High","spillover2 tt",4,0,750,750,"Unambiguous","Mismatch",750
"11012",13,24,"spillover2","tt",70,"High","spillover2 tt",3,0,226,226,"Unambiguous","Match",226
"11014",13,11,"spillover2","tt",70,"High","spillover2 tt",2,0,590,590,"Ambiguous","Mismatch",590
"11016",13,14,"spillover2","tt",70,"High","spillover2 tt",1,0,1170,1170,"Ambiguous","Match",1170
"11018",13,8,"spillover2","tt",70,"High","spillover2 tt",3,0,588,588,"Unambiguous","Match",588
"11020",13,15,"spillover2","tt",70,"High","spillover2 tt",2,0,1268,1268,"Ambiguous","Mismatch",1268
"11022",13,4,"spillover2","tt",70,"High","spillover2 tt",3,0,870,870,"Unambiguous","Match",870
"11024",13,1,"spillover2","tt",70,"High","spillover2 tt",4,0,826,826,"Unambiguous","Mismatch",826
"11026",13,12,"spillover2","tt",70,"High","spillover2 tt",3,0,1306,1306,"Unambiguous","Match",1306
"11028",13,10,"spillover2","tt",70,"High","spillover2 tt",1,0,736,736,"Ambiguous","Match",736
"11030",13,9,"spillover2","tt",70,"High","spillover2 tt",4,0,594,594,"Unambiguous","Mismatch",594
"11032",13,17,"spillover2","tt",70,"High","spillover2 tt",4,0,1360,1360,"Unambiguous","Mismatch",1360
"11034",13,22,"spillover2","tt",70,"High","spillover2 tt",1,0,780,780,"Ambiguous","Match",780
"11036",13,21,"spillover2","tt",70,"High","spillover2 tt",4,0,1054,1054,"Unambiguous","Mismatch",1054
"11038",13,6,"spillover2","tt",70,"High","spillover2 tt",1,0,688,688,"Ambiguous","Match",688
"11040",13,5,"spillover2","tt",70,"High","spillover2 tt",4,0,1250,1250,"Unambiguous","Mismatch",1250
"11042",13,19,"spillover2","tt",70,"High","spillover2 tt",2,0,458,458,"Ambiguous","Mismatch",458
"11044",13,16,"spillover2","tt",70,"High","spillover2 tt",3,0,344,344,"Unambiguous","Match",344
"11046",13,18,"spillover2","tt",70,"High","spillover2 tt",1,0,1344,1344,"Ambiguous","Match",1344
"11863",14,12,"spillover2","tt",72,"High","spillover2 tt",4,0,1060,1060,"Unambiguous","Mismatch",1060
"11865",14,23,"spillover2","tt",72,"High","spillover2 tt",3,0,1034,1034,"Unambiguous","Match",1034
"11867",14,22,"spillover2","tt",72,"High","spillover2 tt",2,0,4096,4096,"Ambiguous","Mismatch",NA
"11869",14,20,"spillover2","tt",72,"High","spillover2 tt",4,0,1470,1470,"Unambiguous","Mismatch",1470
"11871",14,10,"spillover2","tt",72,"High","spillover2 tt",2,0,1278,1278,"Ambiguous","Mismatch",1278
"11873",14,15,"spillover2","tt",72,"High","spillover2 tt",3,0,348,348,"Unambiguous","Match",348
"11875",14,6,"spillover2","tt",72,"High","spillover2 tt",2,0,1196,1196,"Ambiguous","Mismatch",1196
"11877",14,4,"spillover2","tt",72,"High","spillover2 tt",4,0,930,930,"Unambiguous","Mismatch",930
"11879",14,18,"spillover2","tt",72,"High","spillover2 tt",2,0,660,660,"Ambiguous","Mismatch",660
"11881",14,7,"spillover2","tt",72,"High","spillover2 tt",3,0,286,286,"Unambiguous","Match",286
"11883",14,24,"spillover2","tt",72,"High","spillover2 tt",4,0,1094,1094,"Unambiguous","Mismatch",1094
"11885",14,16,"spillover2","tt",72,"High","spillover2 tt",4,0,552,552,"Unambiguous","Mismatch",552
"11887",14,3,"spillover2","tt",72,"High","spillover2 tt",3,0,1162,1162,"Unambiguous","Match",1162
"11889",14,2,"spillover2","tt",72,"High","spillover2 tt",2,0,742,742,"Ambiguous","Mismatch",742
"11891",14,21,"spillover2","tt",72,"High","spillover2 tt",1,0,626,626,"Ambiguous","Match",626
"11893",14,13,"spillover2","tt",72,"High","spillover2 tt",1,0,960,960,"Ambiguous","Match",960
"11895",14,9,"spillover2","tt",72,"High","spillover2 tt",1,0,1130,1130,"Ambiguous","Match",1130
"11897",14,17,"spillover2","tt",72,"High","spillover2 tt",1,0,390,390,"Ambiguous","Match",390
"11899",14,19,"spillover2","tt",72,"High","spillover2 tt",3,0,730,730,"Unambiguous","Match",730
"11901",14,11,"spillover2","tt",72,"High","spillover2 tt",3,0,454,454,"Unambiguous","Match",454
"11903",14,1,"spillover2","tt",72,"High","spillover2 tt",1,0,846,846,"Ambiguous","Match",846
"11905",14,5,"spillover2","tt",72,"High","spillover2 tt",1,0,360,360,"Ambiguous","Match",360
"11907",14,14,"spillover2","tt",72,"High","spillover2 tt",2,0,376,376,"Ambiguous","Mismatch",376
"11909",14,8,"spillover2","tt",72,"High","spillover2 tt",4,0,1170,1170,"Unambiguous","Mismatch",1170
"12667",15,7,"spillover2","tt",73,"High","spillover2 tt",4,0,404,404,"Unambiguous","Mismatch",404
"12669",15,16,"spillover2","tt",73,"High","spillover2 tt",1,0,394,394,"Ambiguous","Match",394
"12671",15,14,"spillover2","tt",73,"High","spillover2 tt",3,0,432,432,"Unambiguous","Match",432
"12673",15,3,"spillover2","tt",73,"High","spillover2 tt",4,0,824,824,"Unambiguous","Mismatch",824
"12675",15,19,"spillover2","tt",73,"High","spillover2 tt",4,0,678,678,"Unambiguous","Mismatch",678
"12678",15,11,"spillover2","tt",73,"High","spillover2 tt",4,0,560,560,"Unambiguous","Mismatch",560
"12680",15,20,"spillover2","tt",73,"High","spillover2 tt",1,0,372,372,"Ambiguous","Match",372
"12682",15,8,"spillover2","tt",73,"High","spillover2 tt",1,0,466,466,"Ambiguous","Match",466
"12684",15,17,"spillover2","tt",73,"High","spillover2 tt",2,0,1090,1090,"Ambiguous","Mismatch",1090
"12686",15,13,"spillover2","tt",73,"High","spillover2 tt",2,0,660,660,"Ambiguous","Mismatch",660
"12688",15,22,"spillover2","tt",73,"High","spillover2 tt",3,0,662,662,"Unambiguous","Match",662
"12690",15,18,"spillover2","tt",73,"High","spillover2 tt",3,0,508,508,"Unambiguous","Match",508
"12692",15,6,"spillover2","tt",73,"High","spillover2 tt",3,0,484,484,"Unambiguous","Match",484
"12694",15,4,"spillover2","tt",73,"High","spillover2 tt",1,0,918,918,"Ambiguous","Match",918
"12697",15,12,"spillover2","tt",73,"High","spillover2 tt",1,0,1544,1544,"Ambiguous","Match",1544
"12700",15,1,"spillover2","tt",73,"High","spillover2 tt",2,0,584,584,"Ambiguous","Mismatch",584
"12702",15,23,"spillover2","tt",73,"High","spillover2 tt",4,0,610,610,"Unambiguous","Mismatch",610
"12704",15,2,"spillover2","tt",73,"High","spillover2 tt",3,0,866,866,"Unambiguous","Match",866
"12706",15,24,"spillover2","tt",73,"High","spillover2 tt",1,0,566,566,"Ambiguous","Match",566
"12709",15,9,"spillover2","tt",73,"High","spillover2 tt",2,0,608,608,"Ambiguous","Mismatch",608
"13519",16,12,"spillover2","tt",69,"High","spillover2 tt",2,0,1076,1076,"Ambiguous","Mismatch",1076
"13521",16,11,"spillover2","tt",69,"High","spillover2 tt",1,0,338,338,"Ambiguous","Match",338
"13523",16,9,"spillover2","tt",69,"High","spillover2 tt",3,0,352,352,"Unambiguous","Match",352
"13525",16,14,"spillover2","tt",69,"High","spillover2 tt",4,0,850,850,"Unambiguous","Mismatch",850
"13527",16,20,"spillover2","tt",69,"High","spillover2 tt",2,0,578,578,"Ambiguous","Mismatch",578
"13529",16,7,"spillover2","tt",69,"High","spillover2 tt",1,0,1556,1556,"Ambiguous","Match",1556
"13531",16,6,"spillover2","tt",69,"High","spillover2 tt",4,0,320,320,"Unambiguous","Mismatch",320
"13533",16,18,"spillover2","tt",69,"High","spillover2 tt",4,0,448,448,"Unambiguous","Mismatch",448
"13535",16,24,"spillover2","tt",69,"High","spillover2 tt",2,0,566,566,"Ambiguous","Mismatch",566
"13537",16,13,"spillover2","tt",69,"High","spillover2 tt",3,0,468,468,"Unambiguous","Match",468
"13539",16,3,"spillover2","tt",69,"High","spillover2 tt",1,0,554,554,"Ambiguous","Match",554
"13541",16,4,"spillover2","tt",69,"High","spillover2 tt",2,0,798,798,"Ambiguous","Mismatch",798
"13543",16,19,"spillover2","tt",69,"High","spillover2 tt",1,0,292,292,"Ambiguous","Match",292
"13545",16,21,"spillover2","tt",69,"High","spillover2 tt",3,0,968,968,"Unambiguous","Match",968
"13547",16,5,"spillover2","tt",69,"High","spillover2 tt",3,0,482,482,"Unambiguous","Match",482
"13549",16,15,"spillover2","tt",69,"High","spillover2 tt",1,0,214,214,"Ambiguous","Match",214
"13551",16,22,"spillover2","tt",69,"High","spillover2 tt",4,0,814,814,"Unambiguous","Mismatch",814
"13553",16,17,"spillover2","tt",69,"High","spillover2 tt",3,0,770,770,"Unambiguous","Match",770
"13555",16,16,"spillover2","tt",69,"High","spillover2 tt",2,0,268,268,"Ambiguous","Mismatch",268
"13557",16,8,"spillover2","tt",69,"High","spillover2 tt",2,0,260,260,"Ambiguous","Mismatch",260
"13559",16,23,"spillover2","tt",69,"High","spillover2 tt",1,0,398,398,"Ambiguous","Match",398
"13561",16,2,"spillover2","tt",69,"High","spillover2 tt",4,0,332,332,"Unambiguous","Mismatch",332
"13563",16,1,"spillover2","tt",69,"High","spillover2 tt",3,0,334,334,"Unambiguous","Match",334
"13565",16,10,"spillover2","tt",69,"High","spillover2 tt",4,0,406,406,"Unambiguous","Mismatch",406
"14383",17,8,"spillover2","tt",82,"High","spillover2 tt",3,0,816,816,"Unambiguous","Match",816
"14385",17,16,"spillover2","tt",82,"High","spillover2 tt",3,0,326,326,"Unambiguous","Match",326
"14387",17,15,"spillover2","tt",82,"High","spillover2 tt",2,0,662,662,"Ambiguous","Mismatch",662
"14389",17,11,"spillover2","tt",82,"High","spillover2 tt",2,0,1748,1748,"Ambiguous","Mismatch",1748
"14391",17,1,"spillover2","tt",82,"High","spillover2 tt",4,0,728,728,"Unambiguous","Mismatch",728
"14393",17,9,"spillover2","tt",82,"High","spillover2 tt",4,0,2408,2408,"Unambiguous","Mismatch",2408
"14395",17,2,"spillover2","tt",82,"High","spillover2 tt",1,0,594,594,"Ambiguous","Match",594
"14397",17,20,"spillover2","tt",82,"High","spillover2 tt",3,0,1068,1068,"Unambiguous","Match",1068
"14399",17,24,"spillover2","tt",82,"High","spillover2 tt",3,0,1232,1232,"Unambiguous","Match",1232
"14401",17,18,"spillover2","tt",82,"High","spillover2 tt",1,0,950,950,"Ambiguous","Match",950
"14403",17,6,"spillover2","tt",82,"High","spillover2 tt",1,0,1008,1008,"Ambiguous","Match",1008
"14405",17,14,"spillover2","tt",82,"High","spillover2 tt",1,0,936,936,"Ambiguous","Match",936
"14407",17,5,"spillover2","tt",82,"High","spillover2 tt",4,0,646,646,"Unambiguous","Mismatch",646
"14409",17,13,"spillover2","tt",82,"High","spillover2 tt",4,0,1252,1252,"Unambiguous","Mismatch",1252
"14411",17,17,"spillover2","tt",82,"High","spillover2 tt",4,0,1044,1044,"Unambiguous","Mismatch",1044
"14413",17,3,"spillover2","tt",82,"High","spillover2 tt",2,0,2454,2454,"Ambiguous","Mismatch",2454
"14415",17,4,"spillover2","tt",82,"High","spillover2 tt",3,0,1090,1090,"Unambiguous","Match",1090
"14417",17,12,"spillover2","tt",82,"High","spillover2 tt",3,0,1366,1366,"Unambiguous","Match",1366
"14419",17,19,"spillover2","tt",82,"High","spillover2 tt",2,0,590,590,"Ambiguous","Mismatch",590
"14421",17,22,"spillover2","tt",82,"High","spillover2 tt",1,0,1756,1756,"Ambiguous","Match",1756
"14423",17,23,"spillover2","tt",82,"High","spillover2 tt",2,0,888,888,"Ambiguous","Mismatch",888
"14425",17,10,"spillover2","tt",82,"High","spillover2 tt",1,0,2120,2120,"Ambiguous","Match",2120
"14427",17,21,"spillover2","tt",82,"High","spillover2 tt",4,0,2376,2376,"Unambiguous","Mismatch",2376
"14429",17,7,"spillover2","tt",82,"High","spillover2 tt",2,0,918,918,"Ambiguous","Mismatch",918
"15247",18,17,"spillover2","tt",89,"High","spillover2 tt",1,0,840,840,"Ambiguous","Match",840
"15249",18,5,"spillover2","tt",89,"High","spillover2 tt",1,0,934,934,"Ambiguous","Match",934
"15251",18,12,"spillover2","tt",89,"High","spillover2 tt",4,0,506,506,"Unambiguous","Mismatch",506
"15253",18,24,"spillover2","tt",89,"High","spillover2 tt",4,0,746,746,"Unambiguous","Mismatch",746
"15255",18,23,"spillover2","tt",89,"High","spillover2 tt",3,0,344,344,"Unambiguous","Match",344
"15257",18,16,"spillover2","tt",89,"High","spillover2 tt",4,0,812,812,"Unambiguous","Mismatch",812
"15259",18,8,"spillover2","tt",89,"High","spillover2 tt",4,0,266,266,"Unambiguous","Mismatch",266
"15261",18,1,"spillover2","tt",89,"High","spillover2 tt",1,0,392,392,"Ambiguous","Match",392
"15263",18,15,"spillover2","tt",89,"High","spillover2 tt",3,0,338,338,"Unambiguous","Match",338
"15265",18,14,"spillover2","tt",89,"High","spillover2 tt",2,0,502,502,"Ambiguous","Mismatch",502
"15267",18,3,"spillover2","tt",89,"High","spillover2 tt",3,0,454,454,"Unambiguous","Match",454
"15269",18,18,"spillover2","tt",89,"High","spillover2 tt",2,0,464,464,"Ambiguous","Mismatch",464
"15271",18,21,"spillover2","tt",89,"High","spillover2 tt",1,0,460,460,"Ambiguous","Match",460
"15273",18,2,"spillover2","tt",89,"High","spillover2 tt",2,0,628,628,"Ambiguous","Mismatch",628
"15275",18,13,"spillover2","tt",89,"High","spillover2 tt",1,0,572,572,"Ambiguous","Match",572
"15277",18,20,"spillover2","tt",89,"High","spillover2 tt",4,0,348,348,"Unambiguous","Mismatch",348
"15279",18,4,"spillover2","tt",89,"High","spillover2 tt",4,0,978,978,"Unambiguous","Mismatch",978
"15281",18,7,"spillover2","tt",89,"High","spillover2 tt",3,0,482,482,"Unambiguous","Match",482
"15283",18,6,"spillover2","tt",89,"High","spillover2 tt",2,0,254,254,"Ambiguous","Mismatch",254
"15285",18,10,"spillover2","tt",89,"High","spillover2 tt",2,0,660,660,"Ambiguous","Mismatch",660
"15287",18,22,"spillover2","tt",89,"High","spillover2 tt",2,0,1258,1258,"Ambiguous","Mismatch",1258
"15289",18,9,"spillover2","tt",89,"High","spillover2 tt",1,0,584,584,"Ambiguous","Match",584
"15291",18,19,"spillover2","tt",89,"High","spillover2 tt",3,0,294,294,"Unambiguous","Match",294
"15293",18,11,"spillover2","tt",89,"High","spillover2 tt",3,0,274,274,"Unambiguous","Match",274
"16112",19,8,"spillover2","tt",53,"High","spillover2 tt",1,0,1548,1548,"Ambiguous","Match",1548
"16114",19,7,"spillover2","tt",53,"High","spillover2 tt",4,0,774,774,"Unambiguous","Mismatch",774
"16116",19,11,"spillover2","tt",53,"High","spillover2 tt",4,0,1114,1114,"Unambiguous","Mismatch",1114
"16118",19,20,"spillover2","tt",53,"High","spillover2 tt",1,0,846,846,"Ambiguous","Match",846
"16120",19,21,"spillover2","tt",53,"High","spillover2 tt",2,0,512,512,"Ambiguous","Mismatch",512
"16122",19,19,"spillover2","tt",53,"High","spillover2 tt",4,0,672,672,"Unambiguous","Mismatch",672
"16124",19,5,"spillover2","tt",53,"High","spillover2 tt",2,0,376,376,"Ambiguous","Mismatch",376
"16126",19,12,"spillover2","tt",53,"High","spillover2 tt",1,0,796,796,"Ambiguous","Match",796
"16128",19,2,"spillover2","tt",53,"High","spillover2 tt",3,0,402,402,"Unambiguous","Match",402
"16130",19,13,"spillover2","tt",53,"High","spillover2 tt",2,0,780,780,"Ambiguous","Mismatch",780
"16132",19,17,"spillover2","tt",53,"High","spillover2 tt",2,0,514,514,"Ambiguous","Mismatch",514
"16134",19,6,"spillover2","tt",53,"High","spillover2 tt",3,0,924,924,"Unambiguous","Match",924
"16136",19,18,"spillover2","tt",53,"High","spillover2 tt",3,0,980,980,"Unambiguous","Match",980
"16138",19,3,"spillover2","tt",53,"High","spillover2 tt",4,0,908,908,"Unambiguous","Mismatch",908
"16140",19,24,"spillover2","tt",53,"High","spillover2 tt",1,0,170,170,"Ambiguous","Match",170
"16142",19,1,"spillover2","tt",53,"High","spillover2 tt",2,0,1136,1136,"Ambiguous","Mismatch",1136
"16144",19,9,"spillover2","tt",53,"High","spillover2 tt",2,0,390,390,"Ambiguous","Mismatch",390
"16146",19,10,"spillover2","tt",53,"High","spillover2 tt",3,0,148,148,"Unambiguous","Match",148
"16148",19,23,"spillover2","tt",53,"High","spillover2 tt",4,0,726,726,"Unambiguous","Mismatch",726
"16150",19,4,"spillover2","tt",53,"High","spillover2 tt",1,0,494,494,"Ambiguous","Match",494
"16152",19,14,"spillover2","tt",53,"High","spillover2 tt",3,0,420,420,"Unambiguous","Match",420
"16154",19,22,"spillover2","tt",53,"High","spillover2 tt",3,0,438,438,"Unambiguous","Match",438
"16156",19,16,"spillover2","tt",53,"High","spillover2 tt",1,0,178,178,"Ambiguous","Match",178
"16158",19,15,"spillover2","tt",53,"High","spillover2 tt",4,0,92,92,"Unambiguous","Mismatch",92
"16976",20,6,"spillover2","tt",81,"High","spillover2 tt",4,0,834,834,"Unambiguous","Mismatch",834
"16978",20,12,"spillover2","tt",81,"High","spillover2 tt",2,0,634,634,"Ambiguous","Mismatch",634
"16980",20,4,"spillover2","tt",81,"High","spillover2 tt",2,0,1030,1030,"Ambiguous","Mismatch",1030
"16982",20,19,"spillover2","tt",81,"High","spillover2 tt",1,0,1160,1160,"Ambiguous","Match",1160
"16984",20,7,"spillover2","tt",81,"High","spillover2 tt",1,0,1072,1072,"Ambiguous","Match",1072
"16986",20,22,"spillover2","tt",81,"High","spillover2 tt",4,0,1260,1260,"Unambiguous","Mismatch",1260
"16988",20,14,"spillover2","tt",81,"High","spillover2 tt",4,0,752,752,"Unambiguous","Mismatch",752
"16990",20,2,"spillover2","tt",81,"High","spillover2 tt",4,0,806,806,"Unambiguous","Mismatch",806
"16992",20,8,"spillover2","tt",81,"High","spillover2 tt",2,0,964,964,"Ambiguous","Mismatch",964
"16994",20,10,"spillover2","tt",81,"High","spillover2 tt",4,0,3574,3574,"Unambiguous","Mismatch",NA
"16996",20,23,"spillover2","tt",81,"High","spillover2 tt",1,0,856,856,"Ambiguous","Match",856
"16998",20,13,"spillover2","tt",81,"High","spillover2 tt",3,0,412,412,"Unambiguous","Match",412
"17000",20,3,"spillover2","tt",81,"High","spillover2 tt",1,0,760,760,"Ambiguous","Match",760
"17002",20,5,"spillover2","tt",81,"High","spillover2 tt",3,0,1312,1312,"Unambiguous","Match",1312
"17004",20,21,"spillover2","tt",81,"High","spillover2 tt",3,0,626,626,"Unambiguous","Match",626
"17006",20,18,"spillover2","tt",81,"High","spillover2 tt",4,0,514,514,"Unambiguous","Mismatch",514
"17008",20,9,"spillover2","tt",81,"High","spillover2 tt",3,0,440,440,"Unambiguous","Match",440
"17010",20,17,"spillover2","tt",81,"High","spillover2 tt",3,0,1398,1398,"Unambiguous","Match",1398
"17012",20,11,"spillover2","tt",81,"High","spillover2 tt",1,0,676,676,"Ambiguous","Match",676
"17014",20,1,"spillover2","tt",81,"High","spillover2 tt",3,0,934,934,"Unambiguous","Match",934
"17016",20,24,"spillover2","tt",81,"High","spillover2 tt",2,0,496,496,"Ambiguous","Mismatch",496
"17018",20,16,"spillover2","tt",81,"High","spillover2 tt",2,0,1832,1832,"Ambiguous","Mismatch",1832
"17020",20,15,"spillover2","tt",81,"High","spillover2 tt",1,0,842,842,"Ambiguous","Match",842
"17022",20,20,"spillover2","tt",81,"High","spillover2 tt",2,0,718,718,"Ambiguous","Mismatch",718
"17840",21,4,"spillover2","tt",86,"High","spillover2 tt",3,0,3052,3052,"Unambiguous","Match",3052
"17842",21,23,"spillover2","tt",86,"High","spillover2 tt",2,0,2660,2660,"Ambiguous","Mismatch",2660
"17844",21,22,"spillover2","tt",86,"High","spillover2 tt",1,0,1348,1348,"Ambiguous","Match",1348
"17846",21,2,"spillover2","tt",86,"High","spillover2 tt",1,0,1604,1604,"Ambiguous","Match",1604
"17848",21,10,"spillover2","tt",86,"High","spillover2 tt",1,0,522,522,"Ambiguous","Match",522
"17850",21,12,"spillover2","tt",86,"High","spillover2 tt",3,0,898,898,"Unambiguous","Match",898
"17852",21,18,"spillover2","tt",86,"High","spillover2 tt",1,0,2064,2064,"Ambiguous","Match",2064
"17854",21,21,"spillover2","tt",86,"High","spillover2 tt",4,0,590,590,"Unambiguous","Mismatch",590
"17856",21,7,"spillover2","tt",86,"High","spillover2 tt",2,0,1712,1712,"Ambiguous","Mismatch",1712
"17858",21,14,"spillover2","tt",86,"High","spillover2 tt",1,0,1576,1576,"Ambiguous","Match",1576
"17860",21,15,"spillover2","tt",86,"High","spillover2 tt",2,0,694,694,"Ambiguous","Mismatch",694
"17862",21,17,"spillover2","tt",86,"High","spillover2 tt",4,0,942,942,"Unambiguous","Mismatch",942
"17864",21,16,"spillover2","tt",86,"High","spillover2 tt",3,0,1208,1208,"Unambiguous","Match",1208
"17866",21,20,"spillover2","tt",86,"High","spillover2 tt",3,0,318,318,"Unambiguous","Match",318
"17868",21,6,"spillover2","tt",86,"High","spillover2 tt",1,0,578,578,"Ambiguous","Match",578
"17870",21,3,"spillover2","tt",86,"High","spillover2 tt",2,0,1554,1554,"Ambiguous","Mismatch",1554
"17872",21,9,"spillover2","tt",86,"High","spillover2 tt",4,0,406,406,"Unambiguous","Mismatch",406
"17874",21,19,"spillover2","tt",86,"High","spillover2 tt",2,0,856,856,"Ambiguous","Mismatch",856
"17876",21,8,"spillover2","tt",86,"High","spillover2 tt",3,0,1586,1586,"Unambiguous","Match",1586
"17878",21,5,"spillover2","tt",86,"High","spillover2 tt",4,0,840,840,"Unambiguous","Mismatch",840
"17880",21,24,"spillover2","tt",86,"High","spillover2 tt",3,0,1378,1378,"Unambiguous","Match",1378
"17882",21,1,"spillover2","tt",86,"High","spillover2 tt",4,0,610,610,"Unambiguous","Mismatch",610
"17884",21,11,"spillover2","tt",86,"High","spillover2 tt",2,0,1014,1014,"Ambiguous","Mismatch",1014
"17886",21,13,"spillover2","tt",86,"High","spillover2 tt",4,0,326,326,"Unambiguous","Mismatch",326
"18703",22,4,"spillover2","tt",53,"High","spillover2 tt",4,0,2050,2050,"Unambiguous","Mismatch",2050
"18705",22,2,"spillover2","tt",53,"High","spillover2 tt",2,0,2402,2402,"Ambiguous","Mismatch",2402
"18707",22,16,"spillover2","tt",53,"High","spillover2 tt",4,0,1486,1486,"Unambiguous","Mismatch",1486
"18709",22,7,"spillover2","tt",53,"High","spillover2 tt",3,0,1284,1284,"Unambiguous","Match",1284
"18711",22,12,"spillover2","tt",53,"High","spillover2 tt",4,0,2372,2372,"Unambiguous","Mismatch",2372
"18713",22,20,"spillover2","tt",53,"High","spillover2 tt",4,0,2928,2928,"Unambiguous","Mismatch",2928
"18715",22,24,"spillover2","tt",53,"High","spillover2 tt",4,0,1658,1658,"Unambiguous","Mismatch",1658
"18717",22,15,"spillover2","tt",53,"High","spillover2 tt",3,0,2256,2256,"Unambiguous","Match",2256
"18719",22,22,"spillover2","tt",53,"High","spillover2 tt",2,0,2796,2796,"Ambiguous","Mismatch",2796
"18721",22,11,"spillover2","tt",53,"High","spillover2 tt",3,0,1156,1156,"Unambiguous","Match",1156
"18723",22,19,"spillover2","tt",53,"High","spillover2 tt",3,0,1296,1296,"Unambiguous","Match",1296
"18725",22,21,"spillover2","tt",53,"High","spillover2 tt",1,0,1490,1490,"Ambiguous","Match",1490
"18727",22,8,"spillover2","tt",53,"High","spillover2 tt",4,0,1058,1058,"Unambiguous","Mismatch",1058
"18729",22,23,"spillover2","tt",53,"High","spillover2 tt",3,0,1198,1198,"Unambiguous","Match",1198
"18731",22,14,"spillover2","tt",53,"High","spillover2 tt",2,0,1686,1686,"Ambiguous","Mismatch",1686
"18733",22,9,"spillover2","tt",53,"High","spillover2 tt",1,0,3672,3672,"Ambiguous","Match",3672
"18735",22,1,"spillover2","tt",53,"High","spillover2 tt",1,0,2318,2318,"Ambiguous","Match",2318
"18737",22,3,"spillover2","tt",53,"High","spillover2 tt",3,0,1986,1986,"Unambiguous","Match",1986
"18739",22,5,"spillover2","tt",53,"High","spillover2 tt",1,0,2150,2150,"Ambiguous","Match",2150
"18741",22,13,"spillover2","tt",53,"High","spillover2 tt",1,0,666,666,"Ambiguous","Match",666
"18743",22,6,"spillover2","tt",53,"High","spillover2 tt",2,0,678,678,"Ambiguous","Mismatch",678
"18745",22,18,"spillover2","tt",53,"High","spillover2 tt",2,0,4248,4248,"Ambiguous","Mismatch",4248
"18747",22,10,"spillover2","tt",53,"High","spillover2 tt",2,0,1772,1772,"Ambiguous","Mismatch",1772
