"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"10079",12,21,"spillover1","tt",63,"spillover1 tt",2,0,622,622,"Ambiguous","Mismatch"
"10081",12,10,"spillover1","tt",63,"spillover1 tt",3,0,319,319,"Unambiguous","Match"
"10083",12,17,"spillover1","tt",63,"spillover1 tt",2,0,221,221,"Ambiguous","Mismatch"
"10085",12,12,"spillover1","tt",63,"spillover1 tt",1,0,258,258,"Ambiguous","Match"
"10904",13,7,"spillover1","tt",70,"spillover1 tt",2,0,638,638,"Ambiguous","Mismatch"
"10906",13,3,"spillover1","tt",70,"spillover1 tt",2,0,556,556,"Ambiguous","Mismatch"
"10908",13,20,"spillover1","tt",70,"spillover1 tt",3,0,658,658,"Unambiguous","Match"
"10910",13,23,"spillover1","tt",70,"spillover1 tt",2,0,2360,2360,"Ambiguous","Mismatch"
"10912",13,2,"spillover1","tt",70,"spillover1 tt",1,0,428,428,"Ambiguous","Match"
"10914",13,13,"spillover1","tt",70,"spillover1 tt",4,0,1270,1270,"Unambiguous","Mismatch"
"10916",13,24,"spillover1","tt",70,"spillover1 tt",3,0,656,656,"Unambiguous","Match"
"10918",13,11,"spillover1","tt",70,"spillover1 tt",2,0,888,888,"Ambiguous","Mismatch"
"10920",13,14,"spillover1","tt",70,"spillover1 tt",1,0,598,598,"Ambiguous","Match"
"10922",13,8,"spillover1","tt",70,"spillover1 tt",3,0,568,568,"Unambiguous","Match"
"10924",13,15,"spillover1","tt",70,"spillover1 tt",2,0,2060,2060,"Ambiguous","Mismatch"
"10926",13,4,"spillover1","tt",70,"spillover1 tt",3,0,498,498,"Unambiguous","Match"
"10928",13,1,"spillover1","tt",70,"spillover1 tt",4,0,292,292,"Unambiguous","Mismatch"
"10930",13,12,"spillover1","tt",70,"spillover1 tt",3,0,688,688,"Unambiguous","Match"
"10932",13,10,"spillover1","tt",70,"spillover1 tt",1,0,644,644,"Ambiguous","Match"
"10934",13,9,"spillover1","tt",70,"spillover1 tt",4,0,378,378,"Unambiguous","Mismatch"
"10936",13,17,"spillover1","tt",70,"spillover1 tt",4,0,390,390,"Unambiguous","Mismatch"
"10938",13,22,"spillover1","tt",70,"spillover1 tt",1,0,566,566,"Ambiguous","Match"
"10940",13,21,"spillover1","tt",70,"spillover1 tt",4,0,398,398,"Unambiguous","Mismatch"
"10942",13,6,"spillover1","tt",70,"spillover1 tt",1,0,858,858,"Ambiguous","Match"
"10944",13,5,"spillover1","tt",70,"spillover1 tt",4,0,688,688,"Unambiguous","Mismatch"
"10946",13,19,"spillover1","tt",70,"spillover1 tt",2,0,866,866,"Ambiguous","Mismatch"
"10948",13,16,"spillover1","tt",70,"spillover1 tt",3,0,324,324,"Unambiguous","Match"
"10950",13,18,"spillover1","tt",70,"spillover1 tt",1,0,666,666,"Ambiguous","Match"
"11767",14,12,"spillover1","tt",72,"spillover1 tt",4,0,874,874,"Unambiguous","Mismatch"
"11769",14,23,"spillover1","tt",72,"spillover1 tt",3,0,520,520,"Unambiguous","Match"
"11771",14,22,"spillover1","tt",72,"spillover1 tt",2,0,1086,1086,"Ambiguous","Mismatch"
"11773",14,20,"spillover1","tt",72,"spillover1 tt",4,0,874,874,"Unambiguous","Mismatch"
"11775",14,10,"spillover1","tt",72,"spillover1 tt",2,0,632,632,"Ambiguous","Mismatch"
"11777",14,15,"spillover1","tt",72,"spillover1 tt",3,0,196,196,"Unambiguous","Match"
"11779",14,6,"spillover1","tt",72,"spillover1 tt",2,0,392,392,"Ambiguous","Mismatch"
"11781",14,4,"spillover1","tt",72,"spillover1 tt",4,0,614,614,"Unambiguous","Mismatch"
"11783",14,18,"spillover1","tt",72,"spillover1 tt",2,0,940,940,"Ambiguous","Mismatch"
"11785",14,7,"spillover1","tt",72,"spillover1 tt",3,0,170,170,"Unambiguous","Match"
"11787",14,24,"spillover1","tt",72,"spillover1 tt",4,0,240,240,"Unambiguous","Mismatch"
"11789",14,16,"spillover1","tt",72,"spillover1 tt",4,0,774,774,"Unambiguous","Mismatch"
"11791",14,3,"spillover1","tt",72,"spillover1 tt",3,0,548,548,"Unambiguous","Match"
"11793",14,2,"spillover1","tt",72,"spillover1 tt",2,0,546,546,"Ambiguous","Mismatch"
"11795",14,21,"spillover1","tt",72,"spillover1 tt",1,0,232,232,"Ambiguous","Match"
"11797",14,13,"spillover1","tt",72,"spillover1 tt",1,0,260,260,"Ambiguous","Match"
"11799",14,9,"spillover1","tt",72,"spillover1 tt",1,0,298,298,"Ambiguous","Match"
"11801",14,17,"spillover1","tt",72,"spillover1 tt",1,0,440,440,"Ambiguous","Match"
"11803",14,19,"spillover1","tt",72,"spillover1 tt",3,0,208,208,"Unambiguous","Match"
"11805",14,11,"spillover1","tt",72,"spillover1 tt",3,0,84,84,"Unambiguous","Match"
"11807",14,1,"spillover1","tt",72,"spillover1 tt",1,0,476,476,"Ambiguous","Match"
"11809",14,5,"spillover1","tt",72,"spillover1 tt",1,0,176,176,"Ambiguous","Match"
"11811",14,14,"spillover1","tt",72,"spillover1 tt",2,0,214,214,"Ambiguous","Mismatch"
"11813",14,8,"spillover1","tt",72,"spillover1 tt",4,0,232,232,"Unambiguous","Mismatch"
"12579",15,7,"spillover1","tt",73,"spillover1 tt",4,0,320,320,"Unambiguous","Mismatch"
"12581",15,16,"spillover1","tt",73,"spillover1 tt",1,0,238,238,"Ambiguous","Match"
"12583",15,14,"spillover1","tt",73,"spillover1 tt",3,0,370,370,"Unambiguous","Match"
"12585",15,3,"spillover1","tt",73,"spillover1 tt",4,0,272,272,"Unambiguous","Mismatch"
"12587",15,19,"spillover1","tt",73,"spillover1 tt",4,0,252,252,"Unambiguous","Mismatch"
"12590",15,11,"spillover1","tt",73,"spillover1 tt",4,0,348,348,"Unambiguous","Mismatch"
"12592",15,20,"spillover1","tt",73,"spillover1 tt",1,0,258,258,"Ambiguous","Match"
"12594",15,8,"spillover1","tt",73,"spillover1 tt",1,0,1256,1256,"Ambiguous","Match"
"12596",15,17,"spillover1","tt",73,"spillover1 tt",2,0,760,760,"Ambiguous","Mismatch"
"12598",15,13,"spillover1","tt",73,"spillover1 tt",2,0,472,472,"Ambiguous","Mismatch"
"12600",15,22,"spillover1","tt",73,"spillover1 tt",3,0,272,272,"Unambiguous","Match"
"12602",15,18,"spillover1","tt",73,"spillover1 tt",3,0,250,250,"Unambiguous","Match"
"12604",15,6,"spillover1","tt",73,"spillover1 tt",3,0,588,588,"Unambiguous","Match"
"12606",15,4,"spillover1","tt",73,"spillover1 tt",1,0,612,612,"Ambiguous","Match"
"12609",15,12,"spillover1","tt",73,"spillover1 tt",1,0,482,482,"Ambiguous","Match"
"12612",15,1,"spillover1","tt",73,"spillover1 tt",2,0,300,300,"Ambiguous","Mismatch"
"12614",15,23,"spillover1","tt",73,"spillover1 tt",4,0,550,550,"Unambiguous","Mismatch"
"12616",15,2,"spillover1","tt",73,"spillover1 tt",3,0,242,242,"Unambiguous","Match"
"12618",15,24,"spillover1","tt",73,"spillover1 tt",1,0,324,324,"Ambiguous","Match"
"12621",15,9,"spillover1","tt",73,"spillover1 tt",2,0,280,280,"Ambiguous","Mismatch"
"13423",16,12,"spillover1","tt",69,"spillover1 tt",2,0,554,554,"Ambiguous","Mismatch"
"13425",16,11,"spillover1","tt",69,"spillover1 tt",1,0,298,298,"Ambiguous","Match"
"13427",16,9,"spillover1","tt",69,"spillover1 tt",3,0,256,256,"Unambiguous","Match"
"13429",16,14,"spillover1","tt",69,"spillover1 tt",4,0,236,236,"Unambiguous","Mismatch"
"13431",16,20,"spillover1","tt",69,"spillover1 tt",2,0,672,672,"Ambiguous","Mismatch"
"13433",16,7,"spillover1","tt",69,"spillover1 tt",1,0,836,836,"Ambiguous","Match"
"13435",16,6,"spillover1","tt",69,"spillover1 tt",4,0,744,744,"Unambiguous","Mismatch"
"13437",16,18,"spillover1","tt",69,"spillover1 tt",4,0,242,242,"Unambiguous","Mismatch"
"13439",16,24,"spillover1","tt",69,"spillover1 tt",2,0,322,322,"Ambiguous","Mismatch"
"13441",16,13,"spillover1","tt",69,"spillover1 tt",3,0,354,354,"Unambiguous","Match"
"13443",16,3,"spillover1","tt",69,"spillover1 tt",1,0,436,436,"Ambiguous","Match"
"13445",16,4,"spillover1","tt",69,"spillover1 tt",2,0,226,226,"Ambiguous","Mismatch"
"13447",16,19,"spillover1","tt",69,"spillover1 tt",1,0,502,502,"Ambiguous","Match"
"13449",16,21,"spillover1","tt",69,"spillover1 tt",3,0,768,768,"Unambiguous","Match"
"13451",16,5,"spillover1","tt",69,"spillover1 tt",3,0,184,184,"Unambiguous","Match"
"13453",16,15,"spillover1","tt",69,"spillover1 tt",1,0,452,452,"Ambiguous","Match"
"13455",16,22,"spillover1","tt",69,"spillover1 tt",4,0,428,428,"Unambiguous","Mismatch"
"13457",16,17,"spillover1","tt",69,"spillover1 tt",3,0,816,816,"Unambiguous","Match"
"13459",16,16,"spillover1","tt",69,"spillover1 tt",2,0,416,416,"Ambiguous","Mismatch"
"13461",16,8,"spillover1","tt",69,"spillover1 tt",2,0,128,128,"Ambiguous","Mismatch"
"13463",16,23,"spillover1","tt",69,"spillover1 tt",1,0,244,244,"Ambiguous","Match"
"13465",16,2,"spillover1","tt",69,"spillover1 tt",4,0,306,306,"Unambiguous","Mismatch"
"13467",16,1,"spillover1","tt",69,"spillover1 tt",3,0,204,204,"Unambiguous","Match"
"13469",16,10,"spillover1","tt",69,"spillover1 tt",4,0,204,204,"Unambiguous","Mismatch"
"14287",17,8,"spillover1","tt",82,"spillover1 tt",3,0,630,630,"Unambiguous","Match"
"14289",17,16,"spillover1","tt",82,"spillover1 tt",3,0,384,384,"Unambiguous","Match"
"14291",17,15,"spillover1","tt",82,"spillover1 tt",2,0,1510,1510,"Ambiguous","Mismatch"
"14293",17,11,"spillover1","tt",82,"spillover1 tt",2,0,1776,1776,"Ambiguous","Mismatch"
"14295",17,1,"spillover1","tt",82,"spillover1 tt",4,0,722,722,"Unambiguous","Mismatch"
"14297",17,9,"spillover1","tt",82,"spillover1 tt",4,0,998,998,"Unambiguous","Mismatch"
"14299",17,2,"spillover1","tt",82,"spillover1 tt",1,0,920,920,"Ambiguous","Match"
"14301",17,20,"spillover1","tt",82,"spillover1 tt",3,0,620,620,"Unambiguous","Match"
"14303",17,24,"spillover1","tt",82,"spillover1 tt",3,0,646,646,"Unambiguous","Match"
"14305",17,18,"spillover1","tt",82,"spillover1 tt",1,0,406,406,"Ambiguous","Match"
"14307",17,6,"spillover1","tt",82,"spillover1 tt",1,0,992,992,"Ambiguous","Match"
"14309",17,14,"spillover1","tt",82,"spillover1 tt",1,0,588,588,"Ambiguous","Match"
"14311",17,5,"spillover1","tt",82,"spillover1 tt",4,0,556,556,"Unambiguous","Mismatch"
"14313",17,13,"spillover1","tt",82,"spillover1 tt",4,0,946,946,"Unambiguous","Mismatch"
"14315",17,17,"spillover1","tt",82,"spillover1 tt",4,0,1246,1246,"Unambiguous","Mismatch"
"14317",17,3,"spillover1","tt",82,"spillover1 tt",2,0,2136,2136,"Ambiguous","Mismatch"
"14319",17,4,"spillover1","tt",82,"spillover1 tt",3,0,896,896,"Unambiguous","Match"
"14321",17,12,"spillover1","tt",82,"spillover1 tt",3,0,638,638,"Unambiguous","Match"
"14323",17,19,"spillover1","tt",82,"spillover1 tt",2,0,978,978,"Ambiguous","Mismatch"
"14325",17,22,"spillover1","tt",82,"spillover1 tt",1,0,1492,1492,"Ambiguous","Match"
"14327",17,23,"spillover1","tt",82,"spillover1 tt",2,0,1084,1084,"Ambiguous","Mismatch"
"14329",17,10,"spillover1","tt",82,"spillover1 tt",1,0,3362,3362,"Ambiguous","Match"
"14331",17,21,"spillover1","tt",82,"spillover1 tt",4,0,844,844,"Unambiguous","Mismatch"
"14333",17,7,"spillover1","tt",82,"spillover1 tt",2,0,942,942,"Ambiguous","Mismatch"
"15151",18,17,"spillover1","tt",89,"spillover1 tt",1,0,792,792,"Ambiguous","Match"
"15153",18,5,"spillover1","tt",89,"spillover1 tt",1,0,506,506,"Ambiguous","Match"
"15155",18,12,"spillover1","tt",89,"spillover1 tt",4,0,278,278,"Unambiguous","Mismatch"
"15157",18,24,"spillover1","tt",89,"spillover1 tt",4,0,874,874,"Unambiguous","Mismatch"
"15159",18,23,"spillover1","tt",89,"spillover1 tt",3,0,392,392,"Unambiguous","Match"
"15161",18,16,"spillover1","tt",89,"spillover1 tt",4,0,206,206,"Unambiguous","Mismatch"
"15163",18,8,"spillover1","tt",89,"spillover1 tt",4,0,394,394,"Unambiguous","Mismatch"
"15165",18,1,"spillover1","tt",89,"spillover1 tt",1,0,434,434,"Ambiguous","Match"
"15167",18,15,"spillover1","tt",89,"spillover1 tt",3,0,568,568,"Unambiguous","Match"
"15169",18,14,"spillover1","tt",89,"spillover1 tt",2,0,494,494,"Ambiguous","Mismatch"
"15171",18,3,"spillover1","tt",89,"spillover1 tt",3,0,270,270,"Unambiguous","Match"
"15173",18,18,"spillover1","tt",89,"spillover1 tt",2,0,252,252,"Ambiguous","Mismatch"
"15175",18,21,"spillover1","tt",89,"spillover1 tt",1,1,0,NA,"Ambiguous","Match"
"15177",18,2,"spillover1","tt",89,"spillover1 tt",2,0,324,324,"Ambiguous","Mismatch"
"15179",18,13,"spillover1","tt",89,"spillover1 tt",1,0,372,372,"Ambiguous","Match"
"15181",18,20,"spillover1","tt",89,"spillover1 tt",4,0,546,546,"Unambiguous","Mismatch"
"15183",18,4,"spillover1","tt",89,"spillover1 tt",4,0,378,378,"Unambiguous","Mismatch"
"15185",18,7,"spillover1","tt",89,"spillover1 tt",3,1,0,NA,"Unambiguous","Match"
"15187",18,6,"spillover1","tt",89,"spillover1 tt",2,0,292,292,"Ambiguous","Mismatch"
"15189",18,10,"spillover1","tt",89,"spillover1 tt",2,0,410,410,"Ambiguous","Mismatch"
"15191",18,22,"spillover1","tt",89,"spillover1 tt",2,0,592,592,"Ambiguous","Mismatch"
"15193",18,9,"spillover1","tt",89,"spillover1 tt",1,0,202,202,"Ambiguous","Match"
"15195",18,19,"spillover1","tt",89,"spillover1 tt",3,0,224,224,"Unambiguous","Match"
"15197",18,11,"spillover1","tt",89,"spillover1 tt",3,0,272,272,"Unambiguous","Match"
"16016",19,8,"spillover1","tt",53,"spillover1 tt",1,0,1120,1120,"Ambiguous","Match"
"16018",19,7,"spillover1","tt",53,"spillover1 tt",4,0,580,580,"Unambiguous","Mismatch"
"16020",19,11,"spillover1","tt",53,"spillover1 tt",4,0,330,330,"Unambiguous","Mismatch"
"16022",19,20,"spillover1","tt",53,"spillover1 tt",1,0,322,322,"Ambiguous","Match"
"16024",19,21,"spillover1","tt",53,"spillover1 tt",2,0,352,352,"Ambiguous","Mismatch"
"16026",19,19,"spillover1","tt",53,"spillover1 tt",4,0,810,810,"Unambiguous","Mismatch"
"16028",19,5,"spillover1","tt",53,"spillover1 tt",2,0,362,362,"Ambiguous","Mismatch"
"16030",19,12,"spillover1","tt",53,"spillover1 tt",1,0,372,372,"Ambiguous","Match"
"16032",19,2,"spillover1","tt",53,"spillover1 tt",3,0,266,266,"Unambiguous","Match"
"16034",19,13,"spillover1","tt",53,"spillover1 tt",2,0,646,646,"Ambiguous","Mismatch"
"16036",19,17,"spillover1","tt",53,"spillover1 tt",2,0,906,906,"Ambiguous","Mismatch"
"16038",19,6,"spillover1","tt",53,"spillover1 tt",3,0,144,144,"Unambiguous","Match"
"16040",19,18,"spillover1","tt",53,"spillover1 tt",3,0,742,742,"Unambiguous","Match"
"16042",19,3,"spillover1","tt",53,"spillover1 tt",4,0,662,662,"Unambiguous","Mismatch"
"16044",19,24,"spillover1","tt",53,"spillover1 tt",1,0,456,456,"Ambiguous","Match"
"16046",19,1,"spillover1","tt",53,"spillover1 tt",2,0,296,296,"Ambiguous","Mismatch"
"16048",19,9,"spillover1","tt",53,"spillover1 tt",2,0,398,398,"Ambiguous","Mismatch"
"16050",19,10,"spillover1","tt",53,"spillover1 tt",3,0,242,242,"Unambiguous","Match"
"16052",19,23,"spillover1","tt",53,"spillover1 tt",4,0,262,262,"Unambiguous","Mismatch"
"16054",19,4,"spillover1","tt",53,"spillover1 tt",1,0,420,420,"Ambiguous","Match"
"16056",19,14,"spillover1","tt",53,"spillover1 tt",3,0,280,280,"Unambiguous","Match"
"16058",19,22,"spillover1","tt",53,"spillover1 tt",3,0,128,128,"Unambiguous","Match"
"16060",19,16,"spillover1","tt",53,"spillover1 tt",1,0,342,342,"Ambiguous","Match"
"16062",19,15,"spillover1","tt",53,"spillover1 tt",4,0,142,142,"Unambiguous","Mismatch"
"16880",20,6,"spillover1","tt",81,"spillover1 tt",4,0,472,472,"Unambiguous","Mismatch"
"16882",20,12,"spillover1","tt",81,"spillover1 tt",2,0,1014,1014,"Ambiguous","Mismatch"
"16884",20,4,"spillover1","tt",81,"spillover1 tt",2,0,1104,1104,"Ambiguous","Mismatch"
"16886",20,19,"spillover1","tt",81,"spillover1 tt",1,0,1060,1060,"Ambiguous","Match"
"16888",20,7,"spillover1","tt",81,"spillover1 tt",1,0,674,674,"Ambiguous","Match"
"16890",20,22,"spillover1","tt",81,"spillover1 tt",4,0,612,612,"Unambiguous","Mismatch"
"16892",20,14,"spillover1","tt",81,"spillover1 tt",4,0,252,252,"Unambiguous","Mismatch"
"16894",20,2,"spillover1","tt",81,"spillover1 tt",4,0,632,632,"Unambiguous","Mismatch"
"16896",20,8,"spillover1","tt",81,"spillover1 tt",2,0,602,602,"Ambiguous","Mismatch"
"16898",20,10,"spillover1","tt",81,"spillover1 tt",4,0,1612,1612,"Unambiguous","Mismatch"
"16900",20,23,"spillover1","tt",81,"spillover1 tt",1,0,668,668,"Ambiguous","Match"
"16902",20,13,"spillover1","tt",81,"spillover1 tt",3,0,714,714,"Unambiguous","Match"
"16904",20,3,"spillover1","tt",81,"spillover1 tt",1,0,530,530,"Ambiguous","Match"
"16906",20,5,"spillover1","tt",81,"spillover1 tt",3,0,666,666,"Unambiguous","Match"
"16908",20,21,"spillover1","tt",81,"spillover1 tt",3,0,430,430,"Unambiguous","Match"
"16910",20,18,"spillover1","tt",81,"spillover1 tt",4,0,214,214,"Unambiguous","Mismatch"
"16912",20,9,"spillover1","tt",81,"spillover1 tt",3,0,242,242,"Unambiguous","Match"
"16914",20,17,"spillover1","tt",81,"spillover1 tt",3,0,568,568,"Unambiguous","Match"
"16916",20,11,"spillover1","tt",81,"spillover1 tt",1,0,490,490,"Ambiguous","Match"
"16918",20,1,"spillover1","tt",81,"spillover1 tt",3,0,544,544,"Unambiguous","Match"
"16920",20,24,"spillover1","tt",81,"spillover1 tt",2,0,802,802,"Ambiguous","Mismatch"
"16922",20,16,"spillover1","tt",81,"spillover1 tt",2,0,438,438,"Ambiguous","Mismatch"
"16924",20,15,"spillover1","tt",81,"spillover1 tt",1,0,660,660,"Ambiguous","Match"
"16926",20,20,"spillover1","tt",81,"spillover1 tt",2,0,598,598,"Ambiguous","Mismatch"
"17744",21,4,"spillover1","tt",86,"spillover1 tt",3,0,1382,1382,"Unambiguous","Match"
"17746",21,23,"spillover1","tt",86,"spillover1 tt",2,0,1054,1054,"Ambiguous","Mismatch"
"17748",21,22,"spillover1","tt",86,"spillover1 tt",1,0,1206,1206,"Ambiguous","Match"
"17750",21,2,"spillover1","tt",86,"spillover1 tt",1,0,966,966,"Ambiguous","Match"
"17752",21,10,"spillover1","tt",86,"spillover1 tt",1,0,1040,1040,"Ambiguous","Match"
"17754",21,12,"spillover1","tt",86,"spillover1 tt",3,0,1178,1178,"Unambiguous","Match"
"17756",21,18,"spillover1","tt",86,"spillover1 tt",1,0,1816,1816,"Ambiguous","Match"
"17758",21,21,"spillover1","tt",86,"spillover1 tt",4,0,334,334,"Unambiguous","Mismatch"
"17760",21,7,"spillover1","tt",86,"spillover1 tt",2,0,1060,1060,"Ambiguous","Mismatch"
"17762",21,14,"spillover1","tt",86,"spillover1 tt",1,0,834,834,"Ambiguous","Match"
"17764",21,15,"spillover1","tt",86,"spillover1 tt",2,0,432,432,"Ambiguous","Mismatch"
"17766",21,17,"spillover1","tt",86,"spillover1 tt",4,0,700,700,"Unambiguous","Mismatch"
"17768",21,16,"spillover1","tt",86,"spillover1 tt",3,0,796,796,"Unambiguous","Match"
"17770",21,20,"spillover1","tt",86,"spillover1 tt",3,0,494,494,"Unambiguous","Match"
"17772",21,6,"spillover1","tt",86,"spillover1 tt",1,0,1170,1170,"Ambiguous","Match"
"17774",21,3,"spillover1","tt",86,"spillover1 tt",2,0,628,628,"Ambiguous","Mismatch"
"17776",21,9,"spillover1","tt",86,"spillover1 tt",4,0,550,550,"Unambiguous","Mismatch"
"17778",21,19,"spillover1","tt",86,"spillover1 tt",2,0,436,436,"Ambiguous","Mismatch"
"17780",21,8,"spillover1","tt",86,"spillover1 tt",3,0,938,938,"Unambiguous","Match"
"17782",21,5,"spillover1","tt",86,"spillover1 tt",4,0,1006,1006,"Unambiguous","Mismatch"
"17784",21,24,"spillover1","tt",86,"spillover1 tt",3,0,1174,1174,"Unambiguous","Match"
"17786",21,1,"spillover1","tt",86,"spillover1 tt",4,0,656,656,"Unambiguous","Mismatch"
"17788",21,11,"spillover1","tt",86,"spillover1 tt",2,0,812,812,"Ambiguous","Mismatch"
"17790",21,13,"spillover1","tt",86,"spillover1 tt",4,0,248,248,"Unambiguous","Mismatch"
"18607",22,4,"spillover1","tt",53,"spillover1 tt",4,0,694,694,"Unambiguous","Mismatch"
"18609",22,2,"spillover1","tt",53,"spillover1 tt",2,0,2506,2506,"Ambiguous","Mismatch"
"18611",22,16,"spillover1","tt",53,"spillover1 tt",4,0,1492,1492,"Unambiguous","Mismatch"
"18613",22,7,"spillover1","tt",53,"spillover1 tt",3,0,448,448,"Unambiguous","Match"
"18615",22,12,"spillover1","tt",53,"spillover1 tt",4,0,636,636,"Unambiguous","Mismatch"
"18617",22,20,"spillover1","tt",53,"spillover1 tt",4,0,572,572,"Unambiguous","Mismatch"
"18619",22,24,"spillover1","tt",53,"spillover1 tt",4,0,1794,1794,"Unambiguous","Mismatch"
"18621",22,15,"spillover1","tt",53,"spillover1 tt",3,0,990,990,"Unambiguous","Match"
"18623",22,22,"spillover1","tt",53,"spillover1 tt",2,0,1304,1304,"Ambiguous","Mismatch"
"18625",22,11,"spillover1","tt",53,"spillover1 tt",3,0,518,518,"Unambiguous","Match"
"18627",22,19,"spillover1","tt",53,"spillover1 tt",3,0,1252,1252,"Unambiguous","Match"
"18629",22,21,"spillover1","tt",53,"spillover1 tt",1,0,746,746,"Ambiguous","Match"
"18631",22,8,"spillover1","tt",53,"spillover1 tt",4,0,868,868,"Unambiguous","Mismatch"
"18633",22,23,"spillover1","tt",53,"spillover1 tt",3,0,996,996,"Unambiguous","Match"
"18635",22,14,"spillover1","tt",53,"spillover1 tt",2,0,626,626,"Ambiguous","Mismatch"
"18637",22,9,"spillover1","tt",53,"spillover1 tt",1,0,1148,1148,"Ambiguous","Match"
"18639",22,1,"spillover1","tt",53,"spillover1 tt",1,0,1238,1238,"Ambiguous","Match"
"18641",22,3,"spillover1","tt",53,"spillover1 tt",3,0,818,818,"Unambiguous","Match"
"18643",22,5,"spillover1","tt",53,"spillover1 tt",1,0,1214,1214,"Ambiguous","Match"
"18645",22,13,"spillover1","tt",53,"spillover1 tt",1,0,674,674,"Ambiguous","Match"
"18647",22,6,"spillover1","tt",53,"spillover1 tt",2,0,1216,1216,"Ambiguous","Mismatch"
"18649",22,18,"spillover1","tt",53,"spillover1 tt",2,0,1962,1962,"Ambiguous","Mismatch"
"18651",22,10,"spillover1","tt",53,"spillover1 tt",2,0,602,602,"Ambiguous","Mismatch"
"18653",22,17,"spillover1","tt",53,"spillover1 tt",1,0,582,582,"Ambiguous","Match"
"19471",23,20,"spillover1","tt",79,"spillover1 tt",2,0,781,781,"Ambiguous","Mismatch"
"19473",23,23,"spillover1","tt",79,"spillover1 tt",1,0,717,717,"Ambiguous","Match"
"19475",23,16,"spillover1","tt",79,"spillover1 tt",2,0,1079,1079,"Ambiguous","Mismatch"
"19477",23,8,"spillover1","tt",79,"spillover1 tt",2,0,917,917,"Ambiguous","Mismatch"
"19479",23,5,"spillover1","tt",79,"spillover1 tt",3,0,410,410,"Unambiguous","Match"
"19481",23,7,"spillover1","tt",79,"spillover1 tt",1,0,784,784,"Ambiguous","Match"
"19483",23,2,"spillover1","tt",79,"spillover1 tt",4,0,264,264,"Unambiguous","Mismatch"
"19485",23,21,"spillover1","tt",79,"spillover1 tt",3,0,708,708,"Unambiguous","Match"
"19487",23,6,"spillover1","tt",79,"spillover1 tt",4,0,731,731,"Unambiguous","Mismatch"
"19489",23,17,"spillover1","tt",79,"spillover1 tt",3,0,373,373,"Unambiguous","Match"
"19491",23,12,"spillover1","tt",79,"spillover1 tt",2,0,685,685,"Ambiguous","Mismatch"
"19493",23,13,"spillover1","tt",79,"spillover1 tt",3,0,288,288,"Unambiguous","Match"
"19495",23,24,"spillover1","tt",79,"spillover1 tt",2,0,352,352,"Ambiguous","Mismatch"
"19497",23,11,"spillover1","tt",79,"spillover1 tt",1,0,625,625,"Ambiguous","Match"
"19499",23,4,"spillover1","tt",79,"spillover1 tt",2,0,333,333,"Ambiguous","Mismatch"
"19501",23,22,"spillover1","tt",79,"spillover1 tt",4,0,544,544,"Unambiguous","Mismatch"
"19503",23,14,"spillover1","tt",79,"spillover1 tt",4,0,480,480,"Unambiguous","Mismatch"
"19505",23,3,"spillover1","tt",79,"spillover1 tt",1,0,474,474,"Ambiguous","Match"
"19507",23,9,"spillover1","tt",79,"spillover1 tt",3,0,188,188,"Unambiguous","Match"
"19509",23,15,"spillover1","tt",79,"spillover1 tt",1,0,248,248,"Ambiguous","Match"
"19511",23,1,"spillover1","tt",79,"spillover1 tt",3,0,490,490,"Unambiguous","Match"
"19513",23,10,"spillover1","tt",79,"spillover1 tt",4,0,290,290,"Unambiguous","Mismatch"
"19515",23,18,"spillover1","tt",79,"spillover1 tt",4,0,267,267,"Unambiguous","Mismatch"
"19517",23,19,"spillover1","tt",79,"spillover1 tt",1,0,233,233,"Ambiguous","Match"
"20322",24,11,"spillover1","tt",86,"spillover1 tt",4,0,656,656,"Unambiguous","Mismatch"
"20325",24,13,"spillover1","tt",86,"spillover1 tt",2,0,410,410,"Ambiguous","Mismatch"
"20327",24,4,"spillover1","tt",86,"spillover1 tt",1,0,294,294,"Ambiguous","Match"
"20329",24,12,"spillover1","tt",86,"spillover1 tt",1,0,502,502,"Ambiguous","Match"
"20331",24,16,"spillover1","tt",86,"spillover1 tt",1,0,536,536,"Ambiguous","Match"
"20333",24,1,"spillover1","tt",86,"spillover1 tt",2,0,608,608,"Ambiguous","Mismatch"
"20335",24,2,"spillover1","tt",86,"spillover1 tt",3,0,684,684,"Unambiguous","Match"
"20337",24,18,"spillover1","tt",86,"spillover1 tt",3,0,512,512,"Unambiguous","Match"
"20339",24,6,"spillover1","tt",86,"spillover1 tt",3,0,304,304,"Unambiguous","Match"
"20341",24,14,"spillover1","tt",86,"spillover1 tt",3,0,524,524,"Unambiguous","Match"
"20343",24,23,"spillover1","tt",86,"spillover1 tt",4,0,434,434,"Unambiguous","Mismatch"
"20345",24,8,"spillover1","tt",86,"spillover1 tt",1,0,540,540,"Ambiguous","Match"
"20347",24,10,"spillover1","tt",86,"spillover1 tt",3,0,212,212,"Unambiguous","Match"
"20349",24,7,"spillover1","tt",86,"spillover1 tt",4,0,448,448,"Unambiguous","Mismatch"
"20351",24,20,"spillover1","tt",86,"spillover1 tt",1,0,658,658,"Ambiguous","Match"
"20353",24,5,"spillover1","tt",86,"spillover1 tt",2,0,748,748,"Ambiguous","Mismatch"
