"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"9881",12,16,"spillover2","rp",63,"spillover2 rp",1,0,494,494,"Ambiguous","Match"
"9883",12,8,"spillover2","rp",63,"spillover2 rp",1,0,333,333,"Ambiguous","Match"
"9885",12,5,"spillover2","rp",63,"spillover2 rp",2,0,1765,1765,"Ambiguous","Mismatch"
"9887",12,21,"spillover2","rp",63,"spillover2 rp",2,0,6770,6770,"Ambiguous","Mismatch"
"9889",12,10,"spillover2","rp",63,"spillover2 rp",3,0,621,621,"Unambiguous","Match"
"9891",12,17,"spillover2","rp",63,"spillover2 rp",2,0,607,607,"Ambiguous","Mismatch"
"9893",12,12,"spillover2","rp",63,"spillover2 rp",1,0,551,551,"Ambiguous","Match"
"10712",13,7,"spillover2","rp",70,"spillover2 rp",2,0,1036,1036,"Ambiguous","Mismatch"
"10714",13,3,"spillover2","rp",70,"spillover2 rp",2,0,1462,1462,"Ambiguous","Mismatch"
"10716",13,20,"spillover2","rp",70,"spillover2 rp",3,0,1196,1196,"Unambiguous","Match"
"10718",13,23,"spillover2","rp",70,"spillover2 rp",2,0,2224,2224,"Ambiguous","Mismatch"
"10720",13,2,"spillover2","rp",70,"spillover2 rp",1,0,1850,1850,"Ambiguous","Match"
"10722",13,13,"spillover2","rp",70,"spillover2 rp",4,0,1724,1724,"Unambiguous","Mismatch"
"10724",13,24,"spillover2","rp",70,"spillover2 rp",3,0,226,226,"Unambiguous","Match"
"10726",13,11,"spillover2","rp",70,"spillover2 rp",2,0,590,590,"Ambiguous","Mismatch"
"10728",13,14,"spillover2","rp",70,"spillover2 rp",1,0,3780,3780,"Ambiguous","Match"
"10730",13,8,"spillover2","rp",70,"spillover2 rp",3,0,728,728,"Unambiguous","Match"
"10732",13,15,"spillover2","rp",70,"spillover2 rp",2,0,6802,6802,"Ambiguous","Mismatch"
"10734",13,4,"spillover2","rp",70,"spillover2 rp",3,0,1592,1592,"Unambiguous","Match"
"10736",13,1,"spillover2","rp",70,"spillover2 rp",4,0,826,826,"Unambiguous","Mismatch"
"10738",13,12,"spillover2","rp",70,"spillover2 rp",3,0,1544,1544,"Unambiguous","Match"
"10740",13,10,"spillover2","rp",70,"spillover2 rp",1,0,736,736,"Ambiguous","Match"
"10742",13,9,"spillover2","rp",70,"spillover2 rp",4,0,1002,1002,"Unambiguous","Mismatch"
"10744",13,17,"spillover2","rp",70,"spillover2 rp",4,0,1360,1360,"Unambiguous","Mismatch"
"10746",13,22,"spillover2","rp",70,"spillover2 rp",1,0,780,780,"Ambiguous","Match"
"10748",13,21,"spillover2","rp",70,"spillover2 rp",4,0,1054,1054,"Unambiguous","Mismatch"
"10750",13,6,"spillover2","rp",70,"spillover2 rp",1,0,688,688,"Ambiguous","Match"
"10752",13,5,"spillover2","rp",70,"spillover2 rp",4,0,1862,1862,"Unambiguous","Mismatch"
"10754",13,19,"spillover2","rp",70,"spillover2 rp",2,0,458,458,"Ambiguous","Mismatch"
"10756",13,16,"spillover2","rp",70,"spillover2 rp",3,0,344,344,"Unambiguous","Match"
"10758",13,18,"spillover2","rp",70,"spillover2 rp",1,0,1344,1344,"Ambiguous","Match"
"11575",14,12,"spillover2","rp",72,"spillover2 rp",4,0,702,702,"Unambiguous","Mismatch"
"11577",14,23,"spillover2","rp",72,"spillover2 rp",3,0,734,734,"Unambiguous","Match"
"11579",14,22,"spillover2","rp",72,"spillover2 rp",2,0,490,490,"Ambiguous","Mismatch"
"11581",14,20,"spillover2","rp",72,"spillover2 rp",4,0,1952,1952,"Unambiguous","Mismatch"
"11583",14,10,"spillover2","rp",72,"spillover2 rp",2,0,3918,3918,"Ambiguous","Mismatch"
"11585",14,15,"spillover2","rp",72,"spillover2 rp",3,0,348,348,"Unambiguous","Match"
"11587",14,6,"spillover2","rp",72,"spillover2 rp",2,0,1196,1196,"Ambiguous","Mismatch"
"11589",14,4,"spillover2","rp",72,"spillover2 rp",4,0,4516,4516,"Unambiguous","Mismatch"
"11591",14,18,"spillover2","rp",72,"spillover2 rp",2,0,2060,2060,"Ambiguous","Mismatch"
"11593",14,7,"spillover2","rp",72,"spillover2 rp",3,0,286,286,"Unambiguous","Match"
"11595",14,24,"spillover2","rp",72,"spillover2 rp",4,0,1094,1094,"Unambiguous","Mismatch"
"11597",14,16,"spillover2","rp",72,"spillover2 rp",4,0,1536,1536,"Unambiguous","Mismatch"
"11599",14,3,"spillover2","rp",72,"spillover2 rp",3,0,1162,1162,"Unambiguous","Match"
"11601",14,2,"spillover2","rp",72,"spillover2 rp",2,0,1448,1448,"Ambiguous","Mismatch"
"11603",14,21,"spillover2","rp",72,"spillover2 rp",1,0,626,626,"Ambiguous","Match"
"11605",14,13,"spillover2","rp",72,"spillover2 rp",1,0,960,960,"Ambiguous","Match"
"11607",14,9,"spillover2","rp",72,"spillover2 rp",1,0,1332,1332,"Ambiguous","Match"
"11609",14,17,"spillover2","rp",72,"spillover2 rp",1,0,390,390,"Ambiguous","Match"
"11611",14,19,"spillover2","rp",72,"spillover2 rp",3,0,730,730,"Unambiguous","Match"
"11613",14,11,"spillover2","rp",72,"spillover2 rp",3,0,454,454,"Unambiguous","Match"
"11615",14,1,"spillover2","rp",72,"spillover2 rp",1,0,1622,1622,"Ambiguous","Match"
"11617",14,5,"spillover2","rp",72,"spillover2 rp",1,0,360,360,"Ambiguous","Match"
"11619",14,14,"spillover2","rp",72,"spillover2 rp",2,0,376,376,"Ambiguous","Mismatch"
"11621",14,8,"spillover2","rp",72,"spillover2 rp",4,0,1170,1170,"Unambiguous","Mismatch"
"12403",15,7,"spillover2","rp",73,"spillover2 rp",4,0,404,404,"Unambiguous","Mismatch"
"12405",15,16,"spillover2","rp",73,"spillover2 rp",1,0,394,394,"Ambiguous","Match"
"12407",15,14,"spillover2","rp",73,"spillover2 rp",3,0,432,432,"Unambiguous","Match"
"12409",15,3,"spillover2","rp",73,"spillover2 rp",4,0,824,824,"Unambiguous","Mismatch"
"12411",15,19,"spillover2","rp",73,"spillover2 rp",4,0,678,678,"Unambiguous","Mismatch"
"12414",15,11,"spillover2","rp",73,"spillover2 rp",4,0,560,560,"Unambiguous","Mismatch"
"12416",15,20,"spillover2","rp",73,"spillover2 rp",1,0,372,372,"Ambiguous","Match"
"12418",15,8,"spillover2","rp",73,"spillover2 rp",1,0,466,466,"Ambiguous","Match"
"12420",15,17,"spillover2","rp",73,"spillover2 rp",2,0,1090,1090,"Ambiguous","Mismatch"
"12422",15,13,"spillover2","rp",73,"spillover2 rp",2,0,660,660,"Ambiguous","Mismatch"
"12424",15,22,"spillover2","rp",73,"spillover2 rp",3,0,662,662,"Unambiguous","Match"
"12426",15,18,"spillover2","rp",73,"spillover2 rp",3,0,508,508,"Unambiguous","Match"
"12428",15,6,"spillover2","rp",73,"spillover2 rp",3,0,484,484,"Unambiguous","Match"
"12430",15,4,"spillover2","rp",73,"spillover2 rp",1,0,918,918,"Ambiguous","Match"
"12433",15,12,"spillover2","rp",73,"spillover2 rp",1,0,1544,1544,"Ambiguous","Match"
"12436",15,1,"spillover2","rp",73,"spillover2 rp",2,0,584,584,"Ambiguous","Mismatch"
"12438",15,23,"spillover2","rp",73,"spillover2 rp",4,0,610,610,"Unambiguous","Mismatch"
"12440",15,2,"spillover2","rp",73,"spillover2 rp",3,0,866,866,"Unambiguous","Match"
"12442",15,24,"spillover2","rp",73,"spillover2 rp",1,0,566,566,"Ambiguous","Match"
"12445",15,9,"spillover2","rp",73,"spillover2 rp",2,0,608,608,"Ambiguous","Mismatch"
"13231",16,12,"spillover2","rp",69,"spillover2 rp",2,0,2850,2850,"Ambiguous","Mismatch"
"13233",16,11,"spillover2","rp",69,"spillover2 rp",1,0,338,338,"Ambiguous","Match"
"13235",16,9,"spillover2","rp",69,"spillover2 rp",3,0,352,352,"Unambiguous","Match"
"13237",16,14,"spillover2","rp",69,"spillover2 rp",4,0,3402,3402,"Unambiguous","Mismatch"
"13239",16,20,"spillover2","rp",69,"spillover2 rp",2,0,4888,4888,"Ambiguous","Mismatch"
"13241",16,7,"spillover2","rp",69,"spillover2 rp",1,0,5846,5846,"Ambiguous","Match"
"13243",16,6,"spillover2","rp",69,"spillover2 rp",4,0,2550,2550,"Unambiguous","Mismatch"
"13245",16,18,"spillover2","rp",69,"spillover2 rp",4,0,554,554,"Unambiguous","Mismatch"
"13247",16,24,"spillover2","rp",69,"spillover2 rp",2,0,1194,1194,"Ambiguous","Mismatch"
"13249",16,13,"spillover2","rp",69,"spillover2 rp",3,0,468,468,"Unambiguous","Match"
"13251",16,3,"spillover2","rp",69,"spillover2 rp",1,0,554,554,"Ambiguous","Match"
"13253",16,4,"spillover2","rp",69,"spillover2 rp",2,0,1080,1080,"Ambiguous","Mismatch"
"13255",16,19,"spillover2","rp",69,"spillover2 rp",1,0,292,292,"Ambiguous","Match"
"13257",16,21,"spillover2","rp",69,"spillover2 rp",3,0,3648,3648,"Unambiguous","Match"
"13259",16,5,"spillover2","rp",69,"spillover2 rp",3,0,764,764,"Unambiguous","Match"
"13261",16,15,"spillover2","rp",69,"spillover2 rp",1,0,214,214,"Ambiguous","Match"
"13263",16,22,"spillover2","rp",69,"spillover2 rp",4,0,960,960,"Unambiguous","Mismatch"
"13265",16,17,"spillover2","rp",69,"spillover2 rp",3,0,2330,2330,"Unambiguous","Match"
"13267",16,16,"spillover2","rp",69,"spillover2 rp",2,0,268,268,"Ambiguous","Mismatch"
"13269",16,8,"spillover2","rp",69,"spillover2 rp",2,0,260,260,"Ambiguous","Mismatch"
"13271",16,23,"spillover2","rp",69,"spillover2 rp",1,0,398,398,"Ambiguous","Match"
"13273",16,2,"spillover2","rp",69,"spillover2 rp",4,0,332,332,"Unambiguous","Mismatch"
"13275",16,1,"spillover2","rp",69,"spillover2 rp",3,0,334,334,"Unambiguous","Match"
"13277",16,10,"spillover2","rp",69,"spillover2 rp",4,0,620,620,"Unambiguous","Mismatch"
"14095",17,8,"spillover2","rp",82,"spillover2 rp",3,0,1058,1058,"Unambiguous","Match"
"14097",17,16,"spillover2","rp",82,"spillover2 rp",3,0,326,326,"Unambiguous","Match"
"14099",17,15,"spillover2","rp",82,"spillover2 rp",2,0,1092,1092,"Ambiguous","Mismatch"
"14101",17,11,"spillover2","rp",82,"spillover2 rp",2,0,9322,9322,"Ambiguous","Mismatch"
"14103",17,1,"spillover2","rp",82,"spillover2 rp",4,0,3378,3378,"Unambiguous","Mismatch"
"14105",17,9,"spillover2","rp",82,"spillover2 rp",4,0,2802,2802,"Unambiguous","Mismatch"
"14107",17,2,"spillover2","rp",82,"spillover2 rp",1,0,594,594,"Ambiguous","Match"
"14109",17,20,"spillover2","rp",82,"spillover2 rp",3,0,1068,1068,"Unambiguous","Match"
"14111",17,24,"spillover2","rp",82,"spillover2 rp",3,0,1232,1232,"Unambiguous","Match"
"14113",17,18,"spillover2","rp",82,"spillover2 rp",1,0,1694,1694,"Ambiguous","Match"
"14115",17,6,"spillover2","rp",82,"spillover2 rp",1,0,542,542,"Ambiguous","Match"
"14117",17,14,"spillover2","rp",82,"spillover2 rp",1,0,936,936,"Ambiguous","Match"
"14119",17,5,"spillover2","rp",82,"spillover2 rp",4,0,646,646,"Unambiguous","Mismatch"
"14121",17,13,"spillover2","rp",82,"spillover2 rp",4,0,1252,1252,"Unambiguous","Mismatch"
"14123",17,17,"spillover2","rp",82,"spillover2 rp",4,0,1044,1044,"Unambiguous","Mismatch"
"14125",17,3,"spillover2","rp",82,"spillover2 rp",2,0,1396,1396,"Ambiguous","Mismatch"
"14127",17,4,"spillover2","rp",82,"spillover2 rp",3,0,572,572,"Unambiguous","Match"
"14129",17,12,"spillover2","rp",82,"spillover2 rp",3,0,1576,1576,"Unambiguous","Match"
"14131",17,19,"spillover2","rp",82,"spillover2 rp",2,0,590,590,"Ambiguous","Mismatch"
"14133",17,22,"spillover2","rp",82,"spillover2 rp",1,0,1420,1420,"Ambiguous","Match"
"14135",17,23,"spillover2","rp",82,"spillover2 rp",2,0,888,888,"Ambiguous","Mismatch"
"14137",17,10,"spillover2","rp",82,"spillover2 rp",1,0,3774,3774,"Ambiguous","Match"
"14139",17,21,"spillover2","rp",82,"spillover2 rp",4,0,924,924,"Unambiguous","Mismatch"
"14141",17,7,"spillover2","rp",82,"spillover2 rp",2,0,918,918,"Ambiguous","Mismatch"
"14959",18,17,"spillover2","rp",89,"spillover2 rp",1,0,684,684,"Ambiguous","Match"
"14961",18,5,"spillover2","rp",89,"spillover2 rp",1,0,532,532,"Ambiguous","Match"
"14963",18,12,"spillover2","rp",89,"spillover2 rp",4,0,506,506,"Unambiguous","Mismatch"
"14965",18,24,"spillover2","rp",89,"spillover2 rp",4,0,742,742,"Unambiguous","Mismatch"
"14967",18,23,"spillover2","rp",89,"spillover2 rp",3,0,344,344,"Unambiguous","Match"
"14969",18,16,"spillover2","rp",89,"spillover2 rp",4,0,352,352,"Unambiguous","Mismatch"
"14971",18,8,"spillover2","rp",89,"spillover2 rp",4,0,266,266,"Unambiguous","Mismatch"
"14973",18,1,"spillover2","rp",89,"spillover2 rp",1,0,392,392,"Ambiguous","Match"
"14975",18,15,"spillover2","rp",89,"spillover2 rp",3,0,338,338,"Unambiguous","Match"
"14977",18,14,"spillover2","rp",89,"spillover2 rp",2,0,502,502,"Ambiguous","Mismatch"
"14979",18,3,"spillover2","rp",89,"spillover2 rp",3,0,454,454,"Unambiguous","Match"
"14981",18,18,"spillover2","rp",89,"spillover2 rp",2,0,464,464,"Ambiguous","Mismatch"
"14983",18,21,"spillover2","rp",89,"spillover2 rp",1,0,460,460,"Ambiguous","Match"
"14985",18,2,"spillover2","rp",89,"spillover2 rp",2,0,248,248,"Ambiguous","Mismatch"
"14987",18,13,"spillover2","rp",89,"spillover2 rp",1,0,572,572,"Ambiguous","Match"
"14989",18,20,"spillover2","rp",89,"spillover2 rp",4,0,348,348,"Unambiguous","Mismatch"
"14991",18,4,"spillover2","rp",89,"spillover2 rp",4,0,610,610,"Unambiguous","Mismatch"
"14993",18,7,"spillover2","rp",89,"spillover2 rp",3,0,482,482,"Unambiguous","Match"
"14995",18,6,"spillover2","rp",89,"spillover2 rp",2,0,254,254,"Ambiguous","Mismatch"
"14997",18,10,"spillover2","rp",89,"spillover2 rp",2,0,430,430,"Ambiguous","Mismatch"
"14999",18,22,"spillover2","rp",89,"spillover2 rp",2,0,2148,2148,"Ambiguous","Mismatch"
"15001",18,9,"spillover2","rp",89,"spillover2 rp",1,0,584,584,"Ambiguous","Match"
"15003",18,19,"spillover2","rp",89,"spillover2 rp",3,0,294,294,"Unambiguous","Match"
"15005",18,11,"spillover2","rp",89,"spillover2 rp",3,0,274,274,"Unambiguous","Match"
"15824",19,8,"spillover2","rp",53,"spillover2 rp",1,0,4254,4254,"Ambiguous","Match"
"15826",19,7,"spillover2","rp",53,"spillover2 rp",4,0,774,774,"Unambiguous","Mismatch"
"15828",19,11,"spillover2","rp",53,"spillover2 rp",4,0,2282,2282,"Unambiguous","Mismatch"
"15830",19,20,"spillover2","rp",53,"spillover2 rp",1,0,2306,2306,"Ambiguous","Match"
"15832",19,21,"spillover2","rp",53,"spillover2 rp",2,0,750,750,"Ambiguous","Mismatch"
"15834",19,19,"spillover2","rp",53,"spillover2 rp",4,0,1922,1922,"Unambiguous","Mismatch"
"15836",19,5,"spillover2","rp",53,"spillover2 rp",2,0,376,376,"Ambiguous","Mismatch"
"15838",19,12,"spillover2","rp",53,"spillover2 rp",1,0,796,796,"Ambiguous","Match"
"15840",19,2,"spillover2","rp",53,"spillover2 rp",3,0,2368,2368,"Unambiguous","Match"
"15842",19,13,"spillover2","rp",53,"spillover2 rp",2,0,780,780,"Ambiguous","Mismatch"
"15844",19,17,"spillover2","rp",53,"spillover2 rp",2,0,514,514,"Ambiguous","Mismatch"
"15846",19,6,"spillover2","rp",53,"spillover2 rp",3,0,924,924,"Unambiguous","Match"
"15848",19,18,"spillover2","rp",53,"spillover2 rp",3,0,468,468,"Unambiguous","Match"
"15850",19,3,"spillover2","rp",53,"spillover2 rp",4,0,908,908,"Unambiguous","Mismatch"
"15852",19,24,"spillover2","rp",53,"spillover2 rp",1,0,170,170,"Ambiguous","Match"
"15854",19,1,"spillover2","rp",53,"spillover2 rp",2,0,2444,2444,"Ambiguous","Mismatch"
"15856",19,9,"spillover2","rp",53,"spillover2 rp",2,0,390,390,"Ambiguous","Mismatch"
"15858",19,10,"spillover2","rp",53,"spillover2 rp",3,0,148,148,"Unambiguous","Match"
"15860",19,23,"spillover2","rp",53,"spillover2 rp",4,0,726,726,"Unambiguous","Mismatch"
"15862",19,4,"spillover2","rp",53,"spillover2 rp",1,0,1752,1752,"Ambiguous","Match"
"15864",19,14,"spillover2","rp",53,"spillover2 rp",3,0,420,420,"Unambiguous","Match"
"15866",19,22,"spillover2","rp",53,"spillover2 rp",3,0,438,438,"Unambiguous","Match"
"15868",19,16,"spillover2","rp",53,"spillover2 rp",1,0,178,178,"Ambiguous","Match"
"15870",19,15,"spillover2","rp",53,"spillover2 rp",4,0,92,92,"Unambiguous","Mismatch"
"16688",20,6,"spillover2","rp",81,"spillover2 rp",4,0,1996,1996,"Unambiguous","Mismatch"
"16690",20,12,"spillover2","rp",81,"spillover2 rp",2,0,634,634,"Ambiguous","Mismatch"
"16692",20,4,"spillover2","rp",81,"spillover2 rp",2,0,260,260,"Ambiguous","Mismatch"
"16694",20,19,"spillover2","rp",81,"spillover2 rp",1,0,352,352,"Ambiguous","Match"
"16696",20,7,"spillover2","rp",81,"spillover2 rp",1,0,700,700,"Ambiguous","Match"
"16698",20,22,"spillover2","rp",81,"spillover2 rp",4,0,506,506,"Unambiguous","Mismatch"
"16700",20,14,"spillover2","rp",81,"spillover2 rp",4,0,752,752,"Unambiguous","Mismatch"
"16702",20,2,"spillover2","rp",81,"spillover2 rp",4,0,542,542,"Unambiguous","Mismatch"
"16704",20,8,"spillover2","rp",81,"spillover2 rp",2,0,936,936,"Ambiguous","Mismatch"
"16706",20,10,"spillover2","rp",81,"spillover2 rp",4,0,5794,5794,"Unambiguous","Mismatch"
"16708",20,23,"spillover2","rp",81,"spillover2 rp",1,0,380,380,"Ambiguous","Match"
"16710",20,13,"spillover2","rp",81,"spillover2 rp",3,0,342,342,"Unambiguous","Match"
"16712",20,3,"spillover2","rp",81,"spillover2 rp",1,0,488,488,"Ambiguous","Match"
"16714",20,5,"spillover2","rp",81,"spillover2 rp",3,0,5432,5432,"Unambiguous","Match"
"16716",20,21,"spillover2","rp",81,"spillover2 rp",3,0,626,626,"Unambiguous","Match"
"16718",20,18,"spillover2","rp",81,"spillover2 rp",4,0,514,514,"Unambiguous","Mismatch"
"16720",20,9,"spillover2","rp",81,"spillover2 rp",3,0,440,440,"Unambiguous","Match"
"16722",20,17,"spillover2","rp",81,"spillover2 rp",3,0,1316,1316,"Unambiguous","Match"
"16724",20,11,"spillover2","rp",81,"spillover2 rp",1,0,676,676,"Ambiguous","Match"
"16726",20,1,"spillover2","rp",81,"spillover2 rp",3,0,432,432,"Unambiguous","Match"
"16728",20,24,"spillover2","rp",81,"spillover2 rp",2,0,496,496,"Ambiguous","Mismatch"
"16730",20,16,"spillover2","rp",81,"spillover2 rp",2,0,4866,4866,"Ambiguous","Mismatch"
"16732",20,15,"spillover2","rp",81,"spillover2 rp",1,0,814,814,"Ambiguous","Match"
"16734",20,20,"spillover2","rp",81,"spillover2 rp",2,0,484,484,"Ambiguous","Mismatch"
"17552",21,4,"spillover2","rp",86,"spillover2 rp",3,0,1306,1306,"Unambiguous","Match"
"17554",21,23,"spillover2","rp",86,"spillover2 rp",2,0,1808,1808,"Ambiguous","Mismatch"
"17556",21,22,"spillover2","rp",86,"spillover2 rp",1,0,10580,10580,"Ambiguous","Match"
"17558",21,2,"spillover2","rp",86,"spillover2 rp",1,0,676,676,"Ambiguous","Match"
"17560",21,10,"spillover2","rp",86,"spillover2 rp",1,0,522,522,"Ambiguous","Match"
"17562",21,12,"spillover2","rp",86,"spillover2 rp",3,0,898,898,"Unambiguous","Match"
"17564",21,18,"spillover2","rp",86,"spillover2 rp",1,0,1814,1814,"Ambiguous","Match"
"17566",21,21,"spillover2","rp",86,"spillover2 rp",4,0,590,590,"Unambiguous","Mismatch"
"17568",21,7,"spillover2","rp",86,"spillover2 rp",2,0,1502,1502,"Ambiguous","Mismatch"
"17570",21,14,"spillover2","rp",86,"spillover2 rp",1,0,620,620,"Ambiguous","Match"
"17572",21,15,"spillover2","rp",86,"spillover2 rp",2,0,524,524,"Ambiguous","Mismatch"
"17574",21,17,"spillover2","rp",86,"spillover2 rp",4,0,518,518,"Unambiguous","Mismatch"
"17576",21,16,"spillover2","rp",86,"spillover2 rp",3,0,714,714,"Unambiguous","Match"
"17578",21,20,"spillover2","rp",86,"spillover2 rp",3,0,318,318,"Unambiguous","Match"
"17580",21,6,"spillover2","rp",86,"spillover2 rp",1,0,398,398,"Ambiguous","Match"
"17582",21,3,"spillover2","rp",86,"spillover2 rp",2,0,1220,1220,"Ambiguous","Mismatch"
"17584",21,9,"spillover2","rp",86,"spillover2 rp",4,0,406,406,"Unambiguous","Mismatch"
"17586",21,19,"spillover2","rp",86,"spillover2 rp",2,0,856,856,"Ambiguous","Mismatch"
"17588",21,8,"spillover2","rp",86,"spillover2 rp",3,0,1450,1450,"Unambiguous","Match"
"17590",21,5,"spillover2","rp",86,"spillover2 rp",4,0,360,360,"Unambiguous","Mismatch"
"17592",21,24,"spillover2","rp",86,"spillover2 rp",3,0,1600,1600,"Unambiguous","Match"
"17594",21,1,"spillover2","rp",86,"spillover2 rp",4,0,610,610,"Unambiguous","Mismatch"
"17596",21,11,"spillover2","rp",86,"spillover2 rp",2,0,340,340,"Ambiguous","Mismatch"
"17598",21,13,"spillover2","rp",86,"spillover2 rp",4,0,326,326,"Unambiguous","Mismatch"
"18415",22,4,"spillover2","rp",53,"spillover2 rp",4,0,2330,2330,"Unambiguous","Mismatch"
"18417",22,2,"spillover2","rp",53,"spillover2 rp",2,0,582,582,"Ambiguous","Mismatch"
"18419",22,16,"spillover2","rp",53,"spillover2 rp",4,0,478,478,"Unambiguous","Mismatch"
"18421",22,7,"spillover2","rp",53,"spillover2 rp",3,0,1284,1284,"Unambiguous","Match"
"18423",22,12,"spillover2","rp",53,"spillover2 rp",4,0,1210,1210,"Unambiguous","Mismatch"
"18425",22,20,"spillover2","rp",53,"spillover2 rp",4,0,410,410,"Unambiguous","Mismatch"
"18427",22,24,"spillover2","rp",53,"spillover2 rp",4,0,418,418,"Unambiguous","Mismatch"
"18429",22,15,"spillover2","rp",53,"spillover2 rp",3,0,6278,6278,"Unambiguous","Match"
"18431",22,22,"spillover2","rp",53,"spillover2 rp",2,0,896,896,"Ambiguous","Mismatch"
"18433",22,11,"spillover2","rp",53,"spillover2 rp",3,0,544,544,"Unambiguous","Match"
"18435",22,19,"spillover2","rp",53,"spillover2 rp",3,0,506,506,"Unambiguous","Match"
"18437",22,21,"spillover2","rp",53,"spillover2 rp",1,0,722,722,"Ambiguous","Match"
"18439",22,8,"spillover2","rp",53,"spillover2 rp",4,0,440,440,"Unambiguous","Mismatch"
"18441",22,23,"spillover2","rp",53,"spillover2 rp",3,0,518,518,"Unambiguous","Match"
"18443",22,14,"spillover2","rp",53,"spillover2 rp",2,0,626,626,"Ambiguous","Mismatch"
"18445",22,9,"spillover2","rp",53,"spillover2 rp",1,0,5336,5336,"Ambiguous","Match"
"18447",22,1,"spillover2","rp",53,"spillover2 rp",1,0,6490,6490,"Ambiguous","Match"
"18449",22,3,"spillover2","rp",53,"spillover2 rp",3,0,744,744,"Unambiguous","Match"
"18451",22,5,"spillover2","rp",53,"spillover2 rp",1,0,466,466,"Ambiguous","Match"
"18453",22,13,"spillover2","rp",53,"spillover2 rp",1,0,328,328,"Ambiguous","Match"
"18455",22,6,"spillover2","rp",53,"spillover2 rp",2,0,412,412,"Ambiguous","Mismatch"
"18457",22,18,"spillover2","rp",53,"spillover2 rp",2,0,510,510,"Ambiguous","Mismatch"
"18459",22,10,"spillover2","rp",53,"spillover2 rp",2,0,570,570,"Ambiguous","Mismatch"
"18461",22,17,"spillover2","rp",53,"spillover2 rp",1,0,580,580,"Ambiguous","Match"
"19279",23,20,"spillover2","rp",79,"spillover2 rp",2,0,869,869,"Ambiguous","Mismatch"
"19281",23,23,"spillover2","rp",79,"spillover2 rp",1,0,2061,2061,"Ambiguous","Match"
"19283",23,16,"spillover2","rp",79,"spillover2 rp",2,0,4655,4655,"Ambiguous","Mismatch"
"19285",23,8,"spillover2","rp",79,"spillover2 rp",2,0,4473,4473,"Ambiguous","Mismatch"
"19287",23,5,"spillover2","rp",79,"spillover2 rp",3,0,520,520,"Unambiguous","Match"
"19289",23,7,"spillover2","rp",79,"spillover2 rp",1,0,7122,7122,"Ambiguous","Match"
"19291",23,2,"spillover2","rp",79,"spillover2 rp",4,0,663,663,"Unambiguous","Mismatch"
"19293",23,21,"spillover2","rp",79,"spillover2 rp",3,0,2704,2704,"Unambiguous","Match"
"19295",23,6,"spillover2","rp",79,"spillover2 rp",4,0,5668,5668,"Unambiguous","Mismatch"
"19297",23,17,"spillover2","rp",79,"spillover2 rp",3,0,1918,1918,"Unambiguous","Match"
"19299",23,12,"spillover2","rp",79,"spillover2 rp",2,0,2141,2141,"Ambiguous","Mismatch"
"19301",23,13,"spillover2","rp",79,"spillover2 rp",3,0,557,557,"Unambiguous","Match"
"19303",23,24,"spillover2","rp",79,"spillover2 rp",2,0,2303,2303,"Ambiguous","Mismatch"
"19305",23,11,"spillover2","rp",79,"spillover2 rp",1,0,638,638,"Ambiguous","Match"
"19307",23,4,"spillover2","rp",79,"spillover2 rp",2,0,301,301,"Ambiguous","Mismatch"
"19309",23,22,"spillover2","rp",79,"spillover2 rp",4,0,2627,2627,"Unambiguous","Mismatch"
"19311",23,14,"spillover2","rp",79,"spillover2 rp",4,0,665,665,"Unambiguous","Mismatch"
"19313",23,3,"spillover2","rp",79,"spillover2 rp",1,0,7611,7611,"Ambiguous","Match"
"19315",23,9,"spillover2","rp",79,"spillover2 rp",3,0,351,351,"Unambiguous","Match"
"19317",23,15,"spillover2","rp",79,"spillover2 rp",1,0,167,167,"Ambiguous","Match"
"19319",23,1,"spillover2","rp",79,"spillover2 rp",3,0,1117,1117,"Unambiguous","Match"
"19321",23,10,"spillover2","rp",79,"spillover2 rp",4,0,856,856,"Unambiguous","Mismatch"
"19323",23,18,"spillover2","rp",79,"spillover2 rp",4,0,565,565,"Unambiguous","Mismatch"
"19325",23,19,"spillover2","rp",79,"spillover2 rp",1,0,413,413,"Ambiguous","Match"
"20134",24,11,"spillover2","rp",86,"spillover2 rp",4,0,1018,1018,"Unambiguous","Mismatch"
"20137",24,13,"spillover2","rp",86,"spillover2 rp",2,0,580,580,"Ambiguous","Mismatch"
"20139",24,4,"spillover2","rp",86,"spillover2 rp",1,0,770,770,"Ambiguous","Match"
"20141",24,12,"spillover2","rp",86,"spillover2 rp",1,0,1132,1132,"Ambiguous","Match"
"20143",24,16,"spillover2","rp",86,"spillover2 rp",1,0,1134,1134,"Ambiguous","Match"
"20145",24,1,"spillover2","rp",86,"spillover2 rp",2,0,950,950,"Ambiguous","Mismatch"
"20147",24,2,"spillover2","rp",86,"spillover2 rp",3,0,950,950,"Unambiguous","Match"
"20149",24,18,"spillover2","rp",86,"spillover2 rp",3,0,938,938,"Unambiguous","Match"
"20151",24,6,"spillover2","rp",86,"spillover2 rp",3,0,138,138,"Unambiguous","Match"
"20153",24,14,"spillover2","rp",86,"spillover2 rp",3,0,902,902,"Unambiguous","Match"
"20155",24,23,"spillover2","rp",86,"spillover2 rp",4,0,606,606,"Unambiguous","Mismatch"
