"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"21507",26,32,"spillover1","fp",83,"spillover1 fp",7,0,1472,1472,"Ambiguous","Inconsistent"
"21509",26,40,"spillover1","fp",83,"spillover1 fp",7,0,1398,1398,"Ambiguous","Inconsistent"
"21511",26,29,"spillover1","fp",83,"spillover1 fp",8,0,478,478,"Unambiguous","Inconsistent"
"21513",26,30,"spillover1","fp",83,"spillover1 fp",5,0,1194,1194,"Ambiguous","Consistent"
"21515",26,36,"spillover1","fp",83,"spillover1 fp",7,0,818,818,"Ambiguous","Inconsistent"
"22333",27,46,"spillover1","fp",85,"spillover1 fp",6,0,346,346,"Unambiguous","Consistent"
"22335",27,42,"spillover1","fp",85,"spillover1 fp",6,0,524,524,"Unambiguous","Consistent"
"22337",27,36,"spillover1","fp",85,"spillover1 fp",8,0,532,532,"Unambiguous","Inconsistent"
"22339",27,35,"spillover1","fp",85,"spillover1 fp",7,0,370,370,"Ambiguous","Inconsistent"
"22341",27,39,"spillover1","fp",85,"spillover1 fp",7,0,350,350,"Ambiguous","Inconsistent"
"22343",27,37,"spillover1","fp",85,"spillover1 fp",5,0,876,876,"Ambiguous","Consistent"
"22345",27,45,"spillover1","fp",85,"spillover1 fp",5,0,516,516,"Ambiguous","Consistent"
"22347",27,25,"spillover1","fp",85,"spillover1 fp",5,0,772,772,"Ambiguous","Consistent"
"22349",27,28,"spillover1","fp",85,"spillover1 fp",8,0,624,624,"Unambiguous","Inconsistent"
"22351",27,30,"spillover1","fp",85,"spillover1 fp",6,0,574,574,"Unambiguous","Consistent"
"22353",27,31,"spillover1","fp",85,"spillover1 fp",7,0,862,862,"Ambiguous","Inconsistent"
"22355",27,33,"spillover1","fp",85,"spillover1 fp",5,0,962,962,"Ambiguous","Consistent"
"22357",27,27,"spillover1","fp",85,"spillover1 fp",7,0,1196,1196,"Ambiguous","Inconsistent"
"22359",27,47,"spillover1","fp",85,"spillover1 fp",7,0,250,250,"Ambiguous","Inconsistent"
"22361",27,38,"spillover1","fp",85,"spillover1 fp",6,0,592,592,"Unambiguous","Consistent"
"22363",27,41,"spillover1","fp",85,"spillover1 fp",5,0,982,982,"Ambiguous","Consistent"
"22365",27,29,"spillover1","fp",85,"spillover1 fp",5,0,1046,1046,"Ambiguous","Consistent"
"22367",27,48,"spillover1","fp",85,"spillover1 fp",8,0,250,250,"Unambiguous","Inconsistent"
"22369",27,26,"spillover1","fp",85,"spillover1 fp",6,0,800,800,"Unambiguous","Consistent"
"22371",27,32,"spillover1","fp",85,"spillover1 fp",8,0,782,782,"Unambiguous","Inconsistent"
"22373",27,44,"spillover1","fp",85,"spillover1 fp",8,0,146,146,"Unambiguous","Inconsistent"
"22375",27,43,"spillover1","fp",85,"spillover1 fp",7,0,1182,1182,"Ambiguous","Inconsistent"
"22377",27,34,"spillover1","fp",85,"spillover1 fp",6,0,696,696,"Unambiguous","Consistent"
"22379",27,40,"spillover1","fp",85,"spillover1 fp",8,0,230,230,"Unambiguous","Inconsistent"
"23197",28,27,"spillover1","fp",63,"spillover1 fp",8,0,442,442,"Unambiguous","Inconsistent"
"23199",28,26,"spillover1","fp",63,"spillover1 fp",7,0,2746,2746,"Ambiguous","Inconsistent"
"23201",28,28,"spillover1","fp",63,"spillover1 fp",5,0,1064,1064,"Ambiguous","Consistent"
"23203",28,29,"spillover1","fp",63,"spillover1 fp",6,0,928,928,"Unambiguous","Consistent"
"23205",28,33,"spillover1","fp",63,"spillover1 fp",6,0,646,646,"Unambiguous","Consistent"
"23207",28,44,"spillover1","fp",63,"spillover1 fp",5,0,442,442,"Ambiguous","Consistent"
"23209",28,45,"spillover1","fp",63,"spillover1 fp",6,0,754,754,"Unambiguous","Consistent"
"23211",28,47,"spillover1","fp",63,"spillover1 fp",8,0,1166,1166,"Unambiguous","Inconsistent"
"23213",28,48,"spillover1","fp",63,"spillover1 fp",5,0,560,560,"Ambiguous","Consistent"
"23215",28,37,"spillover1","fp",63,"spillover1 fp",6,0,220,220,"Unambiguous","Consistent"
"23217",28,38,"spillover1","fp",63,"spillover1 fp",7,0,984,984,"Ambiguous","Inconsistent"
"23219",28,30,"spillover1","fp",63,"spillover1 fp",7,0,334,334,"Ambiguous","Inconsistent"
"23221",28,40,"spillover1","fp",63,"spillover1 fp",5,0,336,336,"Ambiguous","Consistent"
"23223",28,35,"spillover1","fp",63,"spillover1 fp",8,0,166,166,"Unambiguous","Inconsistent"
"23225",28,25,"spillover1","fp",63,"spillover1 fp",6,0,594,594,"Unambiguous","Consistent"
"23227",28,31,"spillover1","fp",63,"spillover1 fp",8,0,494,494,"Unambiguous","Inconsistent"
"23229",28,32,"spillover1","fp",63,"spillover1 fp",5,0,954,954,"Ambiguous","Consistent"
"23231",28,39,"spillover1","fp",63,"spillover1 fp",8,0,972,972,"Unambiguous","Inconsistent"
"23233",28,46,"spillover1","fp",63,"spillover1 fp",7,0,600,600,"Ambiguous","Inconsistent"
"23235",28,34,"spillover1","fp",63,"spillover1 fp",7,0,654,654,"Ambiguous","Inconsistent"
"23237",28,41,"spillover1","fp",63,"spillover1 fp",6,0,408,408,"Unambiguous","Consistent"
"23239",28,43,"spillover1","fp",63,"spillover1 fp",8,0,1280,1280,"Unambiguous","Inconsistent"
"23241",28,36,"spillover1","fp",63,"spillover1 fp",5,0,1000,1000,"Ambiguous","Consistent"
"23243",28,42,"spillover1","fp",63,"spillover1 fp",7,0,808,808,"Ambiguous","Inconsistent"
"24061",29,42,"spillover1","fp",65,"spillover1 fp",8,0,134,134,"Unambiguous","Inconsistent"
"24063",29,39,"spillover1","fp",65,"spillover1 fp",5,0,136,136,"Ambiguous","Consistent"
"24065",29,43,"spillover1","fp",65,"spillover1 fp",5,0,1864,1864,"Ambiguous","Consistent"
"24067",29,46,"spillover1","fp",65,"spillover1 fp",8,0,292,292,"Unambiguous","Inconsistent"
"24069",29,45,"spillover1","fp",65,"spillover1 fp",7,0,1096,1096,"Ambiguous","Inconsistent"
"24071",29,29,"spillover1","fp",65,"spillover1 fp",7,0,172,172,"Ambiguous","Inconsistent"
"24073",29,31,"spillover1","fp",65,"spillover1 fp",5,0,930,930,"Ambiguous","Consistent"
"24075",29,38,"spillover1","fp",65,"spillover1 fp",8,0,292,292,"Unambiguous","Inconsistent"
"24077",29,41,"spillover1","fp",65,"spillover1 fp",7,0,280,280,"Ambiguous","Inconsistent"
"24079",29,28,"spillover1","fp",65,"spillover1 fp",6,0,262,262,"Unambiguous","Consistent"
"24081",29,26,"spillover1","fp",65,"spillover1 fp",8,0,116,116,"Unambiguous","Inconsistent"
"24083",29,32,"spillover1","fp",65,"spillover1 fp",6,0,698,698,"Unambiguous","Consistent"
"24085",29,27,"spillover1","fp",65,"spillover1 fp",5,0,648,648,"Ambiguous","Consistent"
"24087",29,36,"spillover1","fp",65,"spillover1 fp",6,0,348,348,"Unambiguous","Consistent"
"24089",29,34,"spillover1","fp",65,"spillover1 fp",8,0,552,552,"Unambiguous","Inconsistent"
"24091",29,35,"spillover1","fp",65,"spillover1 fp",5,0,2076,2076,"Ambiguous","Consistent"
"24092",29,40,"spillover1","fp",65,"spillover1 fp",6,0,250,250,"Unambiguous","Consistent"
"24094",29,44,"spillover1","fp",65,"spillover1 fp",6,0,214,214,"Unambiguous","Consistent"
"24096",29,30,"spillover1","fp",65,"spillover1 fp",8,0,420,420,"Unambiguous","Inconsistent"
"24098",29,25,"spillover1","fp",65,"spillover1 fp",7,0,834,834,"Ambiguous","Inconsistent"
"24100",29,33,"spillover1","fp",65,"spillover1 fp",7,0,180,180,"Ambiguous","Inconsistent"
"24102",29,37,"spillover1","fp",65,"spillover1 fp",7,0,252,252,"Ambiguous","Inconsistent"
"24104",29,47,"spillover1","fp",65,"spillover1 fp",5,0,194,194,"Ambiguous","Consistent"
"24106",29,48,"spillover1","fp",65,"spillover1 fp",6,0,316,316,"Unambiguous","Consistent"
"24908",30,36,"spillover1","fp",60,"spillover1 fp",7,0,216,216,"Ambiguous","Inconsistent"
"24910",30,44,"spillover1","fp",60,"spillover1 fp",7,0,732,732,"Ambiguous","Inconsistent"
"24912",30,32,"spillover1","fp",60,"spillover1 fp",7,0,604,604,"Ambiguous","Inconsistent"
"24914",30,25,"spillover1","fp",60,"spillover1 fp",8,0,470,470,"Unambiguous","Inconsistent"
"24916",30,27,"spillover1","fp",60,"spillover1 fp",6,0,384,384,"Unambiguous","Consistent"
"24918",30,37,"spillover1","fp",60,"spillover1 fp",8,0,342,342,"Unambiguous","Inconsistent"
"24920",30,38,"spillover1","fp",60,"spillover1 fp",5,0,306,306,"Ambiguous","Consistent"
"24922",30,47,"spillover1","fp",60,"spillover1 fp",6,0,202,202,"Unambiguous","Consistent"
"24924",30,33,"spillover1","fp",60,"spillover1 fp",8,0,406,406,"Unambiguous","Inconsistent"
"24926",30,30,"spillover1","fp",60,"spillover1 fp",5,0,242,242,"Ambiguous","Consistent"
"24928",30,48,"spillover1","fp",60,"spillover1 fp",7,0,540,540,"Ambiguous","Inconsistent"
"24930",30,40,"spillover1","fp",60,"spillover1 fp",7,0,198,198,"Ambiguous","Inconsistent"
"24932",30,46,"spillover1","fp",60,"spillover1 fp",5,0,836,836,"Ambiguous","Consistent"
"24934",30,35,"spillover1","fp",60,"spillover1 fp",6,0,178,178,"Unambiguous","Consistent"
"24936",30,43,"spillover1","fp",60,"spillover1 fp",6,0,1074,1074,"Unambiguous","Consistent"
"24938",30,41,"spillover1","fp",60,"spillover1 fp",8,0,554,554,"Unambiguous","Inconsistent"
"24940",30,39,"spillover1","fp",60,"spillover1 fp",6,0,1114,1114,"Unambiguous","Consistent"
"24942",30,42,"spillover1","fp",60,"spillover1 fp",5,0,220,220,"Ambiguous","Consistent"
"24944",30,31,"spillover1","fp",60,"spillover1 fp",6,0,198,198,"Unambiguous","Consistent"
"24946",30,26,"spillover1","fp",60,"spillover1 fp",5,0,388,388,"Ambiguous","Consistent"
"24948",30,34,"spillover1","fp",60,"spillover1 fp",5,0,228,228,"Ambiguous","Consistent"
"24950",30,45,"spillover1","fp",60,"spillover1 fp",8,0,200,200,"Unambiguous","Inconsistent"
"24952",30,29,"spillover1","fp",60,"spillover1 fp",8,0,402,402,"Unambiguous","Inconsistent"
"24954",30,28,"spillover1","fp",60,"spillover1 fp",7,0,340,340,"Ambiguous","Inconsistent"
"25772",31,34,"spillover1","fp",85,"spillover1 fp",6,0,594,594,"Unambiguous","Consistent"
"25774",31,41,"spillover1","fp",85,"spillover1 fp",5,0,1076,1076,"Ambiguous","Consistent"
"25776",31,40,"spillover1","fp",85,"spillover1 fp",8,0,378,378,"Unambiguous","Inconsistent"
"25778",31,42,"spillover1","fp",85,"spillover1 fp",6,0,364,364,"Unambiguous","Consistent"
"25780",31,31,"spillover1","fp",85,"spillover1 fp",7,0,1136,1136,"Ambiguous","Inconsistent"
"25782",31,35,"spillover1","fp",85,"spillover1 fp",7,0,132,132,"Ambiguous","Inconsistent"
"25784",31,38,"spillover1","fp",85,"spillover1 fp",6,0,838,838,"Unambiguous","Consistent"
"25786",31,29,"spillover1","fp",85,"spillover1 fp",5,0,700,700,"Ambiguous","Consistent"
"25788",31,37,"spillover1","fp",85,"spillover1 fp",5,0,774,774,"Ambiguous","Consistent"
"25790",31,46,"spillover1","fp",85,"spillover1 fp",6,0,384,384,"Unambiguous","Consistent"
"25792",31,44,"spillover1","fp",85,"spillover1 fp",8,0,872,872,"Unambiguous","Inconsistent"
"25794",31,28,"spillover1","fp",85,"spillover1 fp",8,0,504,504,"Unambiguous","Inconsistent"
"25796",31,30,"spillover1","fp",85,"spillover1 fp",6,0,258,258,"Unambiguous","Consistent"
"25798",31,32,"spillover1","fp",85,"spillover1 fp",8,0,830,830,"Unambiguous","Inconsistent"
"25800",31,39,"spillover1","fp",85,"spillover1 fp",7,0,864,864,"Ambiguous","Inconsistent"
"25802",31,25,"spillover1","fp",85,"spillover1 fp",5,0,1486,1486,"Ambiguous","Consistent"
"25804",31,33,"spillover1","fp",85,"spillover1 fp",5,0,1138,1138,"Ambiguous","Consistent"
"25806",31,47,"spillover1","fp",85,"spillover1 fp",7,0,1276,1276,"Ambiguous","Inconsistent"
"25808",31,45,"spillover1","fp",85,"spillover1 fp",5,0,734,734,"Ambiguous","Consistent"
"25810",31,48,"spillover1","fp",85,"spillover1 fp",8,0,374,374,"Unambiguous","Inconsistent"
"25812",31,36,"spillover1","fp",85,"spillover1 fp",8,0,920,920,"Unambiguous","Inconsistent"
"25814",31,43,"spillover1","fp",85,"spillover1 fp",7,0,934,934,"Ambiguous","Inconsistent"
"25816",31,26,"spillover1","fp",85,"spillover1 fp",6,0,708,708,"Unambiguous","Consistent"
"25818",31,27,"spillover1","fp",85,"spillover1 fp",7,0,568,568,"Ambiguous","Inconsistent"
"26635",32,44,"spillover1","fp",59,"spillover1 fp",5,0,1450,1450,"Ambiguous","Consistent"
"26637",32,43,"spillover1","fp",59,"spillover1 fp",8,0,1534,1534,"Unambiguous","Inconsistent"
"26639",32,40,"spillover1","fp",59,"spillover1 fp",5,0,1760,1760,"Ambiguous","Consistent"
"26641",32,42,"spillover1","fp",59,"spillover1 fp",7,0,998,998,"Ambiguous","Inconsistent"
"26643",32,39,"spillover1","fp",59,"spillover1 fp",8,0,1166,1166,"Unambiguous","Inconsistent"
"26645",32,46,"spillover1","fp",59,"spillover1 fp",7,0,362,362,"Ambiguous","Inconsistent"
"26647",32,48,"spillover1","fp",59,"spillover1 fp",5,0,412,412,"Ambiguous","Consistent"
"26649",32,32,"spillover1","fp",59,"spillover1 fp",5,0,1466,1466,"Ambiguous","Consistent"
"26651",32,26,"spillover1","fp",59,"spillover1 fp",7,0,1834,1834,"Ambiguous","Inconsistent"
"26653",32,45,"spillover1","fp",59,"spillover1 fp",6,0,572,572,"Unambiguous","Consistent"
"26655",32,25,"spillover1","fp",59,"spillover1 fp",6,0,198,198,"Unambiguous","Consistent"
"26657",32,30,"spillover1","fp",59,"spillover1 fp",7,0,1102,1102,"Ambiguous","Inconsistent"
"26659",32,33,"spillover1","fp",59,"spillover1 fp",6,0,942,942,"Unambiguous","Consistent"
"26661",32,36,"spillover1","fp",59,"spillover1 fp",5,0,1256,1256,"Ambiguous","Consistent"
"26663",32,35,"spillover1","fp",59,"spillover1 fp",8,0,508,508,"Unambiguous","Inconsistent"
"26665",32,41,"spillover1","fp",59,"spillover1 fp",6,0,558,558,"Unambiguous","Consistent"
"26667",32,27,"spillover1","fp",59,"spillover1 fp",8,0,416,416,"Unambiguous","Inconsistent"
"26669",32,34,"spillover1","fp",59,"spillover1 fp",7,0,766,766,"Ambiguous","Inconsistent"
"26671",32,28,"spillover1","fp",59,"spillover1 fp",5,0,932,932,"Ambiguous","Consistent"
"26673",32,31,"spillover1","fp",59,"spillover1 fp",8,0,1454,1454,"Unambiguous","Inconsistent"
"26675",32,29,"spillover1","fp",59,"spillover1 fp",6,0,722,722,"Unambiguous","Consistent"
"26677",32,47,"spillover1","fp",59,"spillover1 fp",8,0,850,850,"Unambiguous","Inconsistent"
"26679",32,37,"spillover1","fp",59,"spillover1 fp",6,0,610,610,"Unambiguous","Consistent"
"26681",32,38,"spillover1","fp",59,"spillover1 fp",7,0,1240,1240,"Ambiguous","Inconsistent"
"27500",33,33,"spillover1","fp",71,"spillover1 fp",7,0,1338,1338,"Ambiguous","Inconsistent"
"27502",33,43,"spillover1","fp",71,"spillover1 fp",5,0,2232,2232,"Ambiguous","Consistent"
"27504",33,31,"spillover1","fp",71,"spillover1 fp",5,0,1084,1084,"Ambiguous","Consistent"
"27506",33,34,"spillover1","fp",71,"spillover1 fp",8,0,438,438,"Unambiguous","Inconsistent"
"27508",33,42,"spillover1","fp",71,"spillover1 fp",8,0,600,600,"Unambiguous","Inconsistent"
"27510",33,25,"spillover1","fp",71,"spillover1 fp",7,0,996,996,"Ambiguous","Inconsistent"
"27512",33,26,"spillover1","fp",71,"spillover1 fp",8,0,1572,1572,"Unambiguous","Inconsistent"
"27514",33,35,"spillover1","fp",71,"spillover1 fp",5,0,288,288,"Ambiguous","Consistent"
"27516",33,47,"spillover1","fp",71,"spillover1 fp",5,0,1978,1978,"Ambiguous","Consistent"
"27518",33,32,"spillover1","fp",71,"spillover1 fp",6,0,1000,1000,"Unambiguous","Consistent"
"27520",33,40,"spillover1","fp",71,"spillover1 fp",6,0,168,168,"Unambiguous","Consistent"
"27522",33,36,"spillover1","fp",71,"spillover1 fp",6,0,768,768,"Unambiguous","Consistent"
"27524",33,48,"spillover1","fp",71,"spillover1 fp",6,0,640,640,"Unambiguous","Consistent"
"27526",33,27,"spillover1","fp",71,"spillover1 fp",5,1,0,NA,"Ambiguous","Consistent"
"27528",33,41,"spillover1","fp",71,"spillover1 fp",7,0,584,584,"Ambiguous","Inconsistent"
"27530",33,37,"spillover1","fp",71,"spillover1 fp",7,0,2588,2588,"Ambiguous","Inconsistent"
"27532",33,45,"spillover1","fp",71,"spillover1 fp",7,0,688,688,"Ambiguous","Inconsistent"
"27534",33,44,"spillover1","fp",71,"spillover1 fp",6,0,402,402,"Unambiguous","Consistent"
"27536",33,29,"spillover1","fp",71,"spillover1 fp",7,0,1140,1140,"Ambiguous","Inconsistent"
"27538",33,28,"spillover1","fp",71,"spillover1 fp",6,0,920,920,"Unambiguous","Consistent"
"27540",33,30,"spillover1","fp",71,"spillover1 fp",8,0,202,202,"Unambiguous","Inconsistent"
"27542",33,39,"spillover1","fp",71,"spillover1 fp",5,0,1906,1906,"Ambiguous","Consistent"
"27544",33,38,"spillover1","fp",71,"spillover1 fp",8,1,0,NA,"Unambiguous","Inconsistent"
"27546",33,46,"spillover1","fp",71,"spillover1 fp",8,0,1720,1720,"Unambiguous","Inconsistent"
"28363",34,37,"spillover1","fp",74,"spillover1 fp",8,0,449,449,"Unambiguous","Inconsistent"
"28365",34,32,"spillover1","fp",74,"spillover1 fp",7,0,107,107,"Ambiguous","Inconsistent"
"28367",34,30,"spillover1","fp",74,"spillover1 fp",5,0,333,333,"Ambiguous","Consistent"
"28369",34,27,"spillover1","fp",74,"spillover1 fp",6,0,286,286,"Unambiguous","Consistent"
"28371",34,34,"spillover1","fp",74,"spillover1 fp",5,0,587,587,"Ambiguous","Consistent"
"28373",34,46,"spillover1","fp",74,"spillover1 fp",5,0,1120,1120,"Ambiguous","Consistent"
"28375",34,38,"spillover1","fp",74,"spillover1 fp",5,0,1040,1040,"Ambiguous","Consistent"
"28377",34,39,"spillover1","fp",74,"spillover1 fp",6,0,642,642,"Unambiguous","Consistent"
"28379",34,45,"spillover1","fp",74,"spillover1 fp",8,0,289,289,"Unambiguous","Inconsistent"
"28381",34,29,"spillover1","fp",74,"spillover1 fp",8,0,158,158,"Unambiguous","Inconsistent"
"28383",34,33,"spillover1","fp",74,"spillover1 fp",8,0,368,368,"Unambiguous","Inconsistent"
"28385",34,48,"spillover1","fp",74,"spillover1 fp",7,0,1837,1837,"Ambiguous","Inconsistent"
"28387",34,41,"spillover1","fp",74,"spillover1 fp",8,0,353,353,"Unambiguous","Inconsistent"
"28389",34,40,"spillover1","fp",74,"spillover1 fp",7,0,284,284,"Ambiguous","Inconsistent"
"28391",34,31,"spillover1","fp",74,"spillover1 fp",6,0,87,87,"Unambiguous","Consistent"
"28393",34,43,"spillover1","fp",74,"spillover1 fp",6,0,221,221,"Unambiguous","Consistent"
"28395",34,25,"spillover1","fp",74,"spillover1 fp",8,0,310,310,"Unambiguous","Inconsistent"
"28397",34,36,"spillover1","fp",74,"spillover1 fp",7,0,447,447,"Ambiguous","Inconsistent"
"28399",34,47,"spillover1","fp",74,"spillover1 fp",6,0,347,347,"Unambiguous","Consistent"
"28401",34,42,"spillover1","fp",74,"spillover1 fp",5,0,574,574,"Ambiguous","Consistent"
"28403",34,44,"spillover1","fp",74,"spillover1 fp",7,0,295,295,"Ambiguous","Inconsistent"
"28405",34,28,"spillover1","fp",74,"spillover1 fp",7,0,1313,1313,"Ambiguous","Inconsistent"
"28407",34,26,"spillover1","fp",74,"spillover1 fp",5,0,1044,1044,"Ambiguous","Consistent"
"28409",34,35,"spillover1","fp",74,"spillover1 fp",6,0,164,164,"Unambiguous","Consistent"
"29227",35,47,"spillover1","fp",60,"spillover1 fp",6,0,696,696,"Unambiguous","Consistent"
"29229",35,33,"spillover1","fp",60,"spillover1 fp",8,0,1050,1050,"Unambiguous","Inconsistent"
"29231",35,43,"spillover1","fp",60,"spillover1 fp",6,0,840,840,"Unambiguous","Consistent"
"29233",35,32,"spillover1","fp",60,"spillover1 fp",7,0,178,178,"Ambiguous","Inconsistent"
"29235",35,42,"spillover1","fp",60,"spillover1 fp",5,0,1104,1104,"Ambiguous","Consistent"
"29237",35,26,"spillover1","fp",60,"spillover1 fp",5,0,146,146,"Ambiguous","Consistent"
"29239",35,39,"spillover1","fp",60,"spillover1 fp",6,0,1390,1390,"Unambiguous","Consistent"
"29241",35,28,"spillover1","fp",60,"spillover1 fp",7,0,292,292,"Ambiguous","Inconsistent"
"29243",35,36,"spillover1","fp",60,"spillover1 fp",7,0,624,624,"Ambiguous","Inconsistent"
"29245",35,48,"spillover1","fp",60,"spillover1 fp",7,0,190,190,"Ambiguous","Inconsistent"
"29247",35,34,"spillover1","fp",60,"spillover1 fp",5,0,372,372,"Ambiguous","Consistent"
"29249",35,38,"spillover1","fp",60,"spillover1 fp",5,0,594,594,"Ambiguous","Consistent"
"29251",35,46,"spillover1","fp",60,"spillover1 fp",5,0,864,864,"Ambiguous","Consistent"
"29253",35,35,"spillover1","fp",60,"spillover1 fp",6,0,584,584,"Unambiguous","Consistent"
"29255",35,44,"spillover1","fp",60,"spillover1 fp",7,0,328,328,"Ambiguous","Inconsistent"
"29257",35,40,"spillover1","fp",60,"spillover1 fp",7,0,240,240,"Ambiguous","Inconsistent"
"29259",35,31,"spillover1","fp",60,"spillover1 fp",6,0,174,174,"Unambiguous","Consistent"
"29261",35,41,"spillover1","fp",60,"spillover1 fp",8,0,208,208,"Unambiguous","Inconsistent"
"29263",35,27,"spillover1","fp",60,"spillover1 fp",6,0,266,266,"Unambiguous","Consistent"
"29265",35,37,"spillover1","fp",60,"spillover1 fp",8,0,250,250,"Unambiguous","Inconsistent"
"29267",35,30,"spillover1","fp",60,"spillover1 fp",5,0,1318,1318,"Ambiguous","Consistent"
"29269",35,45,"spillover1","fp",60,"spillover1 fp",8,0,146,146,"Unambiguous","Inconsistent"
"29271",35,29,"spillover1","fp",60,"spillover1 fp",8,0,482,482,"Unambiguous","Inconsistent"
"29273",35,25,"spillover1","fp",60,"spillover1 fp",8,0,654,654,"Unambiguous","Inconsistent"
"30092",36,41,"spillover1","fp",57,"spillover1 fp",5,0,852,852,"Ambiguous","Consistent"
"30094",36,43,"spillover1","fp",57,"spillover1 fp",7,0,102,102,"Ambiguous","Inconsistent"
"30096",36,26,"spillover1","fp",57,"spillover1 fp",6,0,398,398,"Unambiguous","Consistent"
"30098",36,27,"spillover1","fp",57,"spillover1 fp",7,0,431,431,"Ambiguous","Inconsistent"
"30100",36,42,"spillover1","fp",57,"spillover1 fp",6,0,353,353,"Unambiguous","Consistent"
"30102",36,33,"spillover1","fp",57,"spillover1 fp",5,0,1137,1137,"Ambiguous","Consistent"
"30104",36,40,"spillover1","fp",57,"spillover1 fp",8,0,214,214,"Unambiguous","Inconsistent"
"30106",36,47,"spillover1","fp",57,"spillover1 fp",7,0,1140,1140,"Ambiguous","Inconsistent"
"30108",36,35,"spillover1","fp",57,"spillover1 fp",7,0,776,776,"Ambiguous","Inconsistent"
"30110",36,46,"spillover1","fp",57,"spillover1 fp",6,0,174,174,"Unambiguous","Consistent"
"30112",36,28,"spillover1","fp",57,"spillover1 fp",8,0,656,656,"Unambiguous","Inconsistent"
"30114",36,34,"spillover1","fp",57,"spillover1 fp",6,0,297,297,"Unambiguous","Consistent"
"30116",36,36,"spillover1","fp",57,"spillover1 fp",8,0,101,101,"Unambiguous","Inconsistent"
"30118",36,38,"spillover1","fp",57,"spillover1 fp",6,0,455,455,"Unambiguous","Consistent"
"30120",36,25,"spillover1","fp",57,"spillover1 fp",5,0,343,343,"Ambiguous","Consistent"
"30122",36,37,"spillover1","fp",57,"spillover1 fp",5,0,580,580,"Ambiguous","Consistent"
"30124",36,31,"spillover1","fp",57,"spillover1 fp",7,0,207,207,"Ambiguous","Inconsistent"
"30126",36,45,"spillover1","fp",57,"spillover1 fp",5,0,357,357,"Ambiguous","Consistent"
"30128",36,30,"spillover1","fp",57,"spillover1 fp",6,0,210,210,"Unambiguous","Consistent"
"30130",36,32,"spillover1","fp",57,"spillover1 fp",8,0,780,780,"Unambiguous","Inconsistent"
"30132",36,44,"spillover1","fp",57,"spillover1 fp",8,0,468,468,"Unambiguous","Inconsistent"
"30134",36,48,"spillover1","fp",57,"spillover1 fp",8,0,345,345,"Unambiguous","Inconsistent"
"30136",36,39,"spillover1","fp",57,"spillover1 fp",7,0,1240,1240,"Ambiguous","Inconsistent"
"30138",36,29,"spillover1","fp",57,"spillover1 fp",5,0,690,690,"Ambiguous","Consistent"
"30955",37,42,"spillover1","fp",80,"spillover1 fp",7,0,1556,1556,"Ambiguous","Inconsistent"
"30957",37,36,"spillover1","fp",80,"spillover1 fp",5,0,818,818,"Ambiguous","Consistent"
"30959",37,32,"spillover1","fp",80,"spillover1 fp",5,0,1031,1031,"Ambiguous","Consistent"
"30961",37,48,"spillover1","fp",80,"spillover1 fp",5,0,1466,1466,"Ambiguous","Consistent"
"30963",37,25,"spillover1","fp",80,"spillover1 fp",6,0,333,333,"Unambiguous","Consistent"
"30965",37,30,"spillover1","fp",80,"spillover1 fp",7,0,155,155,"Ambiguous","Inconsistent"
"30967",37,39,"spillover1","fp",80,"spillover1 fp",8,0,884,884,"Unambiguous","Inconsistent"
"30969",37,35,"spillover1","fp",80,"spillover1 fp",8,0,105,105,"Unambiguous","Inconsistent"
"30971",37,28,"spillover1","fp",80,"spillover1 fp",5,0,144,144,"Ambiguous","Consistent"
"30973",37,34,"spillover1","fp",80,"spillover1 fp",7,0,802,802,"Ambiguous","Inconsistent"
"30975",37,38,"spillover1","fp",80,"spillover1 fp",7,0,934,934,"Ambiguous","Inconsistent"
"30977",37,26,"spillover1","fp",80,"spillover1 fp",7,0,879,879,"Ambiguous","Inconsistent"
"30979",37,40,"spillover1","fp",80,"spillover1 fp",5,0,1817,1817,"Ambiguous","Consistent"
"30981",37,47,"spillover1","fp",80,"spillover1 fp",8,0,713,713,"Unambiguous","Inconsistent"
"30983",37,44,"spillover1","fp",80,"spillover1 fp",5,0,128,128,"Ambiguous","Consistent"
"30985",37,43,"spillover1","fp",80,"spillover1 fp",8,0,834,834,"Unambiguous","Inconsistent"
"30987",37,33,"spillover1","fp",80,"spillover1 fp",6,0,873,873,"Unambiguous","Consistent"
"30989",37,29,"spillover1","fp",80,"spillover1 fp",6,0,608,608,"Unambiguous","Consistent"
"30991",37,46,"spillover1","fp",80,"spillover1 fp",7,0,725,725,"Ambiguous","Inconsistent"
"30993",37,41,"spillover1","fp",80,"spillover1 fp",6,0,541,541,"Unambiguous","Consistent"
"30995",37,37,"spillover1","fp",80,"spillover1 fp",6,0,258,258,"Unambiguous","Consistent"
"30997",37,31,"spillover1","fp",80,"spillover1 fp",8,0,1855,1855,"Unambiguous","Inconsistent"
"30999",37,27,"spillover1","fp",80,"spillover1 fp",8,0,533,533,"Unambiguous","Inconsistent"
"31001",37,45,"spillover1","fp",80,"spillover1 fp",6,0,702,702,"Unambiguous","Consistent"
"31819",38,34,"spillover1","fp",64,"spillover1 fp",8,0,533,533,"Unambiguous","Inconsistent"
"31821",38,28,"spillover1","fp",64,"spillover1 fp",6,0,1444,1444,"Unambiguous","Consistent"
